rating_id,country_id,coder_id,question_id,code,confidence,historical_date,text_answer,timestamp,data_type,date_added,party_id
39258862,15,5798,414,NULL,100,12/31/1975,"Centros urbanos, zonas integradas socioeconomicamente",14:07.1,NULL,14:07.1,NULL
943543,15,502,414,NULL,80,12/31/1976,"More educated and richer sectors of urban areas throughout the country, but mostly in major cities",34:46.3,NULL,NULL,NULL
26135850,15,449,414,NULL,85,12/31/1976,Andean region,20:32.2,normal,NULL,NULL
943547,15,502,414,NULL,80,12/31/1977,"More educated and richer sectors of urban areas throughout the country, but mostly in major cities",34:46.3,NULL,NULL,NULL
26135851,15,449,414,NULL,85,12/31/1977,Andean region,20:32.2,normal,NULL,NULL
24902623,15,854,414,NULL,80,12/31/1978,"departamentos en la zona andina, departamentos con alta concentracion poblacional",08:15.9,NULL,NULL,NULL
26135852,15,449,414,NULL,85,12/31/1978,Andean region,20:32.2,normal,NULL,NULL
943551,15,502,414,NULL,80,12/31/1978,"More educated and richer sectors of urban areas throughout the country, but mostly in major cities",34:46.3,NULL,NULL,NULL
943555,15,502,414,NULL,80,12/31/1979,"More educated and richer sectors of urban areas throughout the country, but mostly in major cities",34:46.3,NULL,NULL,NULL
26135853,15,449,414,NULL,85,12/31/1979,Andean region,20:32.2,normal,NULL,NULL
943559,15,502,414,NULL,80,12/31/1980,"More educated and richer sectors of urban areas throughout the country, but mostly in major cities",34:46.3,NULL,NULL,NULL
26135854,15,449,414,NULL,85,12/31/1980,Andean region,20:32.2,normal,NULL,NULL
26135855,15,449,414,NULL,85,12/31/1981,Andean region,20:32.2,normal,NULL,NULL
943563,15,502,414,NULL,80,12/31/1981,"More educated and richer sectors of urban areas throughout the country, but mostly in major cities",34:46.3,NULL,NULL,NULL
24902624,15,854,414,NULL,80,12/31/1982,"departamentos en la zona andina, departamentos con alta concentracion poblacional",08:15.9,NULL,NULL,NULL
26135856,15,449,414,NULL,85,12/31/1982,Andean region,20:32.2,normal,NULL,NULL
943567,15,502,414,NULL,80,12/31/1982,"More educated and richer sectors of urban areas throughout the country, but mostly in major cities",34:46.3,NULL,NULL,NULL
943571,15,502,414,NULL,80,12/31/1983,"More educated and richer sectors of urban areas throughout the country, but mostly in major cities",34:46.3,NULL,NULL,NULL
26135857,15,449,414,NULL,85,12/31/1983,Andean region,20:32.2,normal,NULL,NULL
26135858,15,449,414,NULL,85,12/31/1984,Andean region,20:32.2,normal,NULL,NULL
943575,15,502,414,NULL,80,12/31/1984,"More educated and richer sectors of urban areas throughout the country, but mostly in major cities",34:46.3,NULL,NULL,NULL
26135859,15,449,414,NULL,85,12/31/1985,Andean region,20:32.2,normal,NULL,NULL
943579,15,502,414,NULL,80,12/31/1985,"More educated and richer sectors of urban areas throughout the country, but mostly in major cities",34:46.3,NULL,NULL,NULL
943583,15,502,414,NULL,80,12/31/1986,"More educated and richer sectors of urban areas throughout the country, but mostly in major cities",34:46.3,NULL,NULL,NULL
26135860,15,449,414,NULL,85,12/31/1986,Andean region,20:32.2,normal,NULL,NULL
24902625,15,854,414,NULL,80,12/31/1986,"departamentos en la zona andina, departamentos con alta concentracion poblacional",08:15.9,NULL,NULL,NULL
938215,15,36,414,NULL,60,12/31/1986,Center,34:46.3,NULL,NULL,NULL
26135861,15,449,414,NULL,85,12/31/1987,Andean region,20:32.2,normal,NULL,NULL
938219,15,36,414,NULL,60,12/31/1987,Center,34:46.3,NULL,NULL,NULL
943587,15,502,414,NULL,80,12/31/1987,"More educated and richer sectors of urban areas throughout the country, but mostly in major cities",34:46.3,NULL,NULL,NULL
33054328,15,447,414,NULL,60,12/31/1988,En el centro de país,33:16.1,NULL,33:16.1,NULL
938223,15,36,414,NULL,60,12/31/1988,Center,34:46.3,NULL,NULL,NULL
24902626,15,854,414,NULL,80,12/31/1988,"departamentos en la zona andina, departamentos con alta concentracion poblacional",08:15.9,NULL,NULL,NULL
26135862,15,449,414,NULL,85,12/31/1988,Andean region,20:32.2,normal,NULL,NULL
26130080,15,484,414,NULL,80,12/31/1988,Departmental capitals.,20:32.2,normal,NULL,NULL
943591,15,502,414,NULL,80,12/31/1988,"More educated and richer sectors of urban areas throughout the country, but mostly in major cities",34:46.3,NULL,NULL,NULL
938227,15,36,414,NULL,60,12/31/1989,Center,34:46.3,NULL,NULL,NULL
26130081,15,484,414,NULL,80,12/31/1989,Departmental capitals.,20:32.2,normal,NULL,NULL
33054329,15,447,414,NULL,60,12/31/1989,En el centro de país,33:16.1,NULL,33:16.1,NULL
26135863,15,449,414,NULL,85,12/31/1989,Andean region,20:32.2,normal,NULL,NULL
943595,15,502,414,NULL,80,12/31/1989,"More educated and richer sectors of urban areas throughout the country, but mostly in major cities",34:46.3,NULL,NULL,NULL
26130082,15,484,414,NULL,80,12/31/1990,Departmental capitals.,20:32.2,normal,NULL,NULL
938231,15,36,414,NULL,60,12/31/1990,Center,34:46.3,NULL,NULL,NULL
943599,15,502,414,NULL,80,12/31/1990,"More educated and richer sectors of urban areas throughout the country, but mostly in major cities",34:46.3,NULL,NULL,NULL
33054330,15,447,414,NULL,60,12/31/1990,En el centro de país,33:16.1,NULL,33:16.1,NULL
26135864,15,449,414,NULL,85,12/31/1990,Andean region,20:32.2,normal,NULL,NULL
26130083,15,484,414,NULL,80,12/31/1991,Departmental capitals.,20:32.2,normal,NULL,NULL
943603,15,502,414,NULL,80,12/31/1991,"More educated and richer sectors of urban areas throughout the country, but mostly in major cities",34:46.3,NULL,NULL,NULL
33054331,15,447,414,NULL,60,12/31/1991,En el centro de país,33:16.1,NULL,33:16.1,NULL
26135865,15,449,414,NULL,85,12/31/1991,Andean region,20:32.2,normal,NULL,NULL
28184432,15,413,414,NULL,70,12/31/1991,National (Bogota) and departmental capitals (with the exceptions of marginalized communities / urban slums).,07:43.8,NULL,07:43.8,NULL
938235,15,36,414,NULL,60,12/31/1991,Center,34:46.3,NULL,NULL,NULL
26135866,15,449,414,NULL,85,12/31/1992,Andean region,20:32.2,normal,NULL,NULL
26130084,15,484,414,NULL,80,12/31/1992,Departmental capitals.,20:32.2,normal,NULL,NULL
938239,15,36,414,NULL,60,12/31/1992,Center,34:46.3,NULL,NULL,NULL
943607,15,502,414,NULL,80,12/31/1992,"More educated and richer sectors of urban areas throughout the country, but mostly in major cities",34:46.3,NULL,NULL,NULL
33054332,15,447,414,NULL,60,12/31/1992,En el centro de país,33:16.1,NULL,33:16.1,NULL
28184433,15,413,414,NULL,70,12/31/1992,National (Bogota) and departmental capitals (with the exceptions of marginalized communities / urban slums).,07:43.8,NULL,07:43.8,NULL
33054333,15,447,414,NULL,60,12/31/1993,En el centro de país,33:16.1,NULL,33:16.1,NULL
938243,15,36,414,NULL,60,12/31/1993,Center,34:46.3,NULL,NULL,NULL
26135867,15,449,414,NULL,85,12/31/1993,Andean region,20:32.2,normal,NULL,NULL
943611,15,502,414,NULL,80,12/31/1993,"More educated and richer sectors of urban areas throughout the country, but mostly in major cities",34:46.3,NULL,NULL,NULL
26130085,15,484,414,NULL,80,12/31/1993,Departmental capitals.,20:32.2,normal,NULL,NULL
28184434,15,413,414,NULL,70,12/31/1993,National (Bogota) and departmental capitals (with the exceptions of marginalized communities / urban slums).,07:43.8,NULL,07:43.8,NULL
26135868,15,449,414,NULL,85,12/31/1994,Andean region,20:32.2,normal,NULL,NULL
33054334,15,447,414,NULL,60,12/31/1994,En el centro de país,33:16.1,NULL,33:16.1,NULL
26130086,15,484,414,NULL,80,12/31/1994,Departmental capitals.,20:32.2,normal,NULL,NULL
28184435,15,413,414,NULL,70,12/31/1994,National (Bogota) and departmental capitals (with the exceptions of marginalized communities / urban slums).,07:43.8,NULL,07:43.8,NULL
938247,15,36,414,NULL,60,12/31/1994,Center,34:46.3,NULL,NULL,NULL
943615,15,502,414,NULL,80,12/31/1994,"More educated and richer sectors of urban areas throughout the country, but mostly in major cities",34:46.3,NULL,NULL,NULL
26135869,15,449,414,NULL,85,12/31/1995,Andean region,20:32.2,normal,NULL,NULL
938251,15,36,414,NULL,60,12/31/1995,Center,34:46.3,NULL,NULL,NULL
33054335,15,447,414,NULL,60,12/31/1995,En el centro de país,33:16.1,NULL,33:16.1,NULL
28184436,15,413,414,NULL,70,12/31/1995,National (Bogota) and departmental capitals (with the exceptions of marginalized communities / urban slums).,07:43.8,NULL,07:43.8,NULL
26130087,15,484,414,NULL,80,12/31/1995,Departmental capitals.,20:32.2,normal,NULL,NULL
943619,15,502,414,NULL,80,12/31/1995,"More educated and richer sectors of urban areas throughout the country, but mostly in major cities",34:46.3,NULL,NULL,NULL
938255,15,36,414,NULL,60,12/31/1996,Center,34:46.3,NULL,NULL,NULL
943623,15,502,414,NULL,80,12/31/1996,"More educated and richer sectors of urban areas throughout the country, but mostly in major cities",34:46.3,NULL,NULL,NULL
33054336,15,447,414,NULL,60,12/31/1996,En el centro de país,33:16.1,NULL,33:16.1,NULL
26130088,15,484,414,NULL,80,12/31/1996,Departmental capitals.,20:32.2,normal,NULL,NULL
28184437,15,413,414,NULL,70,12/31/1996,National (Bogota) and departmental capitals (with the exceptions of marginalized communities / urban slums).,07:43.8,NULL,07:43.8,NULL
26135870,15,449,414,NULL,85,12/31/1996,Andean region,20:32.2,normal,NULL,NULL
26135871,15,449,414,NULL,85,12/31/1997,Andean region,20:32.2,normal,NULL,NULL
28184438,15,413,414,NULL,70,12/31/1997,National (Bogota) and departmental capitals (with the exceptions of marginalized communities / urban slums).,07:43.8,NULL,07:43.8,NULL
33054337,15,447,414,NULL,60,12/31/1997,En el centro de país,33:16.1,NULL,33:16.1,NULL
26130089,15,484,414,NULL,80,12/31/1997,Departmental capitals.,20:32.2,normal,NULL,NULL
943627,15,502,414,NULL,80,12/31/1997,"More educated and richer sectors of urban areas throughout the country, but mostly in major cities",34:46.3,NULL,NULL,NULL
938259,15,36,414,NULL,60,12/31/1997,Center,34:46.3,NULL,NULL,NULL
943631,15,502,414,NULL,80,12/31/1998,"More educated and richer sectors of urban areas throughout the country, but mostly in major cities",34:46.3,NULL,NULL,NULL
28184439,15,413,414,NULL,70,12/31/1998,National (Bogota) and departmental capitals (with the exceptions of marginalized communities / urban slums).,07:43.8,NULL,07:43.8,NULL
33054338,15,447,414,NULL,60,12/31/1998,En el centro de país,33:16.1,NULL,33:16.1,NULL
938263,15,36,414,NULL,60,12/31/1998,Center,34:46.3,NULL,NULL,NULL
26130090,15,484,414,NULL,80,12/31/1998,Departmental capitals.,20:32.2,normal,NULL,NULL
26135872,15,449,414,NULL,85,12/31/1998,Andean region,20:32.2,normal,NULL,NULL
33054339,15,447,414,NULL,60,12/31/1999,En el centro de país,33:16.1,NULL,33:16.1,NULL
943635,15,502,414,NULL,80,12/31/1999,"More educated and richer sectors of urban areas throughout the country, but mostly in major cities",34:46.3,NULL,NULL,NULL
26135873,15,449,414,NULL,85,12/31/1999,Andean region,20:32.2,normal,NULL,NULL
26130091,15,484,414,NULL,80,12/31/1999,Departmental capitals.,20:32.2,normal,NULL,NULL
28184440,15,413,414,NULL,70,12/31/1999,National (Bogota) and departmental capitals (with the exceptions of marginalized communities / urban slums).,07:43.8,NULL,07:43.8,NULL
938267,15,36,414,NULL,60,12/31/1999,Center,34:46.3,NULL,NULL,NULL
938271,15,36,414,NULL,60,12/31/2000,Center,34:46.3,NULL,NULL,NULL
943639,15,502,414,NULL,80,12/31/2000,"More educated and richer sectors of urban areas throughout the country, but mostly in major cities",34:46.3,NULL,NULL,NULL
26130092,15,484,414,NULL,80,12/31/2000,Departmental capitals.,20:32.2,normal,NULL,NULL
26135874,15,449,414,NULL,85,12/31/2000,Andean region,20:32.2,normal,NULL,NULL
28184441,15,413,414,NULL,70,12/31/2000,National (Bogota) and departmental capitals (with the exceptions of marginalized communities / urban slums).,07:43.8,NULL,07:43.8,NULL
33054340,15,447,414,NULL,60,12/31/2000,En el centro de país,33:16.1,NULL,33:16.1,NULL
45012257,15,5994,414,NULL,50,12/31/2000,Centro,56:22.9,NULL,56:22.9,NULL
39258863,15,5798,414,NULL,100,12/31/2000,"Centros urbanos, zonas integradas socioeconomicamente",14:07.1,NULL,14:07.1,NULL
28184442,15,413,414,NULL,70,12/31/2001,National (Bogota) and departmental capitals (with the exceptions of marginalized communities / urban slums).,07:43.8,NULL,07:43.8,NULL
26135875,15,449,414,NULL,85,12/31/2001,Andean region,20:32.2,normal,NULL,NULL
33054341,15,447,414,NULL,60,12/31/2001,En el centro de país,33:16.1,NULL,33:16.1,NULL
938275,15,36,414,NULL,60,12/31/2001,Center,34:46.3,NULL,NULL,NULL
26130093,15,484,414,NULL,80,12/31/2001,Departmental capitals.,20:32.2,normal,NULL,NULL
943643,15,502,414,NULL,80,12/31/2001,"More educated and richer sectors of urban areas throughout the country, but mostly in major cities",34:46.3,NULL,NULL,NULL
943647,15,502,414,NULL,80,12/31/2002,"More educated and richer sectors of urban areas throughout the country, but mostly in major cities",34:46.3,NULL,NULL,NULL
26135876,15,449,414,NULL,85,12/31/2002,Andean region,20:32.2,normal,NULL,NULL
938278,15,36,414,NULL,60,12/31/2002,Center,34:46.3,NULL,NULL,NULL
33054342,15,447,414,NULL,60,12/31/2002,En el centro de país,33:16.1,NULL,33:16.1,NULL
26130094,15,484,414,NULL,80,12/31/2002,Departmental capitals.,20:32.2,normal,NULL,NULL
28184443,15,413,414,NULL,70,12/31/2002,National (Bogota) and departmental capitals (with the exceptions of marginalized communities / urban slums).,07:43.8,NULL,07:43.8,NULL
26135877,15,449,414,NULL,85,12/31/2003,Andean region,20:32.2,normal,NULL,NULL
938282,15,36,414,NULL,60,12/31/2003,Center,34:46.3,NULL,NULL,NULL
26130095,15,484,414,NULL,80,12/31/2003,Departmental capitals.,20:32.2,normal,NULL,NULL
28184444,15,413,414,NULL,70,12/31/2003,National (Bogota) and departmental capitals (with the exceptions of marginalized communities / urban slums).,07:43.8,NULL,07:43.8,NULL
943651,15,502,414,NULL,80,12/31/2003,"More educated and richer sectors of urban areas throughout the country, but mostly in major cities",34:46.3,NULL,NULL,NULL
33054343,15,447,414,NULL,60,12/31/2003,En el centro de país,33:16.1,NULL,33:16.1,NULL
26135878,15,449,414,NULL,85,12/31/2004,Andean region,20:32.2,normal,NULL,NULL
28184445,15,413,414,NULL,70,12/31/2004,National (Bogota) and departmental capitals (with the exceptions of marginalized communities / urban slums).,07:43.8,NULL,07:43.8,NULL
33054344,15,447,414,NULL,60,12/31/2004,En el centro de país,33:16.1,NULL,33:16.1,NULL
943655,15,502,414,NULL,80,12/31/2004,"More educated and richer sectors of urban areas throughout the country, but mostly in major cities",34:46.3,NULL,NULL,NULL
26130096,15,484,414,NULL,80,12/31/2004,Departmental capitals.,20:32.2,normal,NULL,NULL
938286,15,36,414,NULL,60,12/31/2004,Center,34:46.3,NULL,NULL,NULL
26130097,15,484,414,NULL,80,12/31/2005,Departmental capitals.,20:32.2,normal,NULL,NULL
39258864,15,5798,414,NULL,100,12/31/2005,"Centros urbanos, zonas integradas socioeconomicamente",14:07.1,NULL,14:07.1,NULL
943659,15,502,414,NULL,80,12/31/2005,"More educated and richer sectors of urban areas throughout the country, but mostly in major cities",34:46.3,NULL,NULL,NULL
45012258,15,5994,414,NULL,50,12/31/2005,Centro,56:22.9,NULL,56:22.9,NULL
31836868,15,4961,414,NULL,60,12/31/2005,Big cities and municipios nearby. Eastern cordillera.,10:35.7,NULL,10:35.7,NULL
28184446,15,413,414,NULL,70,12/31/2005,National (Bogota) and departmental capitals (with the exceptions of marginalized communities / urban slums).,07:43.8,NULL,07:43.8,NULL
938290,15,36,414,NULL,60,12/31/2005,Center,34:46.3,NULL,NULL,NULL
26135879,15,449,414,NULL,85,12/31/2005,Andean region,20:32.2,normal,NULL,NULL
24853090,15,489,414,NULL,95,12/31/2005,Urban areas ,01:33.1,NULL,NULL,NULL
33054345,15,447,414,NULL,60,12/31/2005,En el centro de país,33:16.1,NULL,33:16.1,NULL
33534590,15,5487,414,NULL,100,12/31/2005,Main urban centers. ,09:58.6,NULL,09:58.6,NULL
45012259,15,5994,414,NULL,50,12/31/2006,Centro,56:22.9,NULL,56:22.9,NULL
33534591,15,5487,414,NULL,100,12/31/2006,Main urban centers. ,09:58.6,NULL,09:58.6,NULL
33054346,15,447,414,NULL,60,12/31/2006,En el centro de país,33:16.1,NULL,33:16.1,NULL
39258865,15,5798,414,NULL,100,12/31/2006,"Centros urbanos, zonas integradas socioeconomicamente",14:07.1,NULL,14:07.1,NULL
26130098,15,484,414,NULL,80,12/31/2006,Departmental capitals.,20:32.2,normal,NULL,NULL
943663,15,502,414,NULL,80,12/31/2006,"More educated and richer sectors of urban areas throughout the country, but mostly in major cities",34:46.3,NULL,NULL,NULL
26135880,15,449,414,NULL,85,12/31/2006,Andean region,20:32.2,normal,NULL,NULL
24853091,15,489,414,NULL,95,12/31/2006,Urban areas ,01:33.1,NULL,NULL,NULL
938294,15,36,414,NULL,60,12/31/2006,Center,34:46.3,NULL,NULL,NULL
31836869,15,4961,414,NULL,60,12/31/2006,Big cities and municipios nearby. Eastern cordillera.,10:35.7,NULL,10:35.7,NULL
28184447,15,413,414,NULL,70,12/31/2006,National (Bogota) and departmental capitals (with the exceptions of marginalized communities / urban slums).,07:43.8,NULL,07:43.8,NULL
938298,15,36,414,NULL,60,12/31/2007,Center,34:46.3,NULL,NULL,NULL
20188110,15,4004,414,NULL,50,12/31/2007,"Central, andean region",34:46.3,normal,NULL,NULL
45012260,15,5994,414,NULL,50,12/31/2007,Centro,56:22.9,NULL,56:22.9,NULL
19758876,15,4220,414,NULL,40,12/31/2007,"Bogotá, Boyacá, Cundinamarca",34:46.3,normal,NULL,NULL
39258866,15,5798,414,NULL,100,12/31/2007,"Centros urbanos, zonas integradas socioeconomicamente",14:07.1,NULL,14:07.1,NULL
31836870,15,4961,414,NULL,60,12/31/2007,Big cities and municipios nearby. Eastern cordillera.,10:35.7,NULL,10:35.7,NULL
26135881,15,449,414,NULL,85,12/31/2007,Andean region,20:32.2,normal,NULL,NULL
24853092,15,489,414,NULL,95,12/31/2007,Urban areas ,01:33.1,NULL,NULL,NULL
943667,15,502,414,NULL,80,12/31/2007,"More educated and richer sectors of urban areas throughout the country, but mostly in major cities",34:46.3,NULL,NULL,NULL
26130099,15,484,414,NULL,80,12/31/2007,Departmental capitals.,20:32.2,normal,NULL,NULL
33534592,15,5487,414,NULL,100,12/31/2007,Main urban centers. ,09:58.6,NULL,09:58.6,NULL
33054347,15,447,414,NULL,60,12/31/2007,En el centro de país,33:16.1,NULL,33:16.1,NULL
28184448,15,413,414,NULL,70,12/31/2007,National (Bogota) and departmental capitals (with the exceptions of marginalized communities / urban slums).,07:43.8,NULL,07:43.8,NULL
26130100,15,484,414,NULL,80,12/31/2008,Departmental capitals.,20:32.2,normal,NULL,NULL
26135882,15,449,414,NULL,85,12/31/2008,Andean region,20:32.2,normal,NULL,NULL
938302,15,36,414,NULL,60,12/31/2008,Center,34:46.3,NULL,NULL,NULL
28184449,15,413,414,NULL,70,12/31/2008,National (Bogota) and departmental capitals (with the exceptions of marginalized communities / urban slums).,07:43.8,NULL,07:43.8,NULL
33054348,15,447,414,NULL,60,12/31/2008,En el centro de país,33:16.1,NULL,33:16.1,NULL
943671,15,502,414,NULL,80,12/31/2008,"More educated and richer sectors of urban areas throughout the country, but mostly in major cities",34:46.3,NULL,NULL,NULL
45012261,15,5994,414,NULL,50,12/31/2008,Centro,56:22.9,NULL,56:22.9,NULL
31836871,15,4961,414,NULL,60,12/31/2008,Big cities and municipios nearby. Eastern cordillera.,10:35.7,NULL,10:35.7,NULL
33534593,15,5487,414,NULL,100,12/31/2008,Main urban centers. ,09:58.6,NULL,09:58.6,NULL
39258867,15,5798,414,NULL,100,12/31/2008,"Centros urbanos, zonas integradas socioeconomicamente",14:07.1,NULL,14:07.1,NULL
24853093,15,489,414,NULL,95,12/31/2008,Urban areas ,01:33.1,NULL,NULL,NULL
31836872,15,4961,414,NULL,60,12/31/2009,Big cities and municipios nearby. Eastern cordillera.,10:35.7,NULL,10:35.7,NULL
26135883,15,449,414,NULL,85,12/31/2009,Andean region,20:32.2,normal,NULL,NULL
943675,15,502,414,NULL,80,12/31/2009,"More educated and richer sectors of urban areas throughout the country, but mostly in major cities",34:46.3,NULL,NULL,NULL
24853094,15,489,414,NULL,95,12/31/2009,Urban areas ,01:33.1,NULL,NULL,NULL
33534594,15,5487,414,NULL,100,12/31/2009,Main urban centers. ,09:58.6,NULL,09:58.6,NULL
33054349,15,447,414,NULL,60,12/31/2009,En el centro de país,33:16.1,NULL,33:16.1,NULL
39258868,15,5798,414,NULL,100,12/31/2009,"Centros urbanos, zonas integradas socioeconomicamente",14:07.1,NULL,14:07.1,NULL
26130101,15,484,414,NULL,80,12/31/2009,Departmental capitals.,20:32.2,normal,NULL,NULL
938306,15,36,414,NULL,60,12/31/2009,Center,34:46.3,NULL,NULL,NULL
45012262,15,5994,414,NULL,50,12/31/2009,Centro,56:22.9,NULL,56:22.9,NULL
28184450,15,413,414,NULL,70,12/31/2009,National (Bogota) and departmental capitals (with the exceptions of marginalized communities / urban slums).,07:43.8,NULL,07:43.8,NULL
28184451,15,413,414,NULL,70,12/31/2010,National (Bogota) and departmental capitals (with the exceptions of marginalized communities / urban slums).,07:43.8,NULL,07:43.8,NULL
31836873,15,4961,414,NULL,60,12/31/2010,Big cities and municipios nearby. Eastern cordillera.,10:35.7,NULL,10:35.7,NULL
938310,15,36,414,NULL,60,12/31/2010,Center,34:46.3,NULL,NULL,NULL
26130102,15,484,414,NULL,80,12/31/2010,Departmental capitals.,20:32.2,normal,NULL,NULL
39258869,15,5798,414,NULL,100,12/31/2010,"Centros urbanos, zonas integradas socioeconomicamente",14:07.1,NULL,14:07.1,NULL
33534595,15,5487,414,NULL,100,12/31/2010,Main urban centers. ,09:58.6,NULL,09:58.6,NULL
943679,15,502,414,NULL,80,12/31/2010,"More educated and richer sectors of urban areas throughout the country, but mostly in major cities",34:46.3,NULL,NULL,NULL
33054350,15,447,414,NULL,60,12/31/2010,En el centro de país,33:16.1,NULL,33:16.1,NULL
24853095,15,489,414,NULL,95,12/31/2010,Urban areas ,01:33.1,NULL,NULL,NULL
26135884,15,449,414,NULL,85,12/31/2010,Andean region,20:32.2,normal,NULL,NULL
45012263,15,5994,414,NULL,50,12/31/2010,Centro,56:22.9,NULL,56:22.9,NULL
24853096,15,489,414,NULL,95,12/31/2011,Urban areas ,01:33.1,NULL,NULL,NULL
33054351,15,447,414,NULL,60,12/31/2011,En el centro de país,33:16.1,NULL,33:16.1,NULL
33534596,15,5487,414,NULL,100,12/31/2011,Main urban centers. ,09:58.6,NULL,09:58.6,NULL
31836874,15,4961,414,NULL,60,12/31/2011,Big cities and municipios nearby. Eastern cordillera.,10:35.7,NULL,10:35.7,NULL
28184452,15,413,414,NULL,70,12/31/2011,National (Bogota) and departmental capitals (with the exceptions of marginalized communities / urban slums).,07:43.8,NULL,07:43.8,NULL
45012264,15,5994,414,NULL,50,12/31/2011,Centro,56:22.9,NULL,56:22.9,NULL
26135885,15,449,414,NULL,85,12/31/2011,Andean region,20:32.2,normal,NULL,NULL
19758906,15,4220,414,NULL,40,12/31/2011,"Boyacá, Bolívar, Caldas, Cundinamarca, Amazonas, Magdalena, Quindío, Risaralda, Santander, Sucre, Casanare, Vaupés.",34:46.3,normal,NULL,NULL
20188111,15,4004,414,NULL,60,12/31/2011,"Central, andean region",34:46.3,normal,NULL,NULL
938314,15,36,414,NULL,60,12/31/2011,Center,34:46.3,NULL,NULL,NULL
26130103,15,484,414,NULL,80,12/31/2011,Departmental capitals.,20:32.2,normal,NULL,NULL
39258870,15,5798,414,NULL,100,12/31/2011,"Centros urbanos, zonas integradas socioeconomicamente",14:07.1,NULL,14:07.1,NULL
943683,15,502,414,NULL,80,12/31/2011,"More educated and richer sectors of urban areas throughout the country, but mostly in major cities",34:46.3,NULL,NULL,NULL
26130104,15,484,414,NULL,80,12/31/2012,Departmental capitals.,20:32.2,normal,NULL,NULL
45012265,15,5994,414,NULL,50,12/31/2012,Centro,56:22.9,NULL,56:22.9,NULL
39258871,15,5798,414,NULL,100,12/31/2012,"Centros urbanos, zonas integradas socioeconomicamente",14:07.1,NULL,14:07.1,NULL
26145726,15,267,414,NULL,70,12/31/2012,Cities,20:32.2,normal,NULL,NULL
26145842,15,2701,414,NULL,40,12/31/2012,The South,20:32.2,normal,NULL,NULL
24853097,15,489,414,NULL,95,12/31/2012,Urban areas ,01:33.1,NULL,NULL,NULL
28184453,15,413,414,NULL,70,12/31/2012,National (Bogota) and departmental capitals (with the exceptions of marginalized communities / urban slums).,07:43.8,NULL,07:43.8,NULL
33054352,15,447,414,NULL,60,12/31/2012,En el centro de país,33:16.1,NULL,33:16.1,NULL
943687,15,502,414,NULL,80,12/31/2012,"More educated and richer sectors of urban areas throughout the country, but mostly in major cities",34:46.3,NULL,NULL,NULL
14776804,15,269,414,NULL,100,12/31/2012,Capital,34:46.3,NULL,NULL,NULL
13933704,15,2789,414,NULL,77,12/31/2012,Urban,34:46.3,NULL,NULL,NULL
13930948,15,2778,414,NULL,80,12/31/2012,"The Coast, urban areas",34:46.3,NULL,NULL,NULL
31836875,15,4961,414,NULL,60,12/31/2012,Big cities and municipios nearby. Eastern cordillera.,10:35.7,NULL,10:35.7,NULL
33534597,15,5487,414,NULL,100,12/31/2012,Main urban centers. ,09:58.6,NULL,09:58.6,NULL
26135886,15,449,414,NULL,85,12/31/2012,Andean region,20:32.2,normal,NULL,NULL
938318,15,36,414,NULL,60,12/31/2012,Center,34:46.3,NULL,NULL,NULL
28184454,15,413,414,NULL,70,12/31/2013,National (Bogota) and departmental capitals (with the exceptions of marginalized communities / urban slums).,07:43.8,NULL,07:43.8,NULL
20165631,15,502,414,NULL,90,12/31/2013,Poor areas (rural and urban) throughout the country,34:46.3,normal,NULL,NULL
45012266,15,5994,414,NULL,50,12/31/2013,Centro,56:22.9,NULL,56:22.9,NULL
33054353,15,447,414,NULL,60,12/31/2013,En el centro de país,33:16.1,NULL,33:16.1,NULL
39258872,15,5798,414,NULL,100,12/31/2013,"Centros urbanos, zonas integradas socioeconomicamente",14:07.1,NULL,14:07.1,NULL
31836876,15,4961,414,NULL,60,12/31/2013,Big cities and municipios nearby. Eastern cordillera.,10:35.7,NULL,10:35.7,NULL
24853098,15,489,414,NULL,95,12/31/2013,Urban areas ,01:33.1,NULL,NULL,NULL
33534598,15,5487,414,NULL,100,12/31/2013,Main urban centers. ,09:58.6,NULL,09:58.6,NULL
24853099,15,489,414,NULL,95,12/31/2014,Urban areas ,01:33.1,NULL,NULL,NULL
33054354,15,447,414,NULL,60,12/31/2014,En el centro de país,33:16.1,NULL,33:16.1,NULL
31836877,15,4961,414,NULL,60,12/31/2014,Big cities and municipios nearby. Eastern cordillera.,10:35.7,NULL,10:35.7,NULL
28184455,15,413,414,NULL,70,12/31/2014,National (Bogota) and departmental capitals (with the exceptions of marginalized communities / urban slums).,07:43.8,NULL,07:43.8,NULL
33534599,15,5487,414,NULL,100,12/31/2014,Main urban centers. ,09:58.6,NULL,09:58.6,NULL
20165632,15,502,414,NULL,90,12/31/2014,Poor areas (rural and urban) throughout the country,34:46.3,normal,NULL,NULL
39258873,15,5798,414,NULL,100,12/31/2014,"Centros urbanos, zonas integradas socioeconomicamente",14:07.1,NULL,14:07.1,NULL
45012267,15,5994,414,NULL,50,12/31/2014,Centro,56:22.9,NULL,56:22.9,NULL
31836878,15,4961,414,NULL,60,12/31/2015,Big cities and municipios nearby. Eastern cordillera.,10:35.7,NULL,10:35.7,NULL
33534600,15,5487,414,NULL,100,12/31/2015,Main urban centers. ,09:58.6,NULL,09:58.6,NULL
45012268,15,5994,414,NULL,50,12/31/2015,Centro,56:22.9,NULL,56:22.9,NULL
