id_electoral,ano,tipo_eleccion,fecha_eleccion,coddpto88,coddpto,departamento88,departamento,codmpio88,codmpio,municipio,circunscripcion,codigo_partido,codigo_lista,primer_apellido,segundo_apellido,nombres,votos,curules
619880309,1988,Alcaldía Municipal,Marzo 13,17,17,CALDAS,CALDAS,17272,17272,FILADELFIA,Municipal,18490002,1,ZULUAGA,PINEDA,JOSE WAGNER,3291,1
619880309,1988,Alcaldía Municipal,Marzo 13,17,17,CALDAS,CALDAS,17272,17272,FILADELFIA,Municipal,,994,RESTO DE VOTACION,,,2131,0
619880310,1988,Alcaldía Municipal,Marzo 13,17,17,CALDAS,CALDAS,17380,17380,LA DORADA,Municipal,18480001,1,CAPERA,CAICEDO,JUSTO,18289,1
619880310,1988,Alcaldía Municipal,Marzo 13,17,17,CALDAS,CALDAS,17380,17380,LA DORADA,Municipal,,994,RESTO DE VOTACION,,,997,0
619880311,1988,Alcaldía Municipal,Marzo 13,17,17,CALDAS,CALDAS,17388,17388,LA MERCED,Municipal,18480001,1,MARIN,BUSTAMANTE,JESUS A,1139,1
619880311,1988,Alcaldía Municipal,Marzo 13,17,17,CALDAS,CALDAS,17388,17388,LA MERCED,Municipal,,994,RESTO DE VOTACION,,,2303,0
619880312,1988,Alcaldía Municipal,Marzo 13,17,17,CALDAS,CALDAS,17433,17433,MANZANARES,Municipal,18490002,1,HERNANDEZ,RAMIREZ,JESUS A,2784,1
619880312,1988,Alcaldía Municipal,Marzo 13,17,17,CALDAS,CALDAS,17433,17433,MANZANARES,Municipal,,994,RESTO DE VOTACION,,,3646,0
619880313,1988,Alcaldía Municipal,Marzo 13,17,17,CALDAS,CALDAS,17442,17442,MARMATO,Municipal,19889999,1,DIAZ,BETANCUR,JOSE ALIRIO,1373,1
619880313,1988,Alcaldía Municipal,Marzo 13,17,17,CALDAS,CALDAS,17442,17442,MARMATO,Municipal,,994,RESTO DE VOTACION,,,1010,0
619880314,1988,Alcaldía Municipal,Marzo 13,17,17,CALDAS,CALDAS,17444,17444,MARQUETALIA,Municipal,18490002,1,PINEDA,BETANCUR,FRANCISCO,1956,1
619880314,1988,Alcaldía Municipal,Marzo 13,17,17,CALDAS,CALDAS,17444,17444,MARQUETALIA,Municipal,,994,RESTO DE VOTACION,,,2162,0
619880315,1988,Alcaldía Municipal,Marzo 13,17,17,CALDAS,CALDAS,17446,17446,MARULANDA,Municipal,18490002,1,QUINTERO,MEJIA,RUBEN DARIO,688,1
619880315,1988,Alcaldía Municipal,Marzo 13,17,17,CALDAS,CALDAS,17446,17446,MARULANDA,Municipal,,994,RESTO DE VOTACION,,,954,0
619880316,1988,Alcaldía Municipal,Marzo 13,17,17,CALDAS,CALDAS,17486,17486,NEIRA,Municipal,18490002,1,GIRALDO,CASTANO,DUVAN,4200,1
619880316,1988,Alcaldía Municipal,Marzo 13,17,17,CALDAS,CALDAS,17486,17486,NEIRA,Municipal,,994,RESTO DE VOTACION,,,4356,0
619880317,1988,Alcaldía Municipal,Marzo 13,17,17,CALDAS,CALDAS,17513,17513,PACORA,Municipal,18490002,1,DUQUE,GUTIERREZ,ALBERTO,2665,1
619880317,1988,Alcaldía Municipal,Marzo 13,17,17,CALDAS,CALDAS,17513,17513,PACORA,Municipal,,994,RESTO DE VOTACION,,,3228,0
619880318,1988,Alcaldía Municipal,Marzo 13,17,17,CALDAS,CALDAS,17524,17524,PALESTINA,Municipal,18480001,1,VALENCIA,MUNOZ,ROBERTO,3010,1
619880318,1988,Alcaldía Municipal,Marzo 13,17,17,CALDAS,CALDAS,17524,17524,PALESTINA,Municipal,,994,RESTO DE VOTACION,,,3998,0
619880319,1988,Alcaldía Municipal,Marzo 13,17,17,CALDAS,CALDAS,17541,17541,PENSILVANIA,Municipal,18490002,1,ZULUAGA,ARISTIZABAL,JAIME,6401,1
619880319,1988,Alcaldía Municipal,Marzo 13,17,17,CALDAS,CALDAS,17541,17541,PENSILVANIA,Municipal,,994,RESTO DE VOTACION,,,4586,0
619880320,1988,Alcaldía Municipal,Marzo 13,17,17,CALDAS,CALDAS,17614,17614,RIOSUCIO,Municipal,18480001,1,RAMIREZ,SANTA,AUGUSTO,5496,1
619880320,1988,Alcaldía Municipal,Marzo 13,17,17,CALDAS,CALDAS,17614,17614,RIOSUCIO,Municipal,,994,RESTO DE VOTACION,,,9212,0
619880321,1988,Alcaldía Municipal,Marzo 13,17,17,CALDAS,CALDAS,17616,17616,RISARALDA,Municipal,18480001,1,SANCHEZ,FRANCO,RICARDO,3171,1
