"codmpio","Petro","Duque","nomark","null","blank","vtotal","diff_top2","Duquep","Petrop","diff_top2p"
68152,284,1675,7,42,60,2068,1391,0.809961315280464,0.137330754352031,0.672630560928433
68160,170,983,4,8,31,1196,813,0.82190635451505,0.142140468227425,0.679765886287625
68162,390,2299,7,51,125,2872,1909,0.800487465181059,0.135793871866295,0.664693593314763
68167,1643,3439,15,72,202,5371,1796,0.640290448706014,0.305902066654254,0.334388382051759
68169,213,1931,2,16,43,2205,1718,0.875736961451247,0.0965986394557823,0.779138321995465
68176,249,922,10,26,69,1276,673,0.722570532915361,0.195141065830721,0.52742946708464
68179,639,1072,7,36,70,1824,433,0.587719298245614,0.350328947368421,0.237390350877193
68190,4185,8563,33,332,479,13592,4378,0.630002942907593,0.307901706886404,0.322101236021189
68207,522,2040,11,41,128,2742,1518,0.74398249452954,0.190371991247265,0.553610503282276
68209,205,1329,2,9,38,1583,1124,0.839545167403664,0.129500947567909,0.710044219835755
68211,359,1207,7,26,88,1687,848,0.71547125074096,0.212803793716657,0.502667457024303
68217,408,2078,10,33,68,2597,1670,0.8001540238737,0.157104351174432,0.643049672699268
68229,1466,3822,14,67,214,5583,2356,0.684578183772166,0.262582840766613,0.421995343005553
68235,593,5521,12,89,196,6411,4928,0.861176103571986,0.0924972703166433,0.768678833255342
68245,113,707,2,9,46,877,594,0.806157354618016,0.12884834663626,0.677309007981756
68250,479,1228,5,32,58,1802,749,0.681465038845727,0.265815760266371,0.415649278579356
68255,981,5062,15,100,174,6332,4081,0.79943145925458,0.154927353126974,0.644504106127606
68264,186,1030,4,8,34,1262,844,0.816164817749604,0.147385103011094,0.66877971473851
68266,304,1407,8,19,72,1810,1103,0.777348066298343,0.167955801104972,0.60939226519337
68271,902,1484,6,22,57,2471,582,0.60056657223796,0.365034399028733,0.235532173209227
68276,43082,74349,82,1625,6346,125484,31267,0.592497848331261,0.343326639252813,0.249171209078448
68296,187,1278,5,8,36,1514,1091,0.844121532364597,0.123513870541612,0.720607661822985
68298,292,1468,12,14,47,1833,1176,0.800872885979269,0.159301691216585,0.641571194762684
68307,23020,41993,76,1031,3387,69507,18973,0.604154977196541,0.331189664350353,0.272965312846188
68318,442,2543,7,41,86,3119,2101,0.815325424815646,0.141712087207438,0.673613337608208
68320,381,2134,3,31,75,2624,1753,0.813262195121951,0.145198170731707,0.668064024390244
68322,152,924,2,22,36,1136,772,0.813380281690141,0.133802816901408,0.679577464788732
68324,910,1198,5,34,63,2210,288,0.542081447963801,0.411764705882353,0.130316742081448
68327,915,1107,8,31,91,2152,192,0.514405204460966,0.425185873605948,0.0892193308550185
68344,342,602,9,40,39,1032,260,0.583333333333333,0.331395348837209,0.251937984496124
68368,639,1001,5,33,41,1719,362,0.582315299592786,0.371727748691099,0.210587550901687
68370,69,702,1,4,13,789,633,0.889733840304182,0.0874524714828897,0.802281368821293
68377,486,2465,3,18,80,3052,1979,0.807667103538663,0.159239842726081,0.648427260812582
68385,1339,3031,17,117,171,4675,1692,0.648342245989305,0.286417112299465,0.36192513368984
68397,322,1585,13,26,95,2041,1263,0.776580107790299,0.157765801077903,0.618814306712396
68406,3647,14809,18,276,706,19456,11162,0.761153371710526,0.187448601973684,0.573704769736842
68418,903,4335,22,109,257,5626,3432,0.770529683611802,0.160504799146818,0.610024884464984
68425,130,980,2,8,26,1146,850,0.855148342059337,0.113438045375218,0.741710296684119
68432,2391,6379,12,159,429,9370,3988,0.680789754535752,0.255176093916756,0.425613660618997
68444,444,2594,6,34,76,3154,2150,0.822447685478757,0.140773620798985,0.681674064679772
68464,759,3173,15,102,183,4232,2414,0.74976370510397,0.179347826086957,0.570415879017013
68468,185,1869,3,21,65,2143,1684,0.872141857209519,0.0863275781614559,0.785814279048063
68498,325,1890,2,19,55,2291,1565,0.824967263203841,0.141859450021825,0.683107813182017
68500,1108,3749,9,70,194,5130,2641,0.730799220272904,0.21598440545809,0.514814814814815
68502,278,1535,15,34,57,1919,1257,0.799895779051589,0.144867118290776,0.655028660760813
68522,248,551,NA,13,19,831,303,0.663056558363418,0.298435619735259,0.364620938628159
68524,225,1215,2,12,40,1494,990,0.813253012048193,0.150602409638554,0.662650602409639
68533,364,1848,4,19,95,2330,1484,0.7931330472103,0.156223175965665,0.636909871244635
68547,23441,41940,74,1218,3155,69828,18499,0.600618663000516,0.335696282293636,0.26492238070688
68549,602,1417,NA,13,101,2133,815,0.6643225503985,0.282231598687295,0.382090951711205
68572,2825,3677,8,95,209,6814,852,0.539624302905782,0.414587613736425,0.125036689169357
68573,495,2200,6,43,53,2797,1705,0.78655702538434,0.176975330711477,0.609581694672864
68575,5633,6295,16,188,308,12440,662,0.506028938906752,0.452813504823151,0.0532154340836012
68615,2384,9291,28,208,371,12282,6907,0.75647288715193,0.194105194593714,0.562367692558215
68655,3570,7371,17,267,385,11610,3801,0.634883720930233,0.30749354005168,0.327390180878553
68669,741,2833,11,57,132,3774,2092,0.750662427133015,0.196343402225755,0.55431902490726
68673,285,1060,2,12,42,1401,775,0.756602426837973,0.203426124197002,0.553176302640971
68679,9554,14024,18,357,1315,25268,4470,0.555010289694475,0.378106696216559,0.176903593477917
68682,176,981,7,18,36,1218,805,0.805418719211823,0.144499178981938,0.660919540229885
68684,311,2151,6,18,64,2550,1840,0.843529411764706,0.121960784313725,0.72156862745098
68686,204,995,2,12,25,1238,791,0.803715670436187,0.164781906300485,0.638933764135703
68689,3182,8747,26,199,483,12637,5565,0.692173775421382,0.251800269051199,0.440373506370183
68705,158,1030,3,11,32,1234,872,0.834683954619125,0.128038897893031,0.706645056726094
68720,243,1227,4,26,86,1586,984,0.773644388398487,0.153215636822194,0.620428751576293
68745,937,2222,11,67,145,3382,1285,0.657007687758723,0.27705499704317,0.379952690715553
68755,3978,9697,13,183,628,14499,5719,0.668804745154838,0.274363749224084,0.394440995930754
68770,1000,2955,14,68,187,4224,1955,0.699573863636364,0.236742424242424,0.462831439393939
68773,548,2199,9,32,87,2875,1651,0.764869565217391,0.190608695652174,0.574260869565217
68780,302,1644,4,21,58,2029,1342,0.810251355347462,0.148841793987186,0.661409561360276
68820,500,2427,2,45,115,3089,1927,0.785691162188411,0.161864681126578,0.623826481061832
68855,777,2111,5,30,109,3032,1334,0.696240105540897,0.256266490765171,0.439973614775726
68861,3517,4643,26,168,435,8789,1126,0.528273978837183,0.400159290021618,0.128114688815565
68867,29,927,NA,12,23,991,898,0.935418768920283,0.029263370332997,0.906155398587286
68872,702,3033,11,34,189,3969,2331,0.764172335600907,0.17687074829932,0.587301587301587
68895,899,3230,2,32,158,4321,2331,0.747512149965286,0.208053691275168,0.539458458690118
70001,59595,45591,96,868,1990,108140,-14004,0.421592380247827,0.55109117810246,-0.129498797854633
70110,2342,2229,9,24,75,4679,-113,0.476383842701432,0.500534302201325,-0.0241504594998932
70124,3216,1611,13,18,36,4894,-1605,0.329178586023702,0.657131181038006,-0.327952595014303
70204,1841,2203,13,20,38,4115,362,0.535358444714459,0.447387606318348,0.0879708383961118
70215,14582,11710,17,157,417,26883,-2872,0.435591265855745,0.542424580589964,-0.106833314734219
70221,2830,3210,9,53,77,6179,380,0.519501537465609,0.458002913092733,0.0614986243728759
70230,927,1485,2,8,14,2436,558,0.609605911330049,0.380541871921182,0.229064039408867
70233,2967,1817,6,19,27,4836,-1150,0.375723738626964,0.613523573200993,-0.237799834574028
70235,2443,6164,24,68,151,8850,3721,0.696497175141243,0.276045197740113,0.42045197740113
70265,1094,5026,6,34,43,6203,3932,0.810253103337095,0.176366274383363,0.633886828953732
70400,3303,1789,16,32,50,5190,-1514,0.344701348747592,0.636416184971098,-0.291714836223507
70418,7225,3591,9,40,91,10956,-3634,0.32776560788609,0.659456005841548,-0.331690397955458
70429,2972,11041,14,62,142,14231,8069,0.775841472840981,0.208839856650973,0.567001616190008
70473,4297,3345,12,54,78,7786,-952,0.429617261751862,0.551888004109941,-0.122270742358079
70508,6195,5060,23,37,88,11403,-1135,0.443742874682101,0.543278084714549,-0.0995352100324475
70523,3027,2661,16,28,41,5773,-366,0.460938853282522,0.524337432877187,-0.0633985795946648
70670,9561,8556,38,164,241,18560,-1005,0.460991379310345,0.515140086206897,-0.0541487068965517
70678,4040,5260,12,47,48,9407,1220,0.559158073774848,0.429467417880302,0.129690655894547
70702,4027,2758,4,32,61,6882,-1269,0.400755594303981,0.585149665794827,-0.184394071490846
70708,8850,10771,40,163,265,20089,1921,0.536164069888994,0.440539598785405,0.0956244711035891
70713,9432,7798,41,138,137,17546,-1634,0.444431779322923,0.53755841787302,-0.0931266385500969
70717,4288,4289,18,49,108,8752,1,0.490059414990859,0.489945155393053,0.000114259597806254
70742,6304,6947,19,119,236,13625,643,0.509871559633028,0.462678899082569,0.0471926605504587
70771,2658,7200,18,24,86,9986,4542,0.72100941317845,0.266172641698378,0.454836771480072
70820,7242,4116,14,92,131,11595,-3126,0.354980595084088,0.624579560155239,-0.269598965071151
70823,4795,5266,19,53,134,10267,471,0.512905425148534,0.467030291224311,0.0458751339242232
73001,84019,147764,196,4358,12263,248600,63745,0.594384553499598,0.337968624296058,0.25641592920354
73024,276,1820,4,21,33,2154,1544,0.844939647168059,0.128133704735376,0.716805942432683
73026,1292,2509,17,65,108,3991,1217,0.628664495114006,0.323728388874969,0.304936106239038
73030,1245,1821,5,80,102,3253,576,0.559790962188749,0.382723639717184,0.177067322471565
73043,645,3117,12,30,76,3880,2472,0.803350515463918,0.166237113402062,0.637113402061856
73055,2003,2708,9,109,126,4955,705,0.546518668012109,0.404238143289606,0.142280524722503
73067,909,6639,11,47,95,7701,5730,0.862095831710167,0.118036618620958,0.744059213089209
73124,2225,5800,21,161,267,8474,3575,0.684446542364881,0.262567854614114,0.421878687750767
73148,1013,3954,6,69,156,5198,2941,0.760677183532128,0.194882647171989,0.565794536360139
73152,410,2348,12,29,79,2878,1938,0.815844336344684,0.142460041695622,0.673384294649062
73168,4238,13298,40,269,500,18345,9060,0.724884164622513,0.231016625783592,0.493867538838921
73200,1653,2106,12,59,94,3924,453,0.536697247706422,0.421253822629969,0.115443425076453
73217,3662,4448,47,95,87,8339,786,0.533397289842907,0.439141383858976,0.0942559059839309
73226,600,3180,10,28,39,3857,2580,0.824474980554835,0.155561317085818,0.668913663469017
73236,638,2933,4,18,74,3667,2295,0.799836378511044,0.173984183256068,0.625852195254977
73268,9834,22549,56,730,1333,34502,12715,0.653556315575909,0.285026954959133,0.368529360616776
73270,967,1922,16,46,79,3030,955,0.634323432343234,0.319141914191419,0.315181518151815
73275,2811,6680,18,225,275,10009,3869,0.667399340593466,0.280847237486262,0.386552103107203
73283,2277,10324,36,235,454,13326,8047,0.774726099354645,0.170868977937866,0.603857121416779
73319,2789,10232,25,216,319,13581,7443,0.753405492968117,0.205360430012517,0.5480450629556
73347,465,2346,10,57,82,2960,1881,0.792567567567568,0.157094594594595,0.635472972972973
73349,4007,6709,20,296,473,11505,2702,0.583137766188614,0.348283355063016,0.234854411125598
73352,1824,2500,11,57,115,4507,676,0.554692700244065,0.40470379409807,0.149988906145995
73408,3170,4170,11,141,232,7724,1000,0.539875712066287,0.410409114448472,0.129466597617815
73411,6161,9498,32,301,476,16468,3337,0.57675491863007,0.374119504493563,0.202635414136507
73443,4666,9256,46,396,710,15074,4590,0.614037415417275,0.309539604617222,0.304497810800053
73449,3155,12556,12,240,545,16508,9401,0.760600920765689,0.191119457232857,0.569481463532833
73461,421,1258,4,41,47,1771,837,0.710333145115754,0.237718802936194,0.47261434217956
73483,3120,3768,16,81,150,7135,648,0.528100911002102,0.437281009110021,0.0908199018920813
73504,3416,8249,57,180,196,12098,4833,0.68184823937841,0.282360720780294,0.399487518598115
73520,941,2882,10,44,104,3981,1941,0.723938708867119,0.236372770660638,0.487565938206481
73547,1337,1449,10,74,110,2980,112,0.486241610738255,0.448657718120805,0.0375838926174497
73555,2265,6532,29,205,275,9306,4267,0.701912744465936,0.243391360412637,0.458521384053299
73563,895,3180,6,33,82,4196,2285,0.757864632983794,0.213298379408961,0.544566253574833
73585,4592,5635,26,195,291,10739,1043,0.524722972343794,0.427600335226744,0.09712263711705
73616,1150,5503,26,95,161,6935,4353,0.79351117519827,0.165825522710887,0.627685652487383
73622,339,1602,6,27,73,2047,1263,0.782608695652174,0.165608207132389,0.617000488519785
73624,1419,7406,19,127,212,9183,5987,0.806490253729718,0.15452466514211,0.651965588587608
73671,1792,4437,12,109,198,6548,2645,0.677611484422724,0.273671350030544,0.403940134392181
73675,627,4726,5,46,98,5502,4099,0.858960378044348,0.113958560523446,0.745001817520902
73678,1054,5372,18,88,127,6659,4318,0.806727736897432,0.158282024327977,0.648445712569455
73686,412,2376,5,27,47,2867,1964,0.828740844087897,0.143704220439484,0.685036623648413
73770,468,1838,5,33,40,2384,1370,0.770973154362416,0.196308724832215,0.574664429530201
73854,332,2498,7,19,52,2908,2166,0.859009628610729,0.114167812929849,0.74484181568088
73861,1881,3937,10,94,143,6065,2056,0.649134377576257,0.310140148392415,0.338994229183842
73870,531,2989,8,33,67,3628,2458,0.823869900771775,0.146361631753032,0.677508269018743
73873,343,2121,3,10,41,2518,1778,0.842335186656076,0.136219221604448,0.706115965051628
76001,448242,353824,742,11508,41795,856111,-94418,0.413292201595354,0.523579302216652,-0.110287100621298
76020,1554,3440,16,128,189,5327,1886,0.645766848132157,0.291721419185283,0.354045428946874
76036,4905,4061,22,195,377,9560,-844,0.42479079497908,0.513075313807531,-0.0882845188284518
76041,1347,6504,22,116,258,8247,5157,0.78865041833394,0.16333212077119,0.62531829756275
76054,417,2208,5,31,92,2753,1791,0.80203414456956,0.151471122411914,0.650563022157646
76100,1686,4966,13,105,196,6966,3280,0.712891185759403,0.242032730404823,0.470858455354579
76109,62939,22908,163,1875,1766,89651,-40031,0.255524199395433,0.702044595152313,-0.446520395756879
76111,28689,22872,73,1280,2841,55755,-5817,0.410223298358892,0.514554748453053,-0.104331450094162
76113,6002,3712,16,228,292,10250,-2290,0.362146341463415,0.585560975609756,-0.223414634146341
76122,3250,9736,34,282,507,13809,6486,0.705047432833659,0.235353754797596,0.469693678036063
76126,2639,3610,11,154,266,6680,971,0.540419161676647,0.395059880239521,0.145359281437126
76130,22860,10924,71,990,1496,36341,-11936,0.300597121708263,0.629041578382543,-0.32844445667428
76147,16882,34529,93,1070,2908,55482,17647,0.622345986085577,0.304278865217548,0.318067120868029
76233,5173,10373,47,278,517,16388,5200,0.63296314376373,0.315657798389065,0.317305345374664
76243,546,3278,11,82,118,4035,2732,0.812391573729864,0.135315985130112,0.677075588599752
76246,464,2425,14,23,77,3003,1961,0.807525807525807,0.154512154512155,0.653013653013653
76248,17011,8418,37,564,1027,27057,-8593,0.311120966847766,0.628709760875189,-0.317588794027424
76250,1098,3310,13,75,145,4641,2212,0.713208360267184,0.236586942469295,0.476621417797888
76275,17778,7190,46,524,883,26421,-10588,0.272132016199235,0.672873850346315,-0.40074183414708
76306,4026,4718,21,214,379,9358,692,0.504167557170336,0.430220132506946,0.0739474246633897
76318,9273,4871,27,336,451,14958,-4402,0.325645139724562,0.619935820296831,-0.294290680572269
76364,28498,19500,53,921,2319,51291,-8998,0.380183657951687,0.555614045349087,-0.175430387397399
76377,2256,3711,9,99,211,6286,1455,0.590359529112313,0.358892777601018,0.231466751511295
76400,2961,11362,19,315,713,15370,8401,0.739232270657124,0.192648015614834,0.54658425504229
76403,1346,4276,9,103,219,5953,2930,0.71829329749706,0.226104485133546,0.492188812363514
76497,2243,2753,18,131,167,5312,510,0.518260542168675,0.422251506024096,0.0960090361445783
76520,74340,51321,193,2630,6853,135337,-23019,0.37920893768888,0.54929546243821,-0.170086524749329
76563,12458,6665,32,493,763,20411,-5793,0.326539610994072,0.610357160354711,-0.283817549360639
76606,2029,4059,18,158,276,6540,2030,0.620642201834862,0.310244648318043,0.31039755351682
76616,2446,4683,21,193,305,7648,2237,0.612316945606695,0.319822175732218,0.292494769874477
76622,5061,10048,30,293,722,16154,4987,0.622013123684536,0.313297016218893,0.308716107465643
76670,3152,3625,9,184,308,7278,473,0.498076394613905,0.433086012640835,0.0649903819730695
76736,5548,10710,68,434,810,17570,5162,0.609561752988048,0.315765509391007,0.29379624359704
76823,1168,4479,14,96,174,5931,3311,0.755184623166414,0.196931377508009,0.558253245658405
76828,1809,5760,24,129,257,7979,3951,0.721894974307557,0.226720140368467,0.49517483393909
76834,35560,43734,121,1942,4349,85706,8174,0.51027932700161,0.414906774321518,0.0953725526800924
76845,588,1467,7,47,86,2195,879,0.668337129840547,0.267881548974943,0.400455580865604
76863,532,2985,5,58,107,3687,2453,0.80960130187144,0.14429075128831,0.66531055058313
76869,2213,2907,9,91,128,5348,694,0.543567688855647,0.413799551234106,0.129768137621541
76890,3112,3213,19,171,317,6832,101,0.470286885245902,0.455503512880562,0.0147833723653396
76892,32720,15797,72,971,1873,51433,-16923,0.307137440942585,0.636167441137013,-0.329030000194428
76895,11202,6801,39,432,676,19150,-4401,0.355143603133159,0.584960835509138,-0.229817232375979
81001,5523,28888,57,429,1209,36106,23365,0.800088627928876,0.152966265994572,0.647122361934305
81065,6755,5227,49,282,425,12738,-1528,0.410346993248548,0.53030303030303,-0.119956037054483
81220,126,1324,5,7,44,1506,1198,0.879150066401062,0.0836653386454183,0.795484727755644
81300,3579,1872,17,123,208,5799,-1707,0.322814278323849,0.617175375064666,-0.294361096740817
81591,166,1554,4,14,31,1769,1388,0.878462408140192,0.0938383267382702,0.784624081401922
81736,6822,9218,41,384,680,17145,2396,0.537649460484106,0.397900262467192,0.139749198016914
81794,5957,11508,65,274,623,18427,5551,0.62451836978347,0.323275628154339,0.301242741629131
85001,19803,47707,45,986,2883,71424,27904,0.667940748207885,0.277259744623656,0.390681003584229
85010,4896,12689,30,528,798,18941,7793,0.669922390581279,0.25848688031255,0.411435510268729
85015,259,902,NA,7,29,1197,643,0.753550543024227,0.216374269005848,0.537176274018379
85125,648,3749,12,20,77,4506,3101,0.832001775410564,0.143808255659121,0.688193519751442
85136,315,117,1,3,22,458,-198,0.255458515283843,0.687772925764192,-0.432314410480349
85139,1290,5047,12,85,204,6638,3757,0.760319373305212,0.194335643266044,0.565983730039168
85162,1784,4943,6,132,286,7151,3159,0.691231995525101,0.249475597818487,0.441756397706614
85225,491,3488,15,33,78,4105,2997,0.849695493300853,0.119610231425091,0.730085261875761
85230,860,3097,8,41,105,4111,2237,0.753344684991486,0.209194843103868,0.544149841887619
85250,2243,12735,17,135,378,15508,10492,0.821189063709053,0.144635027082796,0.676554036626257
85263,582,3978,5,34,86,4685,3396,0.849092849519744,0.124226254002134,0.724866595517609
85279,189,574,3,5,24,795,385,0.722012578616352,0.237735849056604,0.484276729559748
85300,357,1238,1,11,53,1660,881,0.745783132530121,0.215060240963855,0.530722891566265
85315,431,257,4,5,22,719,-174,0.357440890125174,0.599443671766342,-0.242002781641168
85325,426,3186,4,29,81,3726,2760,0.855072463768116,0.114331723027375,0.740740740740741
85400,395,2227,7,27,46,2702,1832,0.82420429311621,0.146188008882309,0.678016284233901
85410,2447,7957,14,192,445,11055,5510,0.719764812302126,0.221347806422433,0.498417005879692
85430,778,4653,18,65,111,5625,3875,0.8272,0.138311111111111,0.688888888888889
85440,3254,9580,24,336,542,13736,6326,0.697437390797903,0.236895748398369,0.460541642399534
86001,13979,6354,17,264,539,21153,-7625,0.300382924407885,0.660851888620999,-0.360468964213114
86219,1430,1026,7,14,70,2547,-404,0.402826855123675,0.561444837063212,-0.158617981939537
86320,12043,1790,18,132,206,14189,-10253,0.126154063006554,0.848756078652477,-0.722602015645923
86568,12987,6274,59,330,683,20333,-6713,0.308562435449761,0.638715388776865,-0.330152953327104
86569,3861,606,11,78,109,4665,-3255,0.129903536977492,0.827652733118971,-0.697749196141479
86571,2837,1770,15,57,133,4812,-1067,0.36783042394015,0.589567747298421,-0.221737323358271
86573,2194,3259,25,55,141,5674,1065,0.574374339090589,0.386676066267184,0.187698272823405
86749,3952,2166,14,56,159,6347,-1786,0.341263589097211,0.622656373089649,-0.281392783992437
86755,1355,1229,4,27,96,2711,-126,0.453338251567687,0.49981556621173,-0.0464773146440428
86757,4919,594,14,60,79,5666,-4325,0.104835863042711,0.868160960112955,-0.763325097070244
86760,1832,1043,6,42,61,2984,-789,0.349530831099196,0.613941018766756,-0.26441018766756
86865,10681,1221,11,92,190,12195,-9460,0.100123001230012,0.875850758507585,-0.775727757277573
86885,5240,3580,31,243,296,9390,-1660,0.381256656017039,0.5580404685836,-0.17678381256656
88001,4891,8358,14,75,531,13869,3467,0.602638979017954,0.352657004830918,0.249981974187036
88564,391,945,3,3,43,1385,554,0.682310469314079,0.282310469314079,0.4
91001,6676,8536,35,139,423,15809,1860,0.539945600607249,0.422291100006326,0.117654500600924
91263,181,107,3,2,3,296,-74,0.361486486486487,0.611486486486487,-0.25
91405,482,78,NA,1,2,563,-404,0.13854351687389,0.856127886323268,-0.717584369449378
91407,182,66,NA,NA,1,249,-116,0.265060240963855,0.730923694779116,-0.465863453815261
91430,11,5,NA,NA,1,17,-6,0.294117647058824,0.647058823529412,-0.352941176470588
91460,72,12,NA,NA,NA,84,-60,0.142857142857143,0.857142857142857,-0.714285714285714
91530,40,32,1,NA,NA,73,-8,0.438356164383562,0.547945205479452,-0.10958904109589
91536,84,58,1,NA,2,145,-26,0.4,0.579310344827586,-0.179310344827586
91540,1207,874,6,21,30,2138,-333,0.408793264733396,0.564546304957905,-0.155753040224509
91669,115,48,NA,1,2,166,-67,0.289156626506024,0.692771084337349,-0.403614457831325
91798,274,146,2,3,7,432,-128,0.337962962962963,0.634259259259259,-0.296296296296296
94001,3275,5326,17,103,297,9018,2051,0.590596584608561,0.363162563761366,0.227434020847195
94343,542,120,3,3,13,681,-422,0.176211453744493,0.795888399412628,-0.619676945668135
94663,41,58,NA,1,1,101,17,0.574257425742574,0.405940594059406,0.168316831683168
94883,65,170,NA,5,1,241,105,0.705394190871369,0.269709543568465,0.435684647302905
94884,43,98,NA,2,1,144,55,0.680555555555556,0.298611111111111,0.381944444444444
94885,9,23,NA,NA,1,33,14,0.696969696969697,0.272727272727273,0.424242424242424
94886,10,11,NA,NA,2,23,1,0.478260869565217,0.434782608695652,0.0434782608695652
94887,90,60,NA,1,5,156,-30,0.384615384615385,0.576923076923077,-0.192307692307692
94888,22,7,NA,2,NA,31,-15,0.225806451612903,0.709677419354839,-0.483870967741935
95001,6601,12101,47,414,1056,20219,5500,0.598496463722241,0.3264750976804,0.272021366041842
95015,1225,662,7,31,99,2024,-563,0.327075098814229,0.605237154150198,-0.278162055335968
95025,1153,2752,17,117,221,4260,1599,0.646009389671361,0.270657276995305,0.375352112676056
95200,860,239,4,18,31,1152,-621,0.207465277777778,0.746527777777778,-0.5390625
97001,3898,2445,10,47,118,6518,-1453,0.375115065971157,0.598036207425591,-0.222921141454434
97161,406,252,NA,6,6,670,-154,0.376119402985075,0.605970149253731,-0.229850746268657
97511,92,73,NA,1,1,167,-19,0.437125748502994,0.550898203592814,-0.11377245508982
97666,197,155,NA,NA,4,356,-42,0.435393258426966,0.553370786516854,-0.117977528089888
97777,20,8,NA,NA,NA,28,-12,0.285714285714286,0.714285714285714,-0.428571428571429
97889,146,161,NA,2,5,314,15,0.512738853503185,0.464968152866242,0.0477707006369427
99001,1580,4721,13,75,219,6608,3141,0.714437046004843,0.23910411622276,0.475332929782082
99524,361,2768,5,16,79,3229,2407,0.857231340972437,0.111799318674512,0.745432022297925
99624,210,1216,NA,3,33,1462,1006,0.831737346101231,0.143638850889193,0.688098495212038
99773,3213,1469,13,51,100,4846,-1744,0.30313660751135,0.663021048287247,-0.359884440775898
