id_electoral,ano,tipo_eleccion,fecha_eleccion,coddpto66,coddpto,departamento66,departamento,codmpio66,codmpio,municipio,circunscripcion,codigo_partido,codigo_lista,primer_apellido,segundo_apellido,nombres,votos,curules
119660000,1966,Presidencia,Mayo 1,5,5,ANTIOQUIA,ANTIOQUIA,5091,5091,BETANIA,Nacional,19669999,3,GOYENECHE,,GABRIEL ANTONIO,0,0
119660000,1966,Presidencia,Mayo 1,5,5,ANTIOQUIA,ANTIOQUIA,5091,5091,BETANIA,Nacional,,998,VOTOS NULOS,,,3,0
119660000,1966,Presidencia,Mayo 1,5,5,ANTIOQUIA,ANTIOQUIA,5091,5091,BETANIA,Nacional,,999,VOTOS EN BLANCO,,,2,0
119660000,1966,Presidencia,Mayo 1,5,5,ANTIOQUIA,ANTIOQUIA,5093,5093,BETULIA,Nacional,18480001,1,LLERAS,RESTREPO,CARLOS,349,1
119660000,1966,Presidencia,Mayo 1,5,5,ANTIOQUIA,ANTIOQUIA,5093,5093,BETULIA,Nacional,18480001,2,JARAMILLO,GIRALDO,JOSE,51,0
119660000,1966,Presidencia,Mayo 1,5,5,ANTIOQUIA,ANTIOQUIA,5093,5093,BETULIA,Nacional,19669999,3,GOYENECHE,,GABRIEL ANTONIO,0,0
119660000,1966,Presidencia,Mayo 1,5,5,ANTIOQUIA,ANTIOQUIA,5093,5093,BETULIA,Nacional,,998,VOTOS NULOS,,,0,0
119660000,1966,Presidencia,Mayo 1,5,5,ANTIOQUIA,ANTIOQUIA,5093,5093,BETULIA,Nacional,,999,VOTOS EN BLANCO,,,4,0
119660000,1966,Presidencia,Mayo 1,5,5,ANTIOQUIA,ANTIOQUIA,5101,5101,BOLIVAR,Nacional,18480001,1,LLERAS,RESTREPO,CARLOS,2183,1
119660000,1966,Presidencia,Mayo 1,5,5,ANTIOQUIA,ANTIOQUIA,5101,5101,BOLIVAR,Nacional,18480001,2,JARAMILLO,GIRALDO,JOSE,241,0
119660000,1966,Presidencia,Mayo 1,5,5,ANTIOQUIA,ANTIOQUIA,5101,5101,BOLIVAR,Nacional,19669999,3,GOYENECHE,,GABRIEL ANTONIO,0,0
119660000,1966,Presidencia,Mayo 1,5,5,ANTIOQUIA,ANTIOQUIA,5101,5101,BOLIVAR,Nacional,,998,VOTOS NULOS,,,4,0
119660000,1966,Presidencia,Mayo 1,5,5,ANTIOQUIA,ANTIOQUIA,5101,5101,BOLIVAR,Nacional,,999,VOTOS EN BLANCO,,,4,0
119660000,1966,Presidencia,Mayo 1,5,5,ANTIOQUIA,ANTIOQUIA,5113,5113,BURITICA,Nacional,18480001,1,LLERAS,RESTREPO,CARLOS,313,1
119660000,1966,Presidencia,Mayo 1,5,5,ANTIOQUIA,ANTIOQUIA,5113,5113,BURITICA,Nacional,18480001,2,JARAMILLO,GIRALDO,JOSE,85,0
119660000,1966,Presidencia,Mayo 1,5,5,ANTIOQUIA,ANTIOQUIA,5113,5113,BURITICA,Nacional,19669999,3,GOYENECHE,,GABRIEL ANTONIO,0,0
119660000,1966,Presidencia,Mayo 1,5,5,ANTIOQUIA,ANTIOQUIA,5113,5113,BURITICA,Nacional,,998,VOTOS NULOS,,,0,0
119660000,1966,Presidencia,Mayo 1,5,5,ANTIOQUIA,ANTIOQUIA,5113,5113,BURITICA,Nacional,,999,VOTOS EN BLANCO,,,4,0
119660000,1966,Presidencia,Mayo 1,5,5,ANTIOQUIA,ANTIOQUIA,5120,5120,CACERES,Nacional,18480001,1,LLERAS,RESTREPO,CARLOS,1102,1
119660000,1966,Presidencia,Mayo 1,5,5,ANTIOQUIA,ANTIOQUIA,5120,5120,CACERES,Nacional,18480001,2,JARAMILLO,GIRALDO,JOSE,88,0
119660000,1966,Presidencia,Mayo 1,5,5,ANTIOQUIA,ANTIOQUIA,5120,5120,CACERES,Nacional,19669999,3,GOYENECHE,,GABRIEL ANTONIO,0,0
119660000,1966,Presidencia,Mayo 1,5,5,ANTIOQUIA,ANTIOQUIA,5120,5120,CACERES,Nacional,,998,VOTOS NULOS,,,0,0
119660000,1966,Presidencia,Mayo 1,5,5,ANTIOQUIA,ANTIOQUIA,5120,5120,CACERES,Nacional,,999,VOTOS EN BLANCO,,,6,0
119660000,1966,Presidencia,Mayo 1,5,5,ANTIOQUIA,ANTIOQUIA,5125,5125,CAICEDO,Nacional,18480001,1,LLERAS,RESTREPO,CARLOS,202,1
119660000,1966,Presidencia,Mayo 1,5,5,ANTIOQUIA,ANTIOQUIA,5125,5125,CAICEDO,Nacional,18480001,2,JARAMILLO,GIRALDO,JOSE,0,0
119660000,1966,Presidencia,Mayo 1,5,5,ANTIOQUIA,ANTIOQUIA,5125,5125,CAICEDO,Nacional,19669999,3,GOYENECHE,,GABRIEL ANTONIO,0,0
119660000,1966,Presidencia,Mayo 1,5,5,ANTIOQUIA,ANTIOQUIA,5125,5125,CAICEDO,Nacional,,998,VOTOS NULOS,,,0,0
119660000,1966,Presidencia,Mayo 1,5,5,ANTIOQUIA,ANTIOQUIA,5125,5125,CAICEDO,Nacional,,999,VOTOS EN BLANCO,,,0,0
119660000,1966,Presidencia,Mayo 1,5,5,ANTIOQUIA,ANTIOQUIA,5129,5129,CALDAS,Nacional,18480001,1,LLERAS,RESTREPO,CARLOS,1747,1
119660000,1966,Presidencia,Mayo 1,5,5,ANTIOQUIA,ANTIOQUIA,5129,5129,CALDAS,Nacional,18480001,2,JARAMILLO,GIRALDO,JOSE,1025,0
119660000,1966,Presidencia,Mayo 1,5,5,ANTIOQUIA,ANTIOQUIA,5129,5129,CALDAS,Nacional,19669999,3,GOYENECHE,,GABRIEL ANTONIO,1,0
119660000,1966,Presidencia,Mayo 1,5,5,ANTIOQUIA,ANTIOQUIA,5129,5129,CALDAS,Nacional,,998,VOTOS NULOS,,,1,0
119660000,1966,Presidencia,Mayo 1,5,5,ANTIOQUIA,ANTIOQUIA,5129,5129,CALDAS,Nacional,,999,VOTOS EN BLANCO,,,3,0
119660000,1966,Presidencia,Mayo 1,5,5,ANTIOQUIA,ANTIOQUIA,5134,5134,CAMPAMENTO,Nacional,18480001,1,LLERAS,RESTREPO,CARLOS,452,1
119660000,1966,Presidencia,Mayo 1,5,5,ANTIOQUIA,ANTIOQUIA,5134,5134,CAMPAMENTO,Nacional,18480001,2,JARAMILLO,GIRALDO,JOSE,42,0
119660000,1966,Presidencia,Mayo 1,5,5,ANTIOQUIA,ANTIOQUIA,5134,5134,CAMPAMENTO,Nacional,19669999,3,GOYENECHE,,GABRIEL ANTONIO,0,0
119660000,1966,Presidencia,Mayo 1,5,5,ANTIOQUIA,ANTIOQUIA,5134,5134,CAMPAMENTO,Nacional,,998,VOTOS NULOS,,,0,0
119660000,1966,Presidencia,Mayo 1,5,5,ANTIOQUIA,ANTIOQUIA,5134,5134,CAMPAMENTO,Nacional,,999,VOTOS EN BLANCO,,,2,0
119660000,1966,Presidencia,Mayo 1,5,5,ANTIOQUIA,ANTIOQUIA,5138,5138,CANASGORDAS,Nacional,18480001,1,LLERAS,RESTREPO,CARLOS,2289,1
119660000,1966,Presidencia,Mayo 1,5,5,ANTIOQUIA,ANTIOQUIA,5138,5138,CANASGORDAS,Nacional,18480001,2,JARAMILLO,GIRALDO,JOSE,388,0
119660000,1966,Presidencia,Mayo 1,5,5,ANTIOQUIA,ANTIOQUIA,5138,5138,CANASGORDAS,Nacional,19669999,3,GOYENECHE,,GABRIEL ANTONIO,0,0
119660000,1966,Presidencia,Mayo 1,5,5,ANTIOQUIA,ANTIOQUIA,5138,5138,CANASGORDAS,Nacional,,998,VOTOS NULOS,,,1,0
119660000,1966,Presidencia,Mayo 1,5,5,ANTIOQUIA,ANTIOQUIA,5138,5138,CANASGORDAS,Nacional,,999,VOTOS EN BLANCO,,,17,0
119660000,1966,Presidencia,Mayo 1,5,5,ANTIOQUIA,ANTIOQUIA,5142,5142,CARACOLI,Nacional,18480001,1,LLERAS,RESTREPO,CARLOS,582,1
119660000,1966,Presidencia,Mayo 1,5,5,ANTIOQUIA,ANTIOQUIA,5142,5142,CARACOLI,Nacional,18480001,2,JARAMILLO,GIRALDO,JOSE,620,0
119660000,1966,Presidencia,Mayo 1,5,5,ANTIOQUIA,ANTIOQUIA,5142,5142,CARACOLI,Nacional,19669999,3,GOYENECHE,,GABRIEL ANTONIO,0,0
119660000,1966,Presidencia,Mayo 1,5,5,ANTIOQUIA,ANTIOQUIA,5142,5142,CARACOLI,Nacional,,998,VOTOS NULOS,,,0,0
119660000,1966,Presidencia,Mayo 1,5,5,ANTIOQUIA,ANTIOQUIA,5142,5142,CARACOLI,Nacional,,999,VOTOS EN BLANCO,,,2,0
119660000,1966,Presidencia,Mayo 1,5,5,ANTIOQUIA,ANTIOQUIA,5145,5145,CARAMANTA,Nacional,18480001,1,LLERAS,RESTREPO,CARLOS,860,1
119660000,1966,Presidencia,Mayo 1,5,5,ANTIOQUIA,ANTIOQUIA,5145,5145,CARAMANTA,Nacional,18480001,2,JARAMILLO,GIRALDO,JOSE,265,0
119660000,1966,Presidencia,Mayo 1,5,5,ANTIOQUIA,ANTIOQUIA,5145,5145,CARAMANTA,Nacional,19669999,3,GOYENECHE,,GABRIEL ANTONIO,0,0
119660000,1966,Presidencia,Mayo 1,5,5,ANTIOQUIA,ANTIOQUIA,5145,5145,CARAMANTA,Nacional,,998,VOTOS NULOS,,,3,0
119660000,1966,Presidencia,Mayo 1,5,5,ANTIOQUIA,ANTIOQUIA,5145,5145,CARAMANTA,Nacional,,999,VOTOS EN BLANCO,,,2,0
119660000,1966,Presidencia,Mayo 1,5,5,ANTIOQUIA,ANTIOQUIA,5148,5148,CARMEN DE VIBORAL,Nacional,18480001,1,LLERAS,RESTREPO,CARLOS,2289,1
119660000,1966,Presidencia,Mayo 1,5,5,ANTIOQUIA,ANTIOQUIA,5148,5148,CARMEN DE VIBORAL,Nacional,18480001,2,JARAMILLO,GIRALDO,JOSE,383,0
119660000,1966,Presidencia,Mayo 1,5,5,ANTIOQUIA,ANTIOQUIA,5148,5148,CARMEN DE VIBORAL,Nacional,19669999,3,GOYENECHE,,GABRIEL ANTONIO,0,0
119660000,1966,Presidencia,Mayo 1,5,5,ANTIOQUIA,ANTIOQUIA,5148,5148,CARMEN DE VIBORAL,Nacional,,998,VOTOS NULOS,,,2,0
119660000,1966,Presidencia,Mayo 1,5,5,ANTIOQUIA,ANTIOQUIA,5148,5148,CARMEN DE VIBORAL,Nacional,,999,VOTOS EN BLANCO,,,4,0
119660000,1966,Presidencia,Mayo 1,5,5,ANTIOQUIA,ANTIOQUIA,5150,5150,CAROLINA,Nacional,18480001,1,LLERAS,RESTREPO,CARLOS,668,1
119660000,1966,Presidencia,Mayo 1,5,5,ANTIOQUIA,ANTIOQUIA,5150,5150,CAROLINA,Nacional,18480001,2,JARAMILLO,GIRALDO,JOSE,280,0
119660000,1966,Presidencia,Mayo 1,5,5,ANTIOQUIA,ANTIOQUIA,5150,5150,CAROLINA,Nacional,19669999,3,GOYENECHE,,GABRIEL ANTONIO,0,0
