id_electoral,ano,tipo_eleccion,fecha_eleccion,coddpto94,coddpto,departamento94,departamento,codmpio94,codmpio,municipio,circunscripcion,codigo_partido,codigo_lista,primer_apellido,segundo_apellido,nombres,votos,curules,codigo_partido_old
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25740,25740,SIBATE,Departamental,,999,VOTOS EN BLANCO,,,442,0,
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25743,25743,SILVANIA,Departamental,18480001,1,SERRANO,DE CAMARGO,LEONOR,2639,1,1
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25743,25743,SILVANIA,Departamental,18480001,3,CRUZ,VARGAS,ALVARO,313,0,1
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25743,25743,SILVANIA,Departamental,18490002,2,SANTAMARIA,DAVILA,MIGUEL,1142,0,2
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25743,25743,SILVANIA,Departamental,,998,VOTOS NULOS,,,554,0,
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25743,25743,SILVANIA,Departamental,,999,VOTOS EN BLANCO,,,450,0,
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25745,25745,SIMIJACA,Departamental,18480001,1,SERRANO,DE CAMARGO,LEONOR,906,1,1
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25745,25745,SIMIJACA,Departamental,18480001,3,CRUZ,VARGAS,ALVARO,53,0,1
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25745,25745,SIMIJACA,Departamental,18490002,2,SANTAMARIA,DAVILA,MIGUEL,1015,0,2
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25745,25745,SIMIJACA,Departamental,,998,VOTOS NULOS,,,204,0,
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25745,25745,SIMIJACA,Departamental,,999,VOTOS EN BLANCO,,,157,0,
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25754,25754,SOACHA,Departamental,18480001,1,SERRANO,DE CAMARGO,LEONOR,10164,1,1
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25754,25754,SOACHA,Departamental,18480001,3,CRUZ,VARGAS,ALVARO,7471,0,1
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25754,25754,SOACHA,Departamental,18490002,2,SANTAMARIA,DAVILA,MIGUEL,4089,0,2
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25754,25754,SOACHA,Departamental,,998,VOTOS NULOS,,,3468,0,
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25754,25754,SOACHA,Departamental,,999,VOTOS EN BLANCO,,,1479,0,
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25758,25758,SOPO,Departamental,18480001,1,SERRANO,DE CAMARGO,LEONOR,1126,1,1
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25758,25758,SOPO,Departamental,18480001,3,CRUZ,VARGAS,ALVARO,127,0,1
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25758,25758,SOPO,Departamental,18490002,2,SANTAMARIA,DAVILA,MIGUEL,1148,0,2
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25758,25758,SOPO,Departamental,,998,VOTOS NULOS,,,441,0,
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25758,25758,SOPO,Departamental,,999,VOTOS EN BLANCO,,,219,0,
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25769,25769,SUBACHOQUE,Departamental,18480001,1,SERRANO,DE CAMARGO,LEONOR,1478,1,1
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25769,25769,SUBACHOQUE,Departamental,18480001,3,CRUZ,VARGAS,ALVARO,351,0,1
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25769,25769,SUBACHOQUE,Departamental,18490002,2,SANTAMARIA,DAVILA,MIGUEL,1844,0,2
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25769,25769,SUBACHOQUE,Departamental,,998,VOTOS NULOS,,,906,0,
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25769,25769,SUBACHOQUE,Departamental,,999,VOTOS EN BLANCO,,,375,0,
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25772,25772,SUESCA,Departamental,18480001,1,SERRANO,DE CAMARGO,LEONOR,1075,1,1
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25772,25772,SUESCA,Departamental,18480001,3,CRUZ,VARGAS,ALVARO,48,0,1
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25772,25772,SUESCA,Departamental,18490002,2,SANTAMARIA,DAVILA,MIGUEL,932,0,2
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25772,25772,SUESCA,Departamental,,998,VOTOS NULOS,,,349,0,
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25772,25772,SUESCA,Departamental,,999,VOTOS EN BLANCO,,,43,0,
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25777,25777,SUPATA,Departamental,18480001,1,SERRANO,DE CAMARGO,LEONOR,627,1,1
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25777,25777,SUPATA,Departamental,18480001,3,CRUZ,VARGAS,ALVARO,37,0,1
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25777,25777,SUPATA,Departamental,18490002,2,SANTAMARIA,DAVILA,MIGUEL,661,0,2
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25777,25777,SUPATA,Departamental,,998,VOTOS NULOS,,,51,0,
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25777,25777,SUPATA,Departamental,,999,VOTOS EN BLANCO,,,413,0,
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25779,25779,SUSA,Departamental,18480001,1,SERRANO,DE CAMARGO,LEONOR,682,1,1
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25779,25779,SUSA,Departamental,18480001,3,CRUZ,VARGAS,ALVARO,46,0,1
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25779,25779,SUSA,Departamental,18490002,2,SANTAMARIA,DAVILA,MIGUEL,966,0,2
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25779,25779,SUSA,Departamental,,998,VOTOS NULOS,,,291,0,
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25779,25779,SUSA,Departamental,,999,VOTOS EN BLANCO,,,34,0,
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25781,25781,SUTATAUSA,Departamental,18480001,1,SERRANO,DE CAMARGO,LEONOR,432,1,1
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25781,25781,SUTATAUSA,Departamental,18480001,3,CRUZ,VARGAS,ALVARO,16,0,1
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25781,25781,SUTATAUSA,Departamental,18490002,2,SANTAMARIA,DAVILA,MIGUEL,387,0,2
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25781,25781,SUTATAUSA,Departamental,,998,VOTOS NULOS,,,231,0,
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25781,25781,SUTATAUSA,Departamental,,999,VOTOS EN BLANCO,,,21,0,
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25785,25785,TABIO,Departamental,18480001,1,SERRANO,DE CAMARGO,LEONOR,1000,1,1
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25785,25785,TABIO,Departamental,18480001,3,CRUZ,VARGAS,ALVARO,186,0,1
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25785,25785,TABIO,Departamental,18490002,2,SANTAMARIA,DAVILA,MIGUEL,936,0,2
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25785,25785,TABIO,Departamental,,998,VOTOS NULOS,,,405,0,
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25785,25785,TABIO,Departamental,,999,VOTOS EN BLANCO,,,186,0,
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25793,25793,TAUSA,Departamental,18480001,1,SERRANO,DE CAMARGO,LEONOR,940,1,1
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25793,25793,TAUSA,Departamental,18480001,3,CRUZ,VARGAS,ALVARO,36,0,1
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25793,25793,TAUSA,Departamental,18490002,2,SANTAMARIA,DAVILA,MIGUEL,658,0,2
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25793,25793,TAUSA,Departamental,,998,VOTOS NULOS,,,372,0,
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25793,25793,TAUSA,Departamental,,999,VOTOS EN BLANCO,,,30,0,
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25797,25797,TENA,Departamental,18480001,1,SERRANO,DE CAMARGO,LEONOR,1137,1,1
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25797,25797,TENA,Departamental,18480001,3,CRUZ,VARGAS,ALVARO,77,0,1
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25797,25797,TENA,Departamental,18490002,2,SANTAMARIA,DAVILA,MIGUEL,377,0,2
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25797,25797,TENA,Departamental,,998,VOTOS NULOS,,,319,0,
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25797,25797,TENA,Departamental,,999,VOTOS EN BLANCO,,,77,0,
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25799,25799,TENJO,Departamental,18480001,1,SERRANO,DE CAMARGO,LEONOR,1275,1,1
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25799,25799,TENJO,Departamental,18480001,3,CRUZ,VARGAS,ALVARO,578,0,1
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25799,25799,TENJO,Departamental,18490002,2,SANTAMARIA,DAVILA,MIGUEL,485,0,2
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25799,25799,TENJO,Departamental,,998,VOTOS NULOS,,,511,0,
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25799,25799,TENJO,Departamental,,999,VOTOS EN BLANCO,,,242,0,
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25805,25805,TIBACUY,Departamental,18480001,1,SERRANO,DE CAMARGO,LEONOR,804,1,1
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25805,25805,TIBACUY,Departamental,18480001,3,CRUZ,VARGAS,ALVARO,234,0,1
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25805,25805,TIBACUY,Departamental,18490002,2,SANTAMARIA,DAVILA,MIGUEL,324,0,2
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25805,25805,TIBACUY,Departamental,,998,VOTOS NULOS,,,210,0,
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25805,25805,TIBACUY,Departamental,,999,VOTOS EN BLANCO,,,53,0,
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25807,25807,TIBIRITA,Departamental,18480001,1,SERRANO,DE CAMARGO,LEONOR,406,1,1
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25807,25807,TIBIRITA,Departamental,18480001,3,CRUZ,VARGAS,ALVARO,20,0,1
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25807,25807,TIBIRITA,Departamental,18490002,2,SANTAMARIA,DAVILA,MIGUEL,680,0,2
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25807,25807,TIBIRITA,Departamental,,998,VOTOS NULOS,,,215,0,
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25807,25807,TIBIRITA,Departamental,,999,VOTOS EN BLANCO,,,8,0,
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25815,25815,TOCAIMA,Departamental,18480001,1,SERRANO,DE CAMARGO,LEONOR,2800,1,1
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25815,25815,TOCAIMA,Departamental,18480001,3,CRUZ,VARGAS,ALVARO,416,0,1
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25815,25815,TOCAIMA,Departamental,18490002,2,SANTAMARIA,DAVILA,MIGUEL,951,0,2
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25815,25815,TOCAIMA,Departamental,,998,VOTOS NULOS,,,608,0,
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25815,25815,TOCAIMA,Departamental,,999,VOTOS EN BLANCO,,,105,0,
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25817,25817,TOCANCIPA,Departamental,18480001,1,SERRANO,DE CAMARGO,LEONOR,1192,1,1
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25817,25817,TOCANCIPA,Departamental,18480001,3,CRUZ,VARGAS,ALVARO,228,0,1
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25817,25817,TOCANCIPA,Departamental,18490002,2,SANTAMARIA,DAVILA,MIGUEL,772,0,2
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25817,25817,TOCANCIPA,Departamental,,998,VOTOS NULOS,,,545,0,
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25817,25817,TOCANCIPA,Departamental,,999,VOTOS EN BLANCO,,,184,0,
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25823,25823,TOPAIPI,Departamental,18480001,1,SERRANO,DE CAMARGO,LEONOR,980,1,1
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25823,25823,TOPAIPI,Departamental,18480001,3,CRUZ,VARGAS,ALVARO,191,0,1
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25823,25823,TOPAIPI,Departamental,18490002,2,SANTAMARIA,DAVILA,MIGUEL,297,0,2
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25823,25823,TOPAIPI,Departamental,,998,VOTOS NULOS,,,318,0,
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25823,25823,TOPAIPI,Departamental,,999,VOTOS EN BLANCO,,,117,0,
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25839,25839,UBALA,Departamental,18480001,1,SERRANO,DE CAMARGO,LEONOR,373,1,1
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25839,25839,UBALA,Departamental,18480001,3,CRUZ,VARGAS,ALVARO,1112,0,1
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25839,25839,UBALA,Departamental,18490002,2,SANTAMARIA,DAVILA,MIGUEL,1950,0,2
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25839,25839,UBALA,Departamental,,998,VOTOS NULOS,,,459,0,
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25839,25839,UBALA,Departamental,,999,VOTOS EN BLANCO,,,248,0,
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25841,25841,UBAQUE,Departamental,18480001,1,SERRANO,DE CAMARGO,LEONOR,1162,1,1
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25841,25841,UBAQUE,Departamental,18480001,3,CRUZ,VARGAS,ALVARO,34,0,1
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25841,25841,UBAQUE,Departamental,18490002,2,SANTAMARIA,DAVILA,MIGUEL,657,0,2
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25841,25841,UBAQUE,Departamental,,998,VOTOS NULOS,,,471,0,
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25841,25841,UBAQUE,Departamental,,999,VOTOS EN BLANCO,,,51,0,
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25843,25843,UBATE,Departamental,18480001,1,SERRANO,DE CAMARGO,LEONOR,2721,1,1
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25843,25843,UBATE,Departamental,18480001,3,CRUZ,VARGAS,ALVARO,208,0,1
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25843,25843,UBATE,Departamental,18490002,2,SANTAMARIA,DAVILA,MIGUEL,2833,0,2
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25843,25843,UBATE,Departamental,,998,VOTOS NULOS,,,617,0,
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25843,25843,UBATE,Departamental,,999,VOTOS EN BLANCO,,,230,0,
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25845,25845,UNE,Departamental,18480001,1,SERRANO,DE CAMARGO,LEONOR,2015,1,1
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25845,25845,UNE,Departamental,18480001,3,CRUZ,VARGAS,ALVARO,97,0,1
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25845,25845,UNE,Departamental,18490002,2,SANTAMARIA,DAVILA,MIGUEL,99,0,2
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25845,25845,UNE,Departamental,,998,VOTOS NULOS,,,242,0,
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25845,25845,UNE,Departamental,,999,VOTOS EN BLANCO,,,45,0,
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25851,25851,UTICA,Departamental,18480001,1,SERRANO,DE CAMARGO,LEONOR,771,1,1
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25851,25851,UTICA,Departamental,18480001,3,CRUZ,VARGAS,ALVARO,208,0,1
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25851,25851,UTICA,Departamental,18490002,2,SANTAMARIA,DAVILA,MIGUEL,842,0,2
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25851,25851,UTICA,Departamental,,998,VOTOS NULOS,,,724,0,
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25851,25851,UTICA,Departamental,,999,VOTOS EN BLANCO,,,30,0,
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25862,25862,VERGARA,Departamental,18480001,1,SERRANO,DE CAMARGO,LEONOR,224,1,1
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25862,25862,VERGARA,Departamental,18480001,3,CRUZ,VARGAS,ALVARO,44,0,1
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25862,25862,VERGARA,Departamental,18490002,2,SANTAMARIA,DAVILA,MIGUEL,1781,0,2
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25862,25862,VERGARA,Departamental,,998,VOTOS NULOS,,,904,0,
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25862,25862,VERGARA,Departamental,,999,VOTOS EN BLANCO,,,10,0,
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25867,25867,VIANI,Departamental,18480001,1,SERRANO,DE CAMARGO,LEONOR,340,1,1
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25867,25867,VIANI,Departamental,18480001,3,CRUZ,VARGAS,ALVARO,791,0,1
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25867,25867,VIANI,Departamental,18490002,2,SANTAMARIA,DAVILA,MIGUEL,106,0,2
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25867,25867,VIANI,Departamental,,998,VOTOS NULOS,,,362,0,
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25867,25867,VIANI,Departamental,,999,VOTOS EN BLANCO,,,14,0,
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25871,25871,VILLAGOMEZ,Departamental,18480001,1,SERRANO,DE CAMARGO,LEONOR,263,1,1
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25871,25871,VILLAGOMEZ,Departamental,18480001,3,CRUZ,VARGAS,ALVARO,9,0,1
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25871,25871,VILLAGOMEZ,Departamental,18490002,2,SANTAMARIA,DAVILA,MIGUEL,399,0,2
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25871,25871,VILLAGOMEZ,Departamental,,998,VOTOS NULOS,,,105,0,
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25871,25871,VILLAGOMEZ,Departamental,,999,VOTOS EN BLANCO,,,8,0,
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25873,25873,VILLAPINZON,Departamental,18480001,1,SERRANO,DE CAMARGO,LEONOR,328,1,1
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25873,25873,VILLAPINZON,Departamental,18480001,3,CRUZ,VARGAS,ALVARO,51,0,1
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25873,25873,VILLAPINZON,Departamental,18490002,2,SANTAMARIA,DAVILA,MIGUEL,3330,0,2
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25873,25873,VILLAPINZON,Departamental,,998,VOTOS NULOS,,,218,0,
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25873,25873,VILLAPINZON,Departamental,,999,VOTOS EN BLANCO,,,124,0,
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25875,25875,VILLETA,Departamental,18480001,1,SERRANO,DE CAMARGO,LEONOR,2146,1,1
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25875,25875,VILLETA,Departamental,18480001,3,CRUZ,VARGAS,ALVARO,979,0,1
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25875,25875,VILLETA,Departamental,18490002,2,SANTAMARIA,DAVILA,MIGUEL,1689,0,2
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25875,25875,VILLETA,Departamental,,998,VOTOS NULOS,,,1052,0,
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25875,25875,VILLETA,Departamental,,999,VOTOS EN BLANCO,,,212,0,
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25878,25878,VIOTA,Departamental,18480001,1,SERRANO,DE CAMARGO,LEONOR,2531,1,1
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25878,25878,VIOTA,Departamental,18480001,3,CRUZ,VARGAS,ALVARO,768,0,1
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25878,25878,VIOTA,Departamental,18490002,2,SANTAMARIA,DAVILA,MIGUEL,387,0,2
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25878,25878,VIOTA,Departamental,,998,VOTOS NULOS,,,1079,0,
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25878,25878,VIOTA,Departamental,,999,VOTOS EN BLANCO,,,143,0,
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25885,25885,YACOPI,Departamental,18480001,1,SERRANO,DE CAMARGO,LEONOR,1967,1,1
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25885,25885,YACOPI,Departamental,18480001,3,CRUZ,VARGAS,ALVARO,1109,0,1
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25885,25885,YACOPI,Departamental,18490002,2,SANTAMARIA,DAVILA,MIGUEL,450,0,2
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25885,25885,YACOPI,Departamental,,998,VOTOS NULOS,,,1292,0,
419940010,1994,Gobernación,Octubre 30,25,25,CUNDINAMARCA,CUNDINAMARCA,25885,25885,YACOPI,Departamental,,999,VOTOS EN BLANCO,,,336,0,
