id_electoral,ano,tipo_eleccion,fecha_eleccion,coddpto,departamento,codmpio,municipio,circunscripcion,codigo_partido,codigo_lista,primer_apellido,segundo_apellido,nombres,votos,curules
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5031,AMALFI,Departamental,19910007,7,GOMEZ,MARTINEZ,JUAN,294,1
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5031,AMALFI,Departamental,,998,VOTOS NULOS,,,21,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5031,AMALFI,Departamental,,999,VOTOS EN BLANCO,,,85,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5034,ANDES,Departamental,19780002,1,GIL,PEREZ,CARLOS ENRIQUE,19,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5034,ANDES,Departamental,18480001,2,GUERRA,SERNA,BERNARDO,492,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5034,ANDES,Departamental,19770001,3,LOPEZ,TABORDA,JAIRO ANTONIO,18,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5034,ANDES,Departamental,,4,RAMIREZ,MARTINEZ,JOSE EVELIO,1384,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5034,ANDES,Departamental,,5,VILLEGAS,MORENO,ALVARO,1009,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5034,ANDES,Departamental,19850001,6,ALVAREZ,HENAO,GONZALO,24,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5034,ANDES,Departamental,19910007,7,GOMEZ,MARTINEZ,JUAN,1079,1
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5034,ANDES,Departamental,,998,VOTOS NULOS,,,90,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5034,ANDES,Departamental,,999,VOTOS EN BLANCO,,,459,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5036,ANGELOPOLIS,Departamental,19780002,1,GIL,PEREZ,CARLOS ENRIQUE,9,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5036,ANGELOPOLIS,Departamental,18480001,2,GUERRA,SERNA,BERNARDO,420,0
419910001,1991,Gobernación,Octubre 27,5,ANTIOQUIA,5036,ANGELOPOLIS,Departamental,19770001,3,LOPEZ,TABORDA,JAIRO ANTONIO,3,0
