"FID_15t6","Pe_15t6","Du_15t6","vt_15t6","MV18_15t6","eCDF_15t6","el_c15","em_c15","cs_c15","cw_c15","el_c16","em_c16","cs_c16"
316,17102,17842,36548,0.02025,0.254674977738201,0,0.0565378450578807,0.084806767586821,0,0,0,0
317,276,1288,1790,0.56536,0.722172751558326,0,0.160322350845948,0.240483526268923,0,0,0,0
318,448,2941,3650,0.68301,0.86286731967943,0,0.191556544968833,0.28733481745325,0,0,0,0
319,527,1887,2510,0.54183,0.69813000890472,0,0.154984861976848,0.232477292965272,0,0,0,0
320,2351,2698,5480,0.06332,0.289403383793411,0,0.0642475512021371,0.0963713268032057,0,0,0,0
321,1190,6061,7716,0.63129,0.792520035618878,0,0.175939447907391,0.263909171861086,0,0,0,0
322,1055,4611,6069,0.58593,0.753339269813001,0,0.167241317898486,0.250861976847729,0,0,0,0
323,1063,13493,15159,0.81997,0.985752448797863,0,0.218837043633126,0.328255565449688,0,0,0,0
324,3969,2715,7602,-0.16496,0.164737310774711,0,0.0365716829919858,0.0548575244879786,0,0,0,0
325,1790,15702,18180,0.76524,0.951914514692787,0,0.211325022261799,0.316987533392698,0,0,0,0
326,532,3890,4696,0.71508,0.897595725734639,0,0.19926625111309,0.298899376669635,0,0,0,0
327,1694,12619,15458,0.70675,0.889581478183437,0,0.197487088156723,0.296230632235085,0,0,0,0
328,1743,8160,10662,0.60186,0.770258236865539,0,0.17099732858415,0.256495992876224,0,0,0,0
329,533,1752,2439,0.49979,0.662511130899377,0,0.147077471059662,0.220616206589492,0,0,0,0
330,1375,6000,7943,0.58227,0.749777382012467,0,0.166450578806768,0.249675868210151,0,0,0,0
331,25879,109479,145836,0.57325,0.734639358860196,0,0.163089937666964,0.244634906500445,0,0,0,0
332,540,3704,4597,0.68827,0.871772039180766,0,0.19353339269813,0.290300089047195,0,0,0,0
333,3811,7823,12312,0.32586,0.48619768477293,0,0.10793588601959,0.161903829029386,0,0,0,0
334,478,4599,5340,0.77172,0.958147818343722,0,0.212708815672306,0.31906322350846,0,0,0,0
335,898,7705,9098,0.74819,0.934995547640249,0,0.207569011576135,0.311353517364203,0,0,0,0
336,9435,23846,36573,0.39403,0.55120213713268,0,0.122366874443455,0.183550311665183,0,0,0,0
337,501,6110,6893,0.81372,0.981300089047195,0,0.217848619768477,0.326772929652716,0,0,0,0
338,168,2074,2329,0.81838,0.983971504897596,0,0.218441674087266,0.327662511130899,0,0,0,0
339,628,6949,7814,0.80893,0.976847729296527,0,0.216860195903829,0.325290293855744,0,0,0,0
340,764,3881,5039,0.61858,0.778272484416741,0,0.172776491540516,0.259164737310775,0,0,0,0
341,9241,9157,19553,-0.0043,0.240427426536064,0,0.0533748886910062,0.0800623330365094,0,0,0,0
342,12072,16146,29938,0.13608,0.347284060552093,0,0.0770970614425646,0.115645592163847,0,0,0,0
343,239,1515,1902,0.67087,0.839715048975957,0,0.186416740872663,0.279625111308994,0,0,0,0
344,5351,17321,24456,0.48945,0.647373107747106,0,0.143716829919858,0.215575244879786,0,0,0,0
345,8472,8810,18313,0.01846,0.253784505788068,0,0.056340160284951,0.0845102404274265,0,0,0,0
346,352,1947,2432,0.65584,0.824577025823687,0,0.183056099732858,0.274584149599288,0,0,0,0
347,298,1448,1854,0.62028,0.781834372217275,0,0.173567230632235,0.260350845948353,0,0,0,0
348,521,6434,7262,0.81424,0.982190560997329,0,0.218046304541407,0.32706945681211,0,0,0,0
349,252,1581,1934,0.68718,0.868210151380231,0,0.192742653606411,0.289113980409617,0,0,0,0
350,8582,24691,37414,0.43056,0.589492430988424,0,0.13086731967943,0.196300979519145,0,0,0,0
351,325,2659,3125,0.74688,0.934105075690116,0,0.207371326803206,0.311056990204809,0,0,0,0
352,1166,8551,10164,0.72658,0.910952804986643,0,0.202231522707035,0.303347284060552,0,0,0,0
353,693,6070,7133,0.75382,0.941228851291184,0,0.208952804986643,0.313429207479964,0,0,0,0
354,834,5056,6238,0.67682,0.847729296527159,0,0.188195903829029,0.282293855743544,0,0,0,0
355,2241,8110,10676,0.54974,0.71059661620659,0,0.157752448797863,0.236628673196794,0,0,0,0
356,1229,9877,11846,0.73004,0.913624220837044,0,0.202824577025824,0.304236865538736,0,0,0,0
357,647,5232,6098,0.75189,0.938557435440784,0,0.208359750667854,0.312539626001781,0,0,0,0
358,2849,4342,7378,0.20236,0.384683882457703,0,0.08539982190561,0.128099732858415,0,0,0,0
359,153,1280,1550,0.7271,0.911843276936776,0,0.202429207479964,0.303643811219947,0,0,0,0
360,609,5512,6450,0.76016,0.945681211041852,0,0.209941228851291,0.314911843276937,0,0,0,0
361,328,2385,2799,0.73491,0.917186108637578,0,0.203615316117542,0.305422974176313,0,0,0,0
362,942,5991,7287,0.69288,0.876224398931434,0,0.194521816562778,0.291782724844167,0,0,0,0
363,257,1704,2136,0.67743,0.85040071237756,0,0.188788958147818,0.283183437221728,0,0,0,0
364,347,5807,6336,0.86174,0.991095280498664,0,0.220023152270703,0.330034728406055,0,0,0,0
365,295,2991,3453,0.78077,0.963490650044524,0,0.213894924309884,0.320842386464826,0,0,0,0
366,13161,51654,70046,0.54954,0.708815672306322,0,0.157357079252004,0.236035618878005,0,0,0,0
367,1468,9827,12012,0.69589,0.878895814781834,0,0.195114870881567,0.292672306322351,0,0,0,0
368,1972,2922,5532,0.17173,0.368655387355298,0,0.0818414959928762,0.122762243989314,0,0,0,0
369,1040,5970,7321,0.67341,0.844167408726625,0,0.187405164737311,0.281107747105966,0,0,0,0
370,1933,3387,5529,0.26298,0.434550311665183,0,0.0964701691896705,0.144705253784506,0,0,0,0
371,3501,9727,14206,0.43827,0.594835262689225,0,0.132053428317008,0.198080142475512,0,0,0,0
372,345,3064,3522,0.772,0.959038290293856,0,0.212906500445236,0.319359750667854,0,0,0,0
373,448,2370,3003,0.64003,0.805877114870882,0,0.178904719501336,0.268357079252004,0,0,0,0
374,1143,7959,9527,0.71544,0.898486197684773,0,0.19946393588602,0.299195903829029,0,0,0,0
375,175,1368,1611,0.74053,0.922528940338379,0,0.20480142475512,0.30720213713268,0,0,0,0
376,1311,3671,5118,0.46112,0.615316117542297,0,0.13660017809439,0.204900267141585,0,0,0,0
377,4258,8124,12865,0.30051,0.463045414069457,0,0.102796081923419,0.154194122885129,0,0,0,0
378,166,3850,4114,0.89548,0.995547640249332,0,0.221011576135352,0.331517364203028,0,0,0,0
379,1636,2414,4227,0.18405,0.3766696349065,0,0.0836206589492431,0.125430988423865,0,0,0,0
380,342,2465,3017,0.70368,0.885129118432769,0,0.196498664292075,0.294747996438112,0,0,0,0
381,5013,20433,27023,0.57063,0.731077471059662,0,0.162299198575245,0.243448797862867,0,0,0,0
382,492,2987,3658,0.68207,0.860195903829029,0,0.190963490650045,0.286445235975067,0,0,0,0
383,483,4053,4754,0.75095,0.936776491540516,0,0.207964381121995,0.311946571682992,0,0,0,0
384,1693,9029,11396,0.64373,0.811219946571683,0,0.180090828138914,0.27013624220837,0,0,0,0
385,562,2857,3587,0.63981,0.804986642920748,0,0.178707034728406,0.268060552092609,0,0,0,0
386,5323,24642,32601,0.59259,0.762243989314337,0,0.169218165627783,0.253827248441674,0,0,0,0
387,627,5280,6187,0.75206,0.939447907390917,0,0.208557435440784,0.312836153161175,0,0,0,0
388,1462,5645,7478,0.55937,0.716829919857525,0,0.15913624220837,0.238704363312556,0,0,0,0
389,29397,98075,139099,0.49373,0.656277827248442,0,0.145693677649154,0.218540516473731,0,0,0,0
390,360,1976,2449,0.65986,0.828138913624221,0,0.183846838824577,0.275770258236866,0,0,0,0
391,291,2305,2750,0.73236,0.915405164737311,0,0.203219946571683,0.304829919857525,0,0,0,0
392,727,3616,4583,0.63037,0.791629563668744,0,0.175741763134461,0.263612644701692,0,0,0,0
393,3924,17570,23247,0.587,0.756010685663402,0,0.167834372217275,0.251751558325913,0,0,0,0
394,364,1546,2083,0.56745,0.727515583259127,0,0.161508459483526,0.242262689225289,0,0,0,0
395,414,4713,5338,0.80536,0.975957257346394,0,0.216662511130899,0.324993766696349,0,0,0,0
396,383,3590,4203,0.76303,0.949243098842386,0,0.21073196794301,0.316097951914515,0,0,0,0
397,6628,16322,25652,0.3779,0.53606411398041,0,0.119006233303651,0.178509349955476,0,0,0,0
398,1672,4581,6621,0.43936,0.595725734639359,0,0.132251113089938,0.198376669634907,0,0,0,0
399,1410,4280,6139,0.4675,0.625111308993767,0,0.138774710596616,0.208162065894924,0,0,0,0
400,1234,2599,4386,0.31122,0.471950133570793,0,0.104772929652716,0.157159394479074,0,0,0,0
401,1147,7131,8813,0.679,0.853072128227961,0,0.189382012466607,0.284073018699911,0,0,0,0
402,1126,148,1299,-0.75289,0.0151380231522707,0,0.0033606411398041,0.00504096170970614,0,0,0,0
403,1266,708,2076,-0.26879,0.116651825467498,0,0.0258967052537845,0.0388450578806768,0,0,0,0
404,21476,19443,43518,-0.04672,0.221727515583259,0,0.0492235084594835,0.0738352626892253,0,0,0,0
405,4269,1947,6404,-0.36259,0.0783615316117542,0,0.0173962600178094,0.0260943900267142,0,0,0,0
406,22056,11725,35664,-0.28968,0.106856634016028,0,0.0237221727515583,0.0355832591273375,0,0,0,0
407,1230,2019,3365,0.23447,0.406945681211042,0,0.0903419412288513,0.135512911843277,0,0,0,0
408,3866,320,4296,-0.82542,0.00445235975066785,0,0.000988423864648264,0.0014826357969724,0,0,0,0
409,2221,1078,3466,-0.32977,0.0890471950133571,0,0.0197684772929653,0.0296527159394479,0,0,0,0
410,1571,931,2573,-0.24874,0.130008904719501,0,0.0288619768477293,0.0432929652715939,0,0,0,0
411,1178,1484,2790,0.10968,0.32413178984862,0,0.0719572573463936,0.10793588601959,0,0,0,0
412,1630,1110,2789,-0.18645,0.153161175422974,0,0.0340017809439003,0.0510026714158504,0,0,0,0
413,1554,532,2130,-0.47981,0.0543187889581478,0,0.0120587711487088,0.0180881567230632,0,0,0,0
414,784,1097,1964,0.15937,0.360641139804096,0,0.0800623330365094,0.120093499554764,0,0,0,0
415,1760,500,2305,-0.54664,0.043633125556545,0,0.00968655387355298,0.0145298308103295,0,0,0,0
416,877,980,1931,0.05334,0.280498664292075,0,0.0622707034728406,0.0934060552092609,0,0,0,0
417,2161,1627,4002,-0.13343,0.176313446126447,0,0.0391415850400712,0.0587123775601069,0,0,0,0
418,825,2118,3125,0.41376,0.569011576135352,0,0.126320569902048,0.189480854853072,0,0,0,0
419,2577,166,2763,-0.8726,0.00178094390026714,0,0.000395369545859305,0.000593054318788958,0,0,0,0
420,4574,3135,8147,-0.17663,0.160284951024043,0,0.0355832591273375,0.0533748886910062,0,0,0,0
421,389,393,803,0.00498,0.248441674087266,0,0.0551540516473731,0.0827310774710597,0,0,0,0
422,1283,1673,3077,0.12675,0.338379341050757,0,0.075120213713268,0.112680320569902,0,0,0,0
423,1371,649,2060,-0.35049,0.0837043633125557,0,0.0185823686553874,0.027873552983081,0,0,0,0
424,1208,1951,3202,0.23204,0.405164737310775,0,0.089946571682992,0.134919857524488,0,0,0,0
425,2225,570,2900,-0.57069,0.0382902938557435,0,0.00850044523597507,0.0127506678539626,0,0,0,0
426,746,1277,2128,0.24953,0.422974176313446,0,0.093900267141585,0.140850400712378,0,0,0,0
427,1281,436,1759,-0.48039,0.0534283170080142,0,0.0118610863757792,0.0177916295636687,0,0,0,0
428,653,779,1495,0.08428,0.300979519145147,0,0.0668174532502226,0.100226179875334,0,0,0,0
429,1642,1397,3158,-0.07758,0.207479964381122,0,0.0460605520926091,0.0690908281389136,0,0,0,0
430,600,527,1213,-0.06018,0.215494211932324,0,0.047839715048976,0.0717595725734639,0,0,0,0
431,771,180,980,-0.60306,0.0347284060552093,0,0.00770970614425646,0.0115645592163847,0,0,0,0
432,2329,3078,5719,0.13097,0.344612644701692,0,0.0765040071237756,0.114756010685663,0,0,0,0
433,1325,1549,2988,0.07497,0.298308103294746,0,0.0662243989314337,0.0993365983971505,0,0,0,0
434,886,1244,2238,0.15996,0.36153161175423,0,0.080260017809439,0.120390026714159,0,0,0,0
435,22406,25074,49186,0.05424,0.283170080142476,0,0.0628637577916296,0.0942956366874444,0,0,0,0
436,69875,89531,164038,0.11983,0.333926981300089,0,0.0741317898486198,0.11119768477293,0,0,0,0
437,4837,8863,13978,0.28802,0.453250222617988,0,0.100621549421193,0.15093232413179,0,0,0,0
438,4233,3542,8005,-0.08632,0.203027604630454,0,0.0450721282279608,0.0676081923419412,0,0,0,0
439,3602,3470,7184,-0.01837,0.235084594835263,0,0.0521887800534283,0.0782831700801425,0,0,0,0
440,20832,18214,40036,-0.06539,0.212822796081923,0,0.047246660730187,0.0708699910952805,0,0,0,0
441,3205,3454,6737,0.03696,0.268922528940338,0,0.0597008014247551,0.0895512021371327,0,0,0,0
442,7106,14125,21666,0.32396,0.485307212822796,0,0.107738201246661,0.161607301869991,0,0,0,0
443,14832,8869,24196,-0.24645,0.130899376669635,0,0.029059661620659,0.0435894924309884,0,0,0,0
444,3721,4073,7929,0.04439,0.273374888691006,0,0.0606892252894034,0.0910338379341051,0,0,0,0
445,3445,2179,5830,-0.21715,0.143365983971505,0,0.0318272484416741,0.0477408726625111,0,0,0,0
446,21788,21661,44214,-0.00287,0.242208370436331,0,0.0537702582368655,0.0806553873552983,0,0,0,0
447,2877,4328,7349,0.19744,0.382012466607302,0,0.084806767586821,0.127210151380232,0,0,0,0
448,3355,4254,7726,0.11636,0.329474621549421,0,0.0731433659839715,0.109715048975957,0,0,0,0
449,3745,4247,8150,0.0616,0.287622439893143,0,0.0638521816562778,0.0957782724844167,0,0,0,0
450,12688,12043,25457,-0.02534,0.231522707034728,0,0.0513980409617097,0.0770970614425646,0,0,0,0
451,5400,6845,12497,0.11563,0.328584149599288,0,0.0729456812110418,0.109418521816563,0,0,0,0
452,3945,4483,8547,0.06295,0.288512911843277,0,0.0640498664292075,0.0960747996438112,0,0,0,0
453,2447,4488,7072,0.2886,0.454140694568121,0,0.100819234194123,0.151228851291184,0,0,0,0
454,20420,19457,40705,-0.02366,0.234194122885129,0,0.0519910952804987,0.077986642920748,0,0,0,0
455,7393,7397,15075,0.00027,0.245770258236866,0,0.0545609973285842,0.0818414959928762,0,0,0,0
456,5079,6402,11704,0.11304,0.32680320569902,0,0.0725503116651826,0.108825467497774,0,0,0,0
457,7561,3958,11745,-0.30677,0.0997328584149599,0,0.0221406945681211,0.0332110418521817,0,0,0,0
458,3713,5185,9079,0.16213,0.363312555654497,0,0.0806553873552983,0.120983081032947,0,0,0,0
459,2500,1042,3627,-0.40199,0.068566340160285,0,0.0152217275155833,0.0228325912733749,0,0,0,0
460,9266,8983,18532,-0.01527,0.237756010685663,0,0.0527818343722173,0.0791727515583259,0,0,0,0
461,5295,7033,12563,0.13834,0.34906500445236,0,0.0774924309884239,0.116238646482636,0,0,0,0
462,4567,7125,11978,0.21356,0.392698130008905,0,0.0871789848619769,0.130768477292965,0,0,0,0
