MPIO_CDPMP,AREA,n,total.len,total.roads,total.major,m_per_m2_all,m_per_m2_roads,m_per_m2_major
15189,53992422.4079,113,100253.72220527138,98808.87857948894,113,0.001856810969655671,0.0018300508510807536,2.092886278491298e-6
15204,145275954.813,859,414079.01387876796,406998.3261564542,859,0.002850292840351817,0.002801553269295973,5.9128849031190985e-6
15212,149869726.724,90,153152.77809374165,153152.77809374165,90,0.0010219060342706017,0.0010219060342706017,6.005215460607594e-7
15215,60851431.9087,387,167638.97682285673,167638.97682285673,387,0.0027548895985615943,0.0027548895985615943,6.359751740610564e-6
15377,581276770.089,130,158677.4083115882,150636.30743409853,130,2.729808182207125e-4,2.5914730329071025e-4,2.2364561374110228e-7
15380,56931169.2965,78,72380.69411374249,72122.64917321164,78,0.0012713719919712292,0.0012668394144092448,1.370075495793396e-6
15401,28005217.7524,22,21206.27009023423,21206.27009023423,22,7.572256812185253e-4,7.572256812185253e-4,7.855678964722436e-7
15403,161563186.221,115,123946.32680017277,123946.32680017277,115,0.00076716936388360375,0.00076716936388360375,7.117958161749368e-7
15542,263092584.356,343,331311.91921838355,324371.8716959197,343,0.0012592978248678933,0.0012329190976245858,1.303723557391775e-6
15550,464950746.504,72,87381.26305450057,85296.87213578606,72,1.879366012669663e-4,1.8345356530157167e-4,1.5485511216268276e-7
15572,1513601036.64,1119,973226.483785978,973226.483785978,1119,6.429874585355833e-4,6.429874585355833e-4,7.392965338369722e-7
15580,167326859.048,77,97945.83839484835,96452.09644202188,77,5.853563435787153e-4,5.764292534431263e-4,4.6017716724074463e-7
15755,603586387.856,183,309864.79210378055,205389.24750241757,183,5.13372730628422e-4,3.402814437747362e-4,3.0318775188094375e-7
15757,150152003.42,187,157251.50996830294,138420.1979628167,187,0.0010472821300189013,9.218671400316418e-4,1.2454046282481498e-6
15759,208305874.04,5267,1166565.0330420611,1115176.4677869813,5267,0.005600250297397044,0.005353552668288361,2.528493267063896e-5
15761,58795050.0707,114,120038.90793737315,120038.90793737315,114,0.0020416498972792526,0.0020416498972792526,1.9389387348580714e-6
15842,146085349.795,246,278565.87076920323,278258.964934302,246,0.001906870683200689,0.001904769816581744,1.6839470921978773e-6
15861,160011504.483,715,442202.79331403674,441568.67441305035,715,0.002763568749277133,0.0027596057910946247,4.468428706486934e-6
15879,62581144.6436,129,102943.09621706199,102943.09621706199,129,0.0016449538723416382,0.0016449538723416382,2.061323753898331e-6
15897,251505065.138,102,144506.9229685076,142963.0265188088,102,5.745686389624682e-4,5.684300093135915e-4,4.055584325668866e-7
15218,102431322.469,112,169458.00987752026,166826.79909301377,112,0.0016543573371202481,0.0016286697767033374,1.0934155422419338e-6
15224,42128066.4517,250,136207.34274997615,134674.4979344133,250,0.0032331733740056266,0.0031967880151541764,5.934286119839514e-6
15226,44133269.9191,392,169504.86578007624,131702.65833722643,392,0.003840750211593044,0.002984203494974392,8.882187989210159e-6
15232,116511812.703,207,200623.8552848727,198674.5054183549,207,0.0017219185817345622,0.0017051876613128976,1.7766438886987643e-6
15236,108679640.801,70,90268.56804134576,90268.56804134576,70,8.305931762015463e-4,8.305931762015463e-4,6.440948781582273e-7
15238,234024392.544,4291,737838.8971799983,724460.7631161354,4291,0.0031528290241850487,0.003095663470122783,1.833569549461913e-5
15244,238344619.432,204,215185.5131194807,207613.47551339967,204,9.028335258093517e-4,8.710642430618495e-4,8.559035252658659e-7
15248,69400666.273,107,112434.8023115887,112434.8023115887,107,0.0016200824624551325,0.0016200824624551325,1.5417719417720898e-6
15272,109340595.085,778,348730.7420965596,344125.73217135004,778,0.003189398611059879,0.0031472824151343886,7.115381065881273e-6
15276,88128456.4309,516,239293.63254361338,238556.907091641,516,0.0027152822395254297,0.0027069225622791816,5.855089501137317e-6
15293,88166427.3157,186,199345.45404477319,198889.18184009343,186,0.002261013178303929,0.0022558380541827486,2.1096465589331934e-6
15296,123681617.078,214,133087.28707496068,133087.28707496068,214,0.0010760474371145146,0.0010760474371145146,1.730249046348097e-6
15299,193512491.052,293,201918.1082926199,201723.12874471536,293,0.0010434370783763058,0.0010424294971765364,1.5141141453306294e-6
15317,57652329.8745,114,97657.2014960379,97639.43130917281,114,0.0016938986110122901,0.0016935903808522293,1.9773702164016608e-6
15322,36139285.2362,309,133825.86731875467,133825.86731875467,309,0.0037030579449508307,0.0037030579449508307,8.550252114296961e-6
15325,99966838.6356,120,128509.77658639885,122411.43321557716,120,0.0012855240631830303,0.0012245203998277106,1.2003980683777053e-6
15362,34247782.7302,598,175148.16483296728,140349.29432764123,598,0.005114146110209934,0.004098054914482974,1.7460984400390926e-5
15367,59008290.5283,335,198767.1419819944,198340.3287564435,335,0.0033684612823458586,0.003361228176256364,5.677168360593943e-6
15368,131736891.164,122,150406.96456238558,150406.96456238558,122,0.0011417224380613558,0.0011417224380613558,9.260883486928616e-7
15407,126588412.709,1384,431936.18247424415,427117.9142485344,1384,0.0034121304883344586,0.0033740680138741306,1.093307017903387e-5
15425,199966005.591,160,196431.2304085504,196431.2304085504,160,9.823231195122263e-4,9.823231195122263e-4,8.00136000752326e-7
15442,160684789.408,198,206123.04961126865,199967.4496060244,198,0.0012827788515059437,0.0012444703094969401,1.2322261536358102e-6
15455,258714180.798,434,214481.57850333236,205343.14271779452,434,8.290290769596283e-4,7.937065609794433e-4,1.6775269088897003e-6
15464,360377147.285,235,237356.96970883064,212563.81282840666,235,6.586349092805257e-4,5.898371037947728e-4,6.520946230093581e-7
15466,68854760.3787,322,177179.1490060808,169312.81932171638,322,0.0025732302026991094,0.0024589849473079096,4.676510356422788e-6
15469,218279055.481,962,534213.4717598057,533165.2487190918,962,0.0024473876826276906,0.0024425854672323376,4.407202504519435e-6
15476,60044097.003,273,171552.67767712224,171552.67767712224,273,0.0028571114604080215,0.0028571114604080215,4.546658433157218e-6
15480,137874127.322,196,182244.15258482978,173193.18439676496,196,0.001321815456784036,0.0012561688531473247,1.4215865137789713e-6
15491,55425475.6269,843,244751.73894245538,244751.73894245538,843,0.004415870791800088,0.004415870791800088,1.5209612375267763e-5
15494,51396797.3568,176,155480.53473655268,155480.53473655268,176,0.003025101615908019,0.003025101615908019,3.4243378780626397e-6
15500,60302176.2254,258,173022.4535212641,172468.99210818438,258,0.002869257203496828,0.0028600790701735633,4.27845255593491e-6
15507,475040067.371,110,148367.7666153827,148367.7666153827,110,3.12326847367823e-4,3.12326847367823e-4,2.315594147853037e-7
15511,66690169.383,69,81507.80029109995,81065.27513095737,69,0.0012221861339563056,0.0012155505958517136,1.034635248918543e-6
15514,339069083.343,125,159516.4346171244,159418.67913297197,125,4.7045408282110656e-4,4.7016577731360165e-4,3.686564365219664e-7
15516,305109194.967,2365,861803.0331546715,854185.6145164975,2365,0.0028245724723172713,0.0027996062675491786,7.751323260696203e-6
15518,313682574.327,184,132620.5921048899,97762.49892461037,184,4.2278597205925396e-4,3.116605987258232e-4,5.86580240852615e-7
15522,39715248.5995,83,72374.42106577028,72374.42106577028,83,0.0018223333258118254,0.0018223333258118254,2.089877387826421e-6
15531,252628722.922,169,285748.58946578304,285748.58946578304,169,0.001131100953845256,0.001131100953845256,6.689658960599636e-7
15533,443810457.362,144,144933.18198065535,135179.20929057043,144,3.2656549564454864e-4,3.045877064142941e-4,3.2446283680635414e-7
15537,122699509.116,207,155844.01564663087,154363.12093167735,207,0.0012701274582875152,0.0012580581784214198,1.68704831414038e-6
15599,125683802.286,492,265460.0076803772,263144.806737534,492,0.002112125849568978,0.0020937050117145117,3.914585579456202e-6
15600,220666370.281,517,420337.8946532396,420275.4623877001,517,0.0019048570659769078,0.0019045741399222492,2.3429034489561963e-6
15621,206363429.672,37,69049.79141328947,69049.79141328947,37,3.3460284859114427e-4,3.3460284859114427e-4,1.792953337653327e-7
15632,248651961.991,497,505282.33835073316,505282.33835073316,497,0.002032086673697841,0.002032086673697841,1.9987777133163704e-6
15638,63927258.2918,341,176027.13268073948,176027.13268073948,341,0.0027535536074025347,0.0027535536074025347,5.334187780171707e-6
15646,167586236.803,536,368820.1540628629,368820.1540628629,536,0.0022007783043449815,0.0022007783043449815,3.198353338705705e-6
15660,109469601.767,61,65053.597996931145,65053.597996931145,61,5.942617580302716e-4,5.942617580302716e-4,5.572323185192098e-7
15664,74403550.3125,364,201041.58664939692,200897.50470520623,364,0.002702042924094462,0.0027001064312310767,4.892239664252245e-6
15667,469845495.833,173,186227.83216780823,184227.20606836642,173,3.963597263769456e-4,3.921016753427544e-4,3.6820614762579407e-7
15673,123879471.837,92,150781.78097982483,150781.78097982483,92,0.0012171651908414879,0.0012171651908414879,7.426573477892539e-7
15676,93998069.0515,128,149660.86982276847,149660.86982276847,128,0.0015921696193649652,0.0015921696193649652,1.3617301003265388e-6
15681,195904356.806,155,199123.1596292235,199123.1596292235,155,0.0010164304810556665,0.0010164304810556665,7.912024139079933e-7
15686,67963823.5036,240,150531.51878335804,150531.51878335804,240,0.002214877136442809,0.002214877136442809,3.5312904369967846e-6
15690,309659673.523,145,143562.159377455,128965.00757190466,145,4.6361270663418147e-4,4.1647336931111814e-4,4.682559997249048e-7
15693,116706092.419,629,292560.94117856113,284167.9628688278,629,0.0025068180684878418,0.002434902557174167,5.389607234400022e-6
15696,77562816.4374,190,173555.43060684856,172767.5423078726,190,0.0022376112495466564,0.0022274531823803893,2.4496273952783378e-6
15720,161310164.605,210,151029.56559528934,144007.202547882,210,9.362681264699919e-4,8.927348310660539e-4,1.3018398469447152e-6
15723,54884681.0771,73,61896.95499264569,61896.95499264569,73,0.0011277637726580774,0.0011277637726580774,1.3300614773993541e-6
15740,119222966.971,241,211576.05180602762,211576.05180602762,241,0.0017746249500525495,0.0017746249500525495,2.0214226010548894e-6
15753,123095437.764,298,176073.25343046128,175041.29501154125,298,0.001430380009436507,0.0014219966084131604,2.420885821709567e-6
15762,47845023.7752,205,172089.53752255332,172089.53752255332,205,0.003596811621018657,0.003596811621018657,4.284667115292766e-6
15763,285293807.913,645,441829.1421098778,399920.40831602825,645,0.001548681148539379,0.0014017843963791304,2.260827196770748e-6
15764,55757753.053,297,197178.19272205682,197178.19272205682,297,0.0035363367769614203,0.0035363367769614203,5.326613497457286e-6
15774,182703137.126,103,156571.23400794272,152119.680547584,103,8.569706928456539e-4,8.326057392362983e-4,5.637560559727376e-7
15776,103505336.226,412,276630.73075363383,276203.01506690285,412,0.0026726228892162726,0.002668490583556233,3.980471104411598e-6
15778,41127010.6546,171,110202.80323274815,110202.80323274815,171,0.002679572414301454,0.002679572414301454,4.1578514284960284e-6
15790,209698111.725,203,200021.69438650305,197956.54294704442,203,9.53855486542546e-4,9.440072746417785e-4,9.680583116848284e-7
15798,45864082.5389,56,76106.4154756094,76106.4154756094,56,0.0016593903390754437,0.0016593903390754437,1.2209990236369196e-6
15804,121832654.838,311,248762.09787404555,248762.09787404555,311,0.00204183433583404,0.00204183433583404,2.5526817946595227e-6
15806,93756754.1619,1340,421550.70304660307,404065.8947442059,1340,0.004496216905276664,0.004309725719028853,1.4292303652983507e-5
15808,79751401.8004,297,186088.69682162354,184639.84637885584,297,0.002333359572629985,0.002315192488289651,3.7240724713946075e-6
15810,71947671.2479,102,107879.4299487098,107879.4299487098,102,0.001499415173244521,0.001499415173244521,1.4176970321742995e-6
15814,168251862.765,283,263831.5675563034,263831.5675563034,283,0.0015680751655320518,0.0015680751655320518,1.6820021802389821e-6
15816,101443124.459,310,206489.7385739882,206489.7385739882,310,0.0020355222660501217,0.0020355222660501217,3.055899565921709e-6
15820,33629528.2065,321,130301.04482803949,130301.04482803949,321,0.0038746022253994803,0.0038746022253994803,9.545182972205845e-6
15822,196046061.01,668,355960.0474415153,299328.20652025356,668,0.0018156959931133652,0.0015268259151862548,3.407362517556149e-6
15832,29221308.0606,96,58043.6656967797,57550.5268079,96,0.001986347277007828,0.0019694712737893198,3.2852738762040496e-6
15835,79706604.3723,314,253344.77632046145,252153.13273177607,314,0.003178466556386198,0.003163516181846099,3.939447709167783e-6
15837,165330383.066,596,435348.5297524517,435348.5297524517,596,0.002633203417781112,0.002633203417781112,3.604903036860904e-6
15839,122009502.016,123,161312.68266411306,153901.79963558033,123,0.001322132129044826,0.0012613919169623203,1.0081182036450745e-6
15180,658814898.135,172,201922.09955070837,197743.2574890266,172,3.0649291648127217e-4,3.00149948109562e-4,2.6107484892479603e-7
15223,1177614610.2,202,142275.51862247026,142275.51862247026,202,1.2081670640814054e-4,1.2081670640814054e-4,1.7153319791582185e-7
15332,952217878.201,349,374208.69247450435,327805.693292825,349,3.929864173328555e-4,3.4425492400136365e-4,3.665127572056896e-7
25019,50835099.8191,260,129728.70416239748,121272.14257811276,260,0.0025519514001948553,0.0023855985925013926,5.11457636407181e-6
25035,123955490.053,1288,442267.1820332402,438684.6686136231,1288,0.0035679515432849225,0.003539049931762227,1.0390826573710338e-5
25040,120952347.106,526,292145.6891909004,288764.58725039626,526,0.002415378421179957,0.0023874244209360343,4.348820114578058e-6
25053,142459967.227,390,210694.3090555053,210659.32478062544,390,0.0014789720449659984,0.0014787264722934726,2.737611187138365e-6
25086,176845987.083,156,125668.81828987502,118356.1323532285,156,7.106116478113482e-4,6.692610576324802e-4,8.821234938556098e-7
25095,61046193.5964,127,124460.09155198674,124460.09155198674,127,0.002038785454419002,0.002038785454419002,2.080391790512708e-6
25099,102319881.31,432,225158.6434130572,212851.3147513087,432,0.002200536596899393,0.0020802537300295535,4.22205337290378e-6
25120,421839592.634,140,204697.61603582528,198086.90146364647,140,4.852498902667648e-4,4.695787330600622e-4,3.318797060414098e-7
25123,53452615.5355,405,185196.88059777897,182759.51295519984,405,0.0034646925831867364,0.003419093923174293,7.576804164634815e-6
25126,51275631.2052,3673,459537.60843791976,441265.3464300095,3673,0.008962105343938053,0.008605751622327363,7.163246777598928e-5
25148,615667597.624,351,400682.7872008378,395688.67125703266,351,6.508102566176343e-4,6.4269854834668e-4,5.701128358136568e-7
25151,111506819.656,561,336205.1960856323,323206.94445641025,561,0.0030151088258353145,0.00289853970773723,5.031082419269892e-6
25154,298549064.074,355,445041.61826423823,420158.0228797332,355,0.0014906816728587292,0.0014073332441450579,1.1890842836874806e-6
25168,172026722.542,222,167957.92187052517,166237.22664877208,222,9.763478568250846e-4,9.663453688608499e-4,1.2904971781102156e-6
25178,150549554.028,510,300444.4469355562,299416.75168807735,510,0.0019956515240136677,0.001988825231806334,3.387588912453022e-6
25181,212420096.227,670,397695.8779231211,377285.6231315107,670,0.0018722139994613717,0.001776129612182876,3.154127184294339e-6
25183,300193898.655,1110,622167.5182188853,619127.3844780085,1110,0.002072552177131074,0.0020624249435180733,3.6976101278982873e-6
25200,132880382.052,1021,393812.47789174254,393812.47789174254,1021,0.002963661541382626,0.002963661541382626,7.683602231068636e-6
25214,53677392.7238,2486,359272.91963297594,355927.5605151618,2486,0.006693188722515541,0.0066308652945683624,4.631372490075758e-5
25224,109840173.547,406,257987.48942933197,251475.5338052787,406,0.002348753476058016,0.002289467739211771,3.696279666075681e-6
25245,118279644.95,1206,391579.2996040412,389344.0181065608,1206,0.003310622886715397,0.0032917246096836614,1.0196175347920673e-5
25258,134090998.364,143,174550.06037359,174550.06037359,143,0.0013017283971572863,0.0013017283971572863,1.0664399679672446e-6
25269,158020733.1,2232,545554.8577476148,537363.6851512106,2232,0.0034524258117596017,0.0034005897492650644,1.4124728801172737e-5
25279,460175351.876,486,441652.1968798418,416235.024471523,486,9.597476159454332e-4,9.045139483778409e-4,1.056119146796369e-6
25281,111203545.274,184,174735.29642895496,173670.36382883025,184,0.001571310482938434,0.0015617340562381812,1.654623506351647e-6
25286,67753689.6812,1994,381355.031563347,375655.89090012043,1994,0.0056285500222604664,0.005544434445824075,2.9430131545342047e-5
25288,77461228.3752,416,226031.1024289033,226031.1024289033,416,0.002917990163208791,0.002917990163208791,5.370428648317003e-6
25293,384997087.3,297,240536.4109344278,212675.4353905409,297,6.247746252350096e-4,5.524079075040339e-4,7.714344076805175e-7
25295,43057406.8524,603,154916.94293827144,154916.94293827144,603,0.0035979162300536095,0.0035979162300536095,1.4004559124219277e-5
25297,258862022.983,254,212535.1931431801,210808.79608429482,254,8.210365919806542e-4,8.143674134005321e-4,9.812177046019635e-7
25299,107686798.306,142,139823.35736541363,133157.8136417694,142,0.0012984261726130555,0.0012365286714476518,1.3186388882739044e-6
25312,60704977.7804,356,163653.96492924343,163092.72640195268,356,0.002695890368682136,0.002686645022619725,5.864428470558518e-6
25317,170173303.581,450,334390.5312302496,331166.23542763724,450,0.001964999939435768,0.0019460528088649754,2.6443630729999113e-6
25320,763675863.946,1093,674858.1653839682,667935.5960006549,1093,8.836971249777351e-4,8.746323244384806e-4,1.431235490869575e-6
25322,360588520.854,1242,631764.2119529729,626603.7562511092,1242,0.0017520363944385526,0.001737725190938114,3.444369213580368e-6
25324,90952202.8676,81,51625.8954237823,51625.8954237823,81,5.676156684070051e-4,5.676156684070051e-4,8.905776599816113e-7
25326,252368061.974,751,415378.31696024654,411280.2823046963,751,0.001645922680196516,0.0016296843550158422,2.9758123675624655e-6
25328,61873448.6403,169,117672.50655142388,117672.50655142388,169,0.0019018255671428715,0.0019018255671428715,2.7313816138240164e-6
25335,222817826.577,287,185655.10617277303,175318.76097292142,287,8.332147791981783e-4,7.868255590956312e-4,1.2880477491814163e-6
25339,453225490.534,90,163119.00300689533,145869.82799799021,90,3.599069478963e-4,3.2184824341217715e-4,1.985766508718653e-7
25368,221860181.968,132,174078.02991546222,174078.02991546222,132,7.846294381051683e-4,7.846294381051683e-4,5.949693127856491e-7
25372,343825553.755,345,324633.4806513686,301288.09257511346,345,9.441807832663099e-4,8.762818507370238e-4,1.0034158201220752e-6
25377,326509935.525,2381,895533.9762165666,873404.8719144932,2381,0.0027427464796029094,0.0026749718060191125,7.292274264706696e-6
25386,148198734.761,1690,570697.4866300146,562247.5910701643,1690,0.00385089311019003,0.0037938757842764354,1.1403606128793621e-5
25394,190790693.303,108,151323.38661813675,151323.38661813675,108,7.931381976678279e-4,7.931381976678279e-4,5.660653469531777e-7
25398,128470716.954,77,130269.23824018947,130269.23824018947,77,0.0010139994648495148,0.0010139994648495148,5.993583738430485e-7
25402,155437557.446,812,428692.52821710886,428692.52821710886,812,0.0027579726242548514,0.0027579726242548514,5.223962685350958e-6
25407,155630376.897,397,350668.1556990324,346505.7937544774,397,0.0022532115046609005,0.0022264663278673638,2.550915881047723e-6
25426,229207477.393,424,302331.87600087916,278650.514218982,424,0.0013190314706989239,0.0012157130185644284,1.849852390605076e-6
25430,119581916.879,2451,559850.6581989109,543905.3240117372,2451,0.004681733432701206,0.004548391079581811,2.049641002560668e-5
25436,107906512.224,229,150108.0844230222,131725.07367470747,229,0.0013910938397435845,0.0012207333084889556,2.122207411584442e-6
25438,1196749489.99,316,308079.0342843412,287296.4704965463,316,2.5742984380709076e-4,2.4006400077843104e-4,2.640485771192102e-7
25483,55162626.9067,167,74299.83869881065,66878.10870466934,167,0.0013469235035611813,0.0012123807812449627,3.0274120244936402e-6
25486,98365039.8856,572,259215.11434306542,258832.4298913859,572,0.002635236204291041,0.002631345752438182,5.815074142858525e-6
25488,224732086.372,769,342258.2969055207,342258.2969055207,769,0.0015229614178857355,0.0015229614178857355,3.4218522704722764e-6
25489,59499824.5622,134,117568.22364292662,117568.22364292662,134,0.0019759423579480137,0.0019759423579480137,2.252107480752635e-6
25491,68938233.0281,333,225100.78440366677,225100.78440366677,333,0.003265253176882459,0.003265253176882459,4.8304110124822236e-6
25506,122203316.777,138,98927.47405501112,98927.47405501112,138,8.095318250284214e-4,8.095318250284214e-4,1.1292655849253767e-6
25513,402626777.124,725,518481.44661139185,515202.57212645747,725,0.0012877470552628226,0.0012796033483083184,1.8006750697972486e-6
25518,173635711.186,80,114266.65045474762,114266.65045474762,80,6.58082658655075e-4,6.58082658655075e-4,4.6073471553500504e-7
25524,71697583.0869,248,138087.30951627274,138087.30951627274,248,0.0019259688203004843,0.0019259688203004843,3.4589729433336027e-6
25530,885533703.356,353,399877.7732128341,391189.2002717125,353,4.515669722082574e-4,4.4175529264350047e-4,3.986296610306292e-7
25535,271711611.98,315,284444.7012117008,274656.7979360209,315,0.001046862514041682,0.0010108393819997566,1.1593174016544657e-6
25572,515941454.561,615,430843.0515839685,430783.56340418506,615,8.350619004835746e-4,8.349466002314674e-4,1.1919957091319328e-6
25580,197687884.572,145,186562.5594721709,186562.5594721709,145,9.437227773269174e-4,9.437227773269174e-4,7.334794457127669e-7
25592,79856429.5216,180,143006.3549843825,143006.3549843825,180,0.0017907932503506353,0.0017907932503506353,2.254045179309108e-6
25594,137835512.981,423,229594.3564632828,212265.4816054488,423,0.0016657126418133717,0.0015399912331353141,3.0688752909296215e-6
25596,127717134.942,212,262002.53514936985,258563.78776470275,212,0.002051428222754548,0.002024503508336011,1.659918225508858e-6
25599,121986903.312,634,284537.8305454944,283213.9925672356,634,0.0023325276961719877,0.002321675400209749,5.197279238890496e-6
25612,128297519.702,1283,316703.5420705318,308143.6477457946,1283,0.002468508688290681,0.0024017895939183226,1.0000193323924403e-5
25645,88565648.6793,646,253201.63561510193,244866.27229004935,646,0.0028589147078000397,0.0027647996253798196,7.294024372126417e-6
25649,247012617.618,366,197784.3133918805,189586.74210318134,366,8.007053052559038e-4,7.675184528280794e-4,1.4817056858448081e-6
25653,287807945.312,131,228379.4669251986,228379.4669251986,131,7.935134197828431e-4,7.935134197828431e-4,4.5516464063557605e-7
25658,118745982.864,504,268597.91513390257,264467.6548876964,504,0.0022619536986066154,0.0022271713830571576,4.244354106506763e-6
25718,111615253.639,559,308229.77427538723,294227.2358522038,559,0.0027615380893394955,0.0026360844621097245,5.0082760355317355e-6
25736,141147749.323,1017,397589.81640373653,392566.4459609815,1017,0.00281683426275469,0.0027812448150529084,7.205215845650611e-6
25743,162574528.074,1249,477004.10551255743,476689.4173418606,1249,0.0029340642175841756,0.0029321285627529736,7.68263032835922e-6
25745,96715545.4997,539,262432.5794971101,262432.5794971101,539,0.002713447751767312,0.002713447751767312,5.5730440976696135e-6
25758,111080489.215,1440,388972.188137798,388200.8325474449,1440,0.0035017147555492785,0.0034947706414586383,1.296357272259426e-5
25769,209217291.478,896,479582.1838185668,478194.1470743202,896,0.0022922683896278084,0.002285633963121084,4.282628809838205e-6
25772,173068986.197,697,378937.66331899166,376107.0601046067,697,0.002189518016172214,0.0021731626698066725,4.0272957929424905e-6
25777,130389673.54,172,165881.90347026355,155355.82581313446,172,0.0012722012331703209,0.0011914733858542526,1.3191228670975626e-6
25779,104154571.461,366,265013.344818392,265013.344818392,366,0.002544423553387904,0.002544423553387904,3.514008025437907e-6
25781,64850538.1388,398,193542.19079067686,184676.51281152072,398,0.0029844346145044675,0.0028477252172720057,6.137188856446467e-6
25785,75198395.2835,943,287590.74469690176,285146.5725211482,943,0.0038244266199122575,0.003791923636749665,1.2540161215473605e-5
25793,201866416.343,557,369089.095842369,369089.095842369,557,0.0018283828609471807,0.0018283828609471807,2.7592504493346586e-6
25797,51437345.5236,559,190642.44589183322,184951.4663790461,559,0.003706304124974032,0.003595665065845756,1.0867590353073817e-5
25799,114236073.818,1537,440466.88076595456,439422.4164344012,1537,0.0038557599718255626,0.003846616937610141,1.3454594057992014e-5
25805,84752273.0459,245,172884.8705737452,167128.41230712528,245,0.0020398847648618757,0.001971963775138068,2.8907779248270225e-6
25807,56547394.4672,186,112983.25228815891,111274.90094515665,186,0.0019980275546328525,0.0019678165898466115,3.2892762213454103e-6
25815,245834521.504,763,361739.1601488865,360380.7300907451,763,0.0014714742174361407,0.0014659484269579335,3.1037138125760956e-6
25817,73240087.2103,1344,356364.2711995972,347438.608884531,1344,0.004865699711366271,0.004743831173861158,1.8350606221165022e-5
25823,143710792.311,67,118230.81653481514,118230.81653481514,67,8.226996360785177e-4,8.226996360785177e-4,4.662141160213453e-7
25839,522458624.428,348,325395.51588757406,319397.47678409016,348,6.228158569376183e-4,6.113354471538757e-4,6.660814535907004e-7
25841,107090788.767,366,245718.03067294453,241353.9130123981,366,0.0022944833398095437,0.002253731770876369,3.4176608858145118e-6
25843,102276880.284,1269,392502.575824302,392218.70776611957,1269,0.0038376471274290946,0.0038348716413427555,1.2407496166056993e-5
25845,209128268.613,270,237666.58806792388,230146.20299626113,270,0.0011364632320833446,0.00110050259834626,1.2910736639800979e-6
25851,92084321.7284,148,134947.57187575116,134947.57187575116,148,0.0014654782632137428,0.0014654782632137428,1.607222567556306e-6
25862,144650775.155,101,171102.14702381167,171102.14702381167,101,0.0011828636717671772,0.0011828636717671772,6.9823338237748e-7
25867,67118376.9355,148,132108.81152527197,131292.28117128837,148,0.0019682956823021368,0.0019561301563871063,2.205059281189507e-6
25871,62968926.9222,31,59007.98196814532,59007.98196814532,31,9.370968325544352e-4,9.370968325544352e-4,4.923063090832313e-7
25873,226159938.67,1707,713214.8509868294,644650.4743055082,1707,0.0031535861531493993,0.002850418505136519,7.547755849415751e-6
25875,140887226.11,1312,446638.1651842874,441613.5730882728,1312,0.0031701821202411024,0.0031345181907653985,9.312412744755401e-6
25878,201329826.901,438,365959.5894953139,360599.82166239165,438,0.0018177117376416726,0.001791089910585924,2.175534577970794e-6
25885,956783274.603,221,402767.75248433836,402767.75248433836,221,4.209602771865547e-4,4.209602771865547e-4,2.309822985688164e-7
25898,54270382.4749,323,155750.74789266495,144407.87109646815,323,0.0028699032656476953,0.0026608965058106354,5.951680921898554e-6
25899,194820434.319,2313,635911.2887535666,626964.7301463963,2313,0.003264089267516579,0.0032181671924609353,1.1872471222462637e-5
25001,85745327.7045,428,166931.311700658,166931.311700658,428,0.0019468269137176237,0.0019468269137176237,4.991525619623215e-6
54001,1133525946.01,18025,4147644.014857125,4132499.5999526526,18025,0.003659064028888611,0.003645703580495012,1.5901709231665864e-5
54003,1382449756.29,2419,1449077.6455118805,1429606.5301965158,2419,0.0010481955231419664,0.001034111021895702,1.749792344346553e-6
54051,456148988.554,204,157696.29537269284,157696.29537269284,204,3.457122548327746e-4,3.457122548327746e-4,4.4722230043013676e-7
54099,170267044.273,343,180512.78473089295,177336.95580654198,343,0.001060174536426822,0.0010415224893562277,2.0144826115031766e-6
54109,270790859.073,146,168735.8363795329,162712.68299063275,146,6.231223496877529e-4,6.008795257995342e-4,5.391614787138779e-7
54125,138922190.184,167,167798.7760905347,165570.9652329878,167,0.0012078615796964343,0.0011918251865572517,1.2021117704724598e-6
54128,615819904.661,326,292830.98757766036,272806.39359511103,326,4.7551400232647496e-4,4.429970378195018e-4,5.293755488131848e-7
54172,166254138.811,848,277698.38497192285,277083.22062244214,848,0.001670324642489738,0.0016666244979166155,5.100624899113147e-6
54223,374910545.481,110,97264.57308039292,97264.57308039292,110,2.594340816836857e-4,2.594340816836857e-4,2.934033233417668e-7
54239,175012816.2,192,171226.2703287348,170876.5743849778,192,9.783641795299263e-4,9.763660633270686e-4,1.097062513299526e-6
54261,505304097.345,1885,718407.7348708329,711059.4303522013,1885,0.0014217334445644418,0.001407191103512308,3.730426905113739e-6
54313,149023907.799,205,127606.78851833538,118880.97333585988,205,8.562840043790052e-4,7.977308815187143e-4,1.3756182013190746e-6
54344,419004934.157,399,327053.48400312953,321754.64362536045,399,7.805480492995424e-4,7.679018011391719e-4,9.522560893053727e-7
54347,106958024.808,122,89118.9300529431,83516.93232556895,122,8.332140595614046e-4,7.808383940848751e-4,1.140634377074575e-6
54377,256039786.058,168,155325.87714260304,141459.1881142897,168,6.066474259098837e-4,5.524890888724822e-4,6.561480252211405e-7
54385,669899439.711,353,444550.3405752673,442027.07371968287,353,6.636075718574267e-4,6.598409365894931e-4,5.26944760772284e-7
54398,242214667.254,651,440235.4806807914,440235.4806807914,651,0.0018175426189989377,0.0018175426189989377,2.6876985088492786e-6
