id_electoral,ano,tipo_eleccion,fecha_eleccion,coddpto94,coddpto,departamento94,departamento,codmpio94,codmpio,municipio,circunscripcion,codigo_partido,codigo_lista,primer_apellido,segundo_apellido,nombres,votos,curules,nombre_partido
119940002,1994,Presidencia,Junio 19,5,5,ANTIOQUIA,ANTIOQUIA,5134,5134,CAMPAMENTO,Nacional,,999,VOTOS EN BLANCO,,,9,0,
119940002,1994,Presidencia,Junio 19,5,5,ANTIOQUIA,ANTIOQUIA,5138,5138,CANASGORDAS,Nacional,19940006,1,PASTRANA,ARANGO,ANDRES,3579,0,ANDRES PRESIDENTE
119940002,1994,Presidencia,Junio 19,5,5,ANTIOQUIA,ANTIOQUIA,5138,5138,CANASGORDAS,Nacional,18480001,2,SAMPER,PIZANO,ERNESTO,1047,1,PARTIDO LIBERAL COLOMBIANO
119940002,1994,Presidencia,Junio 19,5,5,ANTIOQUIA,ANTIOQUIA,5138,5138,CANASGORDAS,Nacional,,998,VOTOS NULOS,,,21,0,
119940002,1994,Presidencia,Junio 19,5,5,ANTIOQUIA,ANTIOQUIA,5138,5138,CANASGORDAS,Nacional,,999,VOTOS EN BLANCO,,,32,0,
119940002,1994,Presidencia,Junio 19,5,5,ANTIOQUIA,ANTIOQUIA,5142,5142,CARACOLI,Nacional,19940006,1,PASTRANA,ARANGO,ANDRES,1009,0,ANDRES PRESIDENTE
119940002,1994,Presidencia,Junio 19,5,5,ANTIOQUIA,ANTIOQUIA,5142,5142,CARACOLI,Nacional,18480001,2,SAMPER,PIZANO,ERNESTO,325,1,PARTIDO LIBERAL COLOMBIANO
119940002,1994,Presidencia,Junio 19,5,5,ANTIOQUIA,ANTIOQUIA,5142,5142,CARACOLI,Nacional,,998,VOTOS NULOS,,,7,0,
119940002,1994,Presidencia,Junio 19,5,5,ANTIOQUIA,ANTIOQUIA,5142,5142,CARACOLI,Nacional,,999,VOTOS EN BLANCO,,,9,0,
119940002,1994,Presidencia,Junio 19,5,5,ANTIOQUIA,ANTIOQUIA,5145,5145,CARAMANTA,Nacional,19940006,1,PASTRANA,ARANGO,ANDRES,1048,0,ANDRES PRESIDENTE
119940002,1994,Presidencia,Junio 19,5,5,ANTIOQUIA,ANTIOQUIA,5145,5145,CARAMANTA,Nacional,18480001,2,SAMPER,PIZANO,ERNESTO,1049,1,PARTIDO LIBERAL COLOMBIANO
119940002,1994,Presidencia,Junio 19,5,5,ANTIOQUIA,ANTIOQUIA,5145,5145,CARAMANTA,Nacional,,998,VOTOS NULOS,,,5,0,
