"FID","MPIO_CDPMP","DPTO_CCDGO","MPIO_CCDGO","MPIO_CNMBR","VERSION","AREA","LATITUD","LONGITUD","depto","provincia","indrural","CDF_0t1","el_c0","em_c0","cs_c0","cw_c0","el_c1","em_c1","cs_c1","cw_c1","el_d0","el_d1","em_d0","em_d1","cs_d0","cs_d1","cw_d0","cw_d1","VAM18_2t3","FID_2t3","PBID18_2t3","eCDF_2t3d","eCDF_2t3m","el_c2d","em_c2d","cs_c2d","cw_c2d","el_c3d","em_c3d","cs_c3d","cw_c3d","el_c2m","em_c2m","cs_c2m","cw_c2m","el_c3m","em_c3m","cs_c3m","cw_c3m","discapital","disbogota","eCDF_4t5","el_c4t5","em_c4t5","cs_c4t5","cw_c4t5","REGION","CÓDIGO DANE DEL DEPARTAMENTO","DEPARTAMENTO","mpio","MUNICIPIO","cdir6t9","el_t6t9","em_t6t9","cs_t6t9","cw_t6t9","m1_t6t9","m2_t6t9","Petro","Duque","nomark","null","blank","vtotal","MOV_top2","Duque_pct","Petro_pct","MOV_pct","eCDF_15t6","el_c15","em_c15","cs_c15","cw_c15","el_c16","em_c16","cs_c16","cw_c16","el_i","em_i","cs_i","cw_i"
515,"13647","13","647","SAN ESTANISLAO",2018,211639256.674,10.3646819191,-75.205234868,"Bolívar","Dique bolivarense",0.313571870326996,0.623076886539077,0.545192275721693,0,0,0.623076886539077,0.0778846108173847,0.623076886539077,0.55391535213324,0,NA,0.125,NA,1,NA,0.889,NA,0,134.57311264808,515,35410.2862084588,0.623686723973257,0.494652406417112,0.5457258834766,0.0692292263610315,0,0.623686723973257,0.0779608404966571,0.415999044890162,0.623686723973257,0,0.432820855614973,0.0549064171122995,0,0.494652406417112,0.061831550802139,0.329933155080214,0.494652406417112,0,33.2396697998047,670.437255859375,0.938502673796791,0.351938502673797,0,0,0.563101604278075,"Región Caribe",13,"Bolívar",13.647,"San Estanislao","North",0.25,0.222,0.333,0.1,0.175,0.2775,2152,4802,14,38,77,7083,2650,0.677961315826627,0.303826062402937,0.37413525342369,0.531611754229742,0,0.118017809439003,0.177026714158504,0,0,0,0,0.0531611754229742,0.214958474453748,0.168491783521324,0.194824309088607,0.229249009082155
516,"13654","13","654","SAN JACINTO",2018,442915990.641,9.83536201083,-75.1060920093,"Bolívar","Montes de maría",0.133902058005333,0.553259988554882,0.484102489985522,0,0,0.553259988554882,0.0691574985693602,0.553259988554882,0.49184812982529,0,NA,0.125,NA,1,NA,0.889,NA,0,203.148610121457,516,35410.2862084588,0.623686723973257,0.631907308377897,0.5457258834766,0.0692292263610315,0,0.623686723973257,0.0779608404966571,0.415999044890162,0.623686723973257,0,0.55291889483066,0.0701417112299465,0,0.631907308377897,0.0789884135472371,0.421482174688057,0.631907308377897,0,71.6895141601562,612.759765625,0.909090909090909,0.340909090909091,0,0,0.545454545454545,"Región Caribe",13,"Bolívar",13.654,"San Jacinto","North",0.25,0.222,0.333,0.1,0.175,0.2775,3436,6770,15,71,97,10389,3334,0.651650784483588,0.330734430647801,0.320916353835788,0.482635796972395,0,0.107145146927872,0.160717720391808,0,0,0,0,0.0482635796972395,0.222009548480234,0.171753627675095,0.202184144824374,0.23486067776057
517,"13655","13","655","SAN JACINTO DEL CAUCA",2018,569950700.706,8.23751028846,-74.6683999763,"Bolívar","Bolivarense",0.741721212863922,0.770871867695886,0.674512884233901,0,0,0.770871867695886,0.0963589834619858,0.770871867695886,0.685305090381643,0,0.875,NA,0,NA,0,NA,1,NA,95.5189923217113,517,35410.2862084588,0.623686723973257,0.376114081996435,0.5457258834766,0.0692292263610315,0,0.623686723973257,0.0779608404966571,0.415999044890162,0.623686723973257,0,0.329099821746881,0.0417486631016043,0,0.376114081996435,0.0470142602495544,0.250868092691622,0.376114081996435,0,255.589538574219,428.699615478516,0.713903743315508,0.267713903743315,0,0,0.428342245989305,"Región Caribe",13,"Bolívar",13.655,"San Jacinto del Cauca","North",0.25,0.222,0.333,0.1,0.175,0.2775,727,1955,3,28,26,2739,1228,0.713764147499087,0.265425337714494,0.448338809784593,0.601959038290294,0,0.133634906500445,0.200452359750668,0,0,0,0,0.0601959038290294,0.208087481679455,0.177390441248695,0.199358941516093,0.216940512438832
518,"13657","13","657","SAN JUAN NEPOMUCENO",2018,631224741.093,9.9679578233,-75.0657195872,"Bolívar","Montes de maría",0.257498502731323,0.601603014502597,0.526402637689772,0,0,0.601603014502597,0.0752003768128246,0.601603014502597,0.534825079892808,0,NA,0.125,NA,1,NA,0.889,NA,0,302.800085912332,518,35410.2862084588,0.623686723973257,0.74777183600713,0.5457258834766,0.0692292263610315,0,0.623686723973257,0.0779608404966571,0.415999044890162,0.623686723973257,0,0.654300356506239,0.0830026737967915,0,0.74777183600713,0.0934714795008913,0.498763814616756,0.74777183600713,0,66.6894454956055,625.380004882812,0.912655971479501,0.342245989304813,0,0,0.5475935828877,"Región Caribe",13,"Bolívar",13.657,"San Juan Nepomuceno","North",0.25,0.222,0.333,0.1,0.175,0.2775,4361,10097,18,107,212,14795,5736,0.682460290638729,0.294761743832376,0.387698546806353,0.546749777382012,0,0.121378450578807,0.18206767586821,0,0,0,0,0.0546749777382012,0.242702604976817,0.190843494186869,0.224708073971019,0.256455426391954
519,"13667","13","667","SAN MARTÍN DE LOBA",2018,450198126.749,8.78769226486,-74.0103273815,"Bolívar","Loba",0.522742629051208,0.699423315714531,0.611995401250215,0,0,0.699423315714531,0.0874279144643164,0.699423315714531,0.621787327670218,0,0.875,NA,0,NA,0,NA,1,NA,166.934099423276,519,35410.2862084588,0.623686723973257,0.566844919786096,0.5457258834766,0.0692292263610315,0,0.623686723973257,0.0779608404966571,0.415999044890162,0.623686723973257,0,0.495989304812834,0.0629197860962567,0,0.566844919786096,0.070855614973262,0.378085561497326,0.566844919786096,0,241.194412231445,488.083984375,0.77807486631016,0.29177807486631,0,0,0.466844919786096,"Región Caribe",13,"Bolívar",13.667,"San Martín de Loba","North",0.25,0.222,0.333,0.1,0.175,0.2775,1869,3070,9,17,52,5017,1201,0.611919473789117,0.372533386485948,0.239386087303169,0.413178984861977,0,0.0917257346393589,0.137588601959038,0,0,0,0,0.0413178984861977,0.226005788795867,0.181769299743434,0.207402606176919,0.234303881721615
520,"13670","13","670","SAN PABLO",2018,2021035991.3,7.4223663198,-74.1356646053,"Bolívar","Magdalena medio bolivarense",0.233946308493614,0.592486669202222,0.518425835551944,0,0,0.592486669202222,0.0740608336502777,0.592486669202222,0.526720648920775,0,NA,0.125,NA,1,NA,0.889,NA,0,314.433352676207,520,35410.2862084588,0.623686723973257,0.75222816399287,0.5457258834766,0.0692292263610315,0,0.623686723973257,0.0779608404966571,0.415999044890162,0.623686723973257,0,0.658199643493761,0.0834973262032086,0,0.75222816399287,0.0940285204991087,0.501736185383244,0.75222816399287,0,360.769622802734,333.361175537109,0.601604278074866,0.225601604278075,0,0,0.36096256684492,"Región Caribe",13,"Bolívar",13.67,"San Pablo de Borbur","North",0.25,0.222,0.333,0.1,0.175,0.2775,3326,5036,32,95,158,8647,1710,0.582398519717821,0.38464207239505,0.197756447322771,0.383793410507569,0,0.0852021371326803,0.12780320569902,0,0,0,0,0.0383793410507569,0.227539554684146,0.185615289740169,0.217469002326583,0.230507092636346
521,"13673","13","673","SANTA CATALINA",2018,172774220.267,10.6498127762,-75.2654846304,"Bolívar","Dique bolivarense",0.610931813716888,0.729377638857467,0.638205434000284,0,0,0.729377638857467,0.0911722048571834,0.729377638857467,0.648416720944288,0,0.875,NA,0,NA,0,NA,1,NA,129.168547484325,521,35410.2862084588,0.623686723973257,0.472370766488414,0.5457258834766,0.0692292263610315,0,0.623686723973257,0.0779608404966571,0.415999044890162,0.623686723973257,0,0.413324420677362,0.0524331550802139,0,0.472370766488414,0.0590463458110517,0.315071301247772,0.472370766488414,0,43.9163970947266,707.600708007812,0.96524064171123,0.361965240641711,0,0,0.579144385026738,"Región Caribe",13,"Bolívar",13.673,"Santa Catalina","North",0.25,0.222,0.333,0.1,0.175,0.2775,2427,2223,9,22,56,4737,-204,0.469284357188094,0.512349588347055,-0.0430652311589614,0.225289403383793,0,0.0500142475512021,0.0750213713268032,0,0,0,0,0.0225289403383793,0.226714205748449,0.171112042842082,0.191101107344938,0.237927716338875
522,"13683","13","683","SANTA ROSA",2018,154672242.234,10.4692072566,-75.3611605267,"Bolívar","Dique bolivarense",0.0766588747501373,0.530552539290251,0.46423347187897,0,0,0.530552539290251,0.0663190674112814,0.530552539290251,0.471661207429033,0,NA,0.125,NA,1,NA,0.889,NA,0,151.441612165068,522,35410.2862084588,0.623686723973257,0.538324420677362,0.5457258834766,0.0692292263610315,0,0.623686723973257,0.0779608404966571,0.415999044890162,0.623686723973257,0,0.471033868092692,0.0597540106951872,0,0.538324420677362,0.0672905525846702,0.3590623885918,0.538324420677362,0,20.3780364990234,683.963745117188,0.950089126559715,0.356283422459893,0,0,0.570053475935829,"Región Caribe",13,"Bolívar",13.683,"Santa Rosa","North",0.25,0.222,0.333,0.1,0.175,0.2775,3184,2741,4,53,88,6070,-443,0.451565074135091,0.524546952224053,-0.0729818780889621,0.209260908281389,0,0.0464559216384684,0.0696838824577026,0,0,0,0,0.0209260908281389,0.209395047803438,0.152228107526963,0.176583688820512,0.219982065841448
523,"13688","13","688","SANTA ROSA DEL SUR",2018,2382782371.3,7.77251917281,-74.2627284259,"Bolívar","Magdalena medio bolivarense",0.41144397854805,0.6596264941498,0.577173182381075,0,0,0.6596264941498,0.082453311768725,0.6596264941498,0.586407953299172,0,NA,0.125,NA,1,NA,0.889,NA,0,321.142002200907,523,35410.2862084588,0.623686723973257,0.758467023172905,0.5457258834766,0.0692292263610315,0,0.623686723973257,0.0779608404966571,0.415999044890162,0.623686723973257,0,0.663658645276292,0.0841898395721925,0,0.758467023172905,0.0948083778966132,0.505897504456328,0.758467023172905,0,320.143524169922,375.686584472656,0.6524064171123,0.244652406417112,0,0,0.39144385026738,"Región Caribe",13,"Bolívar",13.688,"Santa Rosa del Sur","North",0.25,0.222,0.333,0.1,0.175,0.2775,1825,9174,27,125,351,11502,7349,0.797600417318727,0.158668057729091,0.638932359589637,0.801424755120214,0,0.177916295636687,0.266874443455031,0,0,0,0,0.0801424755120214,0.239093240467477,0.206203766726876,0.243093677490889,0.248709980387763
524,"13744","13","744","SIMITÍ",2018,1354659726.73,7.851315534,-73.9837160911,"Bolívar","Magdalena medio bolivarense",0.665212571620941,0.747042729635776,0.653662388431304,0,0,0.747042729635776,0.093380341204472,0.747042729635776,0.664120986646205,0,0.875,NA,0,NA,0,NA,1,NA,285.920061531459,524,35410.2862084588,0.623686723973257,0.736185383244207,0.5457258834766,0.0692292263610315,0,0.623686723973257,0.0779608404966571,0.415999044890162,0.623686723973257,0,0.644162210338681,0.081716577540107,0,0.736185383244207,0.0920231729055258,0.491035650623886,0.736185383244207,0,322.159606933594,385.237030029297,0.664884135472371,0.249331550802139,0,0,0.398930481283422,"Región Caribe",13,"Bolívar",13.744,"Simití","North",0.25,0.222,0.333,0.1,0.175,0.2775,1560,3910,15,50,124,5659,2350,0.690934794133239,0.275667078989221,0.415267715144018,0.569902048085485,0,0.126518254674978,0.189777382012467,0,0,0,0,0.0569902048085485,0.247819957960265,0.208539151559343,0.24038546898786,0.254893599871494
