"MPIO_CDPMP","depto","provincia","municipio","IndRur_0t1c","VAM18_2t3c","PBID18_2t3c","IPM18_2t3c","DisBog_4t5c","North_6","South_7","West_8","East_9","EjeCafe_6t9","Caribe_6t9","CSur_6t9","Pacif_6t9","COrient_6t9","Llano_6t9","Desp_10c","Conf_10c","Hurto_11c","Homic_11c","Errad_11c","DenPob_12c","DisMer_13c","PobInd_14c","PobEtn_14c","PobTot_12c","PobInd_14cp","PobEtn_14cp","RulPar_15t16c","Desp_10pcc","Conf_10pcc","Hurto_11pcc","Homic_11pcc","Errad_11pkmc"
"15322","Boyacá","Oriente","Guateque",0.155971479500891,0.498217468805704,0.552053486150907,0.0962566844919786,0.114973262032086,0,0,0,1,0,0,0,0,1,0,0.309608540925267,0.98932384341637,0.537845057880677,0.430988423864648,0.811387900355872,0.914438502673797,0.0338680926916221,0.210338680926916,0.308377896613191,0.375222816399287,0.165775401069519,0.344919786096257,0.400503778337531,0.308377896613191,0.989304812834225,0.636363636363636,0.424242424242424,0.811051693404635
"15325","Boyacá","Oriente","Guayatá",0.622103386809269,0.202317290552585,0.552053486150907,0.393939393939394,0.106060606060606,0,0,0,1,0,0,0,0,1,0,0.309608540925267,0.98932384341637,0.216384683882458,0.430988423864648,0.811387900355872,0.423351158645276,0.0427807486631016,0.210338680926916,0.0204991087344029,0.0989304812834225,0.261140819964349,0.017825311942959,0.851385390428212,0.308377896613191,0.989304812834225,0.418894830659537,0.71301247771836,0.811051693404635
"15332","Boyacá","Gutierrez","Güicán",0.641711229946524,0.135472370766488,0.552053486150907,0.66934046345811,0.575757575757576,0,0,0,1,0,0,0,0,1,0,0.309608540925267,0.98932384341637,0.175422974176313,0.430988423864648,0.811387900355872,0.0561497326203209,0.103386809269162,0.775401069518717,0.631907308377897,0.140819964349376,0.896613190730838,0.805704099821747,0.537363560033585,0.308377896613191,0.989304812834225,0.259358288770053,0.631907308377897,0.811051693404635
"15362","Boyacá","Sugamuxi","Iza",0.255793226381462,0.0614973262032086,0.552053486150907,0.167557932263815,0.289661319073084,0,0,0,1,0,0,0,0,1,0,0.309608540925267,0.98932384341637,0.145146927871772,0.283170080142476,0.811387900355872,0.638146167557932,0.00089126559714795,0.409090909090909,0.106060606060606,0.0427807486631016,0.629233511586453,0.397504456327986,0.470193115029387,0.308377896613191,0.989304812834225,0.39572192513369,0.2825311942959,0.811051693404635
"15367","Boyacá","Marquez","Jenesano",0.780748663101604,0.454545454545455,0.552053486150907,0.457219251336898,0.185383244206774,0,0,0,1,0,0,0,0,1,0,0.329181494661922,0.98932384341637,0.345503116651825,0.283170080142476,0.811387900355872,0.809269162210339,0.0053475935828877,0.138146167557932,0.14349376114082,0.276292335115865,0.138146167557932,0.0784313725490196,0.452560873215785,0.342245989304813,0.989304812834225,0.412655971479501,0.2825311942959,0.811051693404635
"15368","Boyacá","Valderrama","Jericó",0.661319073083779,0.167557932263815,0.552053486150907,0.903743315508021,0.46078431372549,0,0,0,1,0,0,0,0,1,0,0.309608540925267,0.98932384341637,0.145146927871772,0.283170080142476,0.811387900355872,0.377896613190731,0.0490196078431373,0.138146167557932,0.199643493761141,0.122994652406417,0.138146167557932,0.426916221033868,0.91183879093199,0.308377896613191,0.989304812834225,0.212121212121212,0.2825311942959,0.811051693404635
"15377","Boyacá","La libertad","Labranzagrande",0.636363636363636,0.0855614973262032,0.552053486150907,0.827985739750446,0.345811051693405,0,0,0,1,0,0,0,0,1,0,0.509786476868327,0.98932384341637,0.145146927871772,0.430988423864648,0.811387900355872,0.0668449197860963,0.0204991087344029,0.210338680926916,0.126559714795009,0.0962566844919786,0.262923351158645,0.266488413547237,0.796809403862301,0.803030303030303,0.989304812834225,0.241532976827094,0.716577540106952,0.811051693404635
"15380","Boyacá","Oriente","La Capilla",0.541889483065954,0.154188948306595,0.552053486150907,0.292335115864528,0.133689839572193,0,0,0,1,0,0,0,0,1,0,0.309608540925267,0.98932384341637,0.0765805877114871,0.283170080142476,0.811387900355872,0.509803921568627,0.0303030303030303,0.138146167557932,0.0418894830659537,0.0597147950089127,0.138146167557932,0.129233511586453,0.582703610411419,0.308377896613191,0.989304812834225,0.100713012477718,0.2825311942959,0.811051693404635
"15401","Boyacá","Occidente","La Victoria",0.57397504456328,0.0276292335115865,0.552053486150907,0.447415329768271,0.157754010695187,0,0,0,1,0,0,0,0,1,0,0.309608540925267,0.98932384341637,0.0765805877114871,0.283170080142476,0.811387900355872,0.459001782531194,0.0329768270944742,0.138146167557932,0.0267379679144385,0.0106951871657754,0.138146167557932,0.323529411764706,0.887489504617968,0.308377896613191,0.989304812834225,0.265597147950089,0.2825311942959,0.811051693404635
"15403","Boyacá","Norte","La Uvita",0.467023172905526,0.152406417112299,0.552053486150907,0.533868092691622,0.484848484848485,0,0,0,1,0,0,0,0,1,0,0.309608540925267,0.98932384341637,0.175422974176313,0.283170080142476,0.811387900355872,0.232620320855615,0.0579322638146168,0.138146167557932,0.150623885918004,0.0793226381461676,0.138146167557932,0.369875222816399,0.952141057934509,0.308377896613191,0.989304812834225,0.368983957219251,0.2825311942959,0.811051693404635
"15407","Boyacá","Ricaurte","Villa de Leyva",0.371657754010695,0.719251336898396,0.552053486150907,0.054367201426025,0.224598930481283,0,0,0,1,0,0,0,0,1,0,0.350533807829181,0.98932384341637,0.793410507569012,0.430988423864648,0.811387900355872,0.819073083778966,0.0071301247771836,0.468805704099822,0.423351158645276,0.582887700534759,0.483065953654189,0.390374331550802,0.377833753148615,0.336007130124777,0.989304812834225,0.901069518716578,0.324420677361854,0.811051693404635
"15425","Boyacá","Neira","Macanal",0.794117647058823,0.190730837789661,0.552053486150907,0.229055258467023,0.141711229946524,0,0,0,1,0,0,0,0,1,0,0.309608540925267,0.98932384341637,0.0765805877114871,0.283170080142476,0.811387900355872,0.236185383244207,0.054367201426025,0.210338680926916,0.0882352941176471,0.119429590017825,0.244206773618538,0.118538324420677,0.734676742233417,0.308377896613191,0.989304812834225,0.072192513368984,0.2825311942959,0.811051693404635
"15442","Boyacá","Occidente","Maripí",0.919786096256685,0.305704099821747,0.552053486150907,0.918003565062389,0.169340463458111,0,0,0,1,0,0,0,0,1,0,0.309608540925267,0.98932384341637,0.269813000890472,0.283170080142476,0.811387900355872,0.448306595365419,0.00980392156862745,0.418894830659537,0.126559714795009,0.229055258467023,0.553475935828877,0.090017825311943,0.805205709487825,0.308377896613191,0.989304812834225,0.339572192513369,0.2825311942959,0.811051693404635
"15455","Boyacá","Lengupa","Miraflores",0.25668449197861,0.440285204991087,0.552053486150907,0.114973262032086,0.18716577540107,0,0,0,1,0,0,0,0,1,0,0.435943060498221,0.98932384341637,0.327693677649154,0.283170080142476,0.811387900355872,0.436720142602496,0.0311942959001783,0.254010695187166,0.235294117647059,0.388591800356506,0.229946524064171,0.17379679144385,0.235096557514694,0.473262032085562,0.989304812834225,0.278966131907308,0.2825311942959,0.811051693404635
"15464","Boyacá","Sugamuxi","Mongua",0.459893048128342,0.180926916221034,0.552053486150907,0.720142602495544,0.36096256684492,0,0,0,1,0,0,0,0,1,0,0.309608540925267,0.98932384341637,0.216384683882458,0.283170080142476,0.811387900355872,0.156862745098039,0.0071301247771836,0.138146167557932,0.2825311942959,0.164884135472371,0.138146167557932,0.5,0.884130982367758,0.308377896613191,0.989304812834225,0.305704099821747,0.2825311942959,0.811051693404635
"15466","Boyacá","Sugamuxi","Monguí",0.299465240641711,0.10427807486631,0.552053486150907,0.225490196078431,0.325311942959002,0,0,0,1,0,0,0,0,1,0,0.309608540925267,0.98932384341637,0.145146927871772,0.283170080142476,0.811387900355872,0.636363636363636,0.00089126559714795,0.138146167557932,0.114973262032086,0.138146167557932,0.138146167557932,0.157754010695187,0.461796809403862,0.308377896613191,0.989304812834225,0.190730837789661,0.2825311942959,0.811051693404635
"15469","Boyacá","Ricaurte","Moniquirá",0.343137254901961,0.749554367201426,0.552053486150907,0.195187165775401,0.262032085561497,0,0,0,1,0,0,0,0,1,0,0.642348754448399,0.98932384341637,0.745325022261799,0.529830810329475,0.811387900355872,0.78698752228164,0.0231729055258467,0.210338680926916,0.472370766488414,0.710338680926916,0.139928698752228,0.366310160427808,0.403862300587741,0.576648841354724,0.989304812834225,0.675579322638146,0.370766488413547,0.811051693404635
"15476","Boyacá","Centro","Motavita",0.918894830659537,0.248663101604278,0.552053486150907,0.701426024955437,0.226381461675579,0,0,0,1,0,0,0,0,1,0,0.309608540925267,0.98932384341637,0.242208370436331,0.283170080142476,0.811387900355872,0.768270944741533,0.00089126559714795,0.138146167557932,0.0267379679144385,0.221033868092692,0.138146167557932,0.00445632798573975,0.119227539882452,0.308377896613191,0.989304812834225,0.298573975044563,0.2825311942959,0.811051693404635
"15480","Boyacá","Occidente","Muzo",0.222816399286988,0.385026737967914,0.552053486150907,0.497326203208556,0.160427807486631,0,0,0,1,0,0,0,0,1,0,0.574733096085409,0.98932384341637,0.403383793410508,0.595725734639359,0.811387900355872,0.64349376114082,0.0151515151515152,0.409090909090909,0.195187165775401,0.369875222816399,0.482174688057041,0.107843137254902,0.774979009235936,0.684491978609626,0.989304812834225,0.42156862745098,0.753119429590018,0.811051693404635
"15491","Boyacá","Sugamuxi","Nobsa",0.64795008912656,0.92602495543672,0.552053486150907,0.018716577540107,0.32174688057041,0,0,0,1,0,0,0,0,1,0,0.309608540925267,0.98932384341637,0.728406055209261,0.283170080142476,0.811387900355872,0.92602495543672,0.00089126559714795,0.138146167557932,0.382352941176471,0.591800356506239,0.138146167557932,0.265597147950089,0.0671704450041982,0.308377896613191,0.989304812834225,0.779857397504456,0.2825311942959,0.811051693404635
"15494","Boyacá","Marquez","Nuevo Colón",0.839572192513369,0.380570409982175,0.552053486150907,0.635472370766488,0.17379679144385,0,0,0,1,0,0,0,0,1,0,0.309608540925267,0.98932384341637,0.108637577916296,0.283170080142476,0.811387900355872,0.79144385026738,0.00623885918003565,0.138146167557932,0.112299465240642,0.206773618538324,0.138146167557932,0.0828877005347594,0.314021830394626,0.308377896613191,0.989304812834225,0.0935828877005348,0.2825311942959,0.811051693404635
"15500","Boyacá","Centro","Oicatá",0.909090909090909,0.102495543672014,0.552053486150907,0.141711229946524,0.233511586452763,0,0,0,1,0,0,0,0,1,0,0.350533807829181,0.98932384341637,0.269813000890472,0.283170080142476,0.811387900355872,0.568627450980392,0.0017825311942959,0.138146167557932,0.0579322638146168,0.0811051693404635,0.138146167557932,0.126559714795009,0.26784214945424,0.502673796791444,0.989304812834225,0.584670231729055,0.2825311942959,0.811051693404635
"15507","Boyacá","Occidente","Otanche",0.458110516934046,0.351158645276292,0.552053486150907,0.59982174688057,0.198752228163993,0,0,0,1,0,0,0,0,1,0,0.309608540925267,0.98932384341637,0.362422083704363,0.430988423864648,0.811387900355872,0.200534759358289,0.0311942959001783,0.254010695187166,0.13458110516934,0.313725490196078,0.245098039215686,0.0472370766488414,0.946263643996641,0.308377896613191,0.989304812834225,0.408199643493761,0.455436720142603,0.811051693404635
"15511","Boyacá","Neira","Pachavita",0.816399286987522,0.161319073083779,0.552053486150907,0.43048128342246,0.150623885918004,0,0,0,1,0,0,0,0,1,0,0.309608540925267,0.98932384341637,0.175422974176313,0.283170080142476,0.811387900355872,0.453654188948307,0.0240641711229947,0.138146167557932,0.0169340463458111,0.0588235294117647,0.138146167557932,0.0303030303030303,0.703610411418976,0.308377896613191,0.989304812834225,0.448306595365419,0.2825311942959,0.811051693404635
"15514","Boyacá","Lengupa","Páez",0.484848484848485,0.137254901960784,0.552053486150907,0.407308377896613,0.209447415329768,0,0,0,1,0,0,0,0,1,0,0.309608540925267,0.98932384341637,0.175422974176313,0.283170080142476,0.811387900355872,0.110516934046346,0.0579322638146168,0.138146167557932,0.161319073083779,0.089126559714795,0.138146167557932,0.382352941176471,0.696053736356003,0.308377896613191,0.989304812834225,0.352941176470588,0.2825311942959,0.811051693404635
"15516","Boyacá","Tundama","Paipa",0.254010695187166,0.857397504456328,0.552053486150907,0.0641711229946524,0.302139037433155,0,0,0,1,0,0,0,0,1,0,0.549822064056939,0.98932384341637,0.845948352626892,0.283170080142476,0.811387900355872,0.799465240641711,0.0017825311942959,0.387700534759358,0.527629233511586,0.82174688057041,0.237967914438503,0.367201426024955,0.227539882451721,0.397504456327986,0.989304812834225,0.802139037433155,0.2825311942959,0.811051693404635
"15518","Boyacá","La libertad","Pajarito",0.500891265597148,0.0641711229946524,0.552053486150907,0.212121212121212,0.310160427807487,0,0,0,1,0,0,0,0,1,0,0.529359430604982,0.98932384341637,0.108637577916296,0.430988423864648,0.811387900355872,0.0802139037433155,0.0231729055258467,0.138146167557932,0.0704099821746881,0.0418894830659537,0.138146167557932,0.276292335115865,0.787573467674223,0.877005347593583,0.989304812834225,0.262923351158645,0.82620320855615,0.811051693404635
"15522","Boyacá","Gutierrez","Panqueba",0.397504456327986,0.0374331550802139,0.552053486150907,0.549910873440285,0.540998217468806,0,0,0,1,0,0,0,0,1,0,0.309608540925267,0.98932384341637,0.216384683882458,0.283170080142476,0.811387900355872,0.516934046345811,0.071301247771836,0.210338680926916,0.106060606060606,0.0276292335115865,0.351158645276292,0.454545454545455,0.924433249370277,0.308377896613191,0.989304812834225,0.66934046345811,0.2825311942959,0.811051693404635
"15531","Boyacá","Occidente","Pauna",0.68270944741533,0.450980392156863,0.552053486150907,0.660427807486631,0.197860962566845,0,0,0,1,0,0,0,0,1,0,0.605871886120996,0.98932384341637,0.381121994657168,0.283170080142476,0.811387900355872,0.357397504456328,0.0106951871657754,0.210338680926916,0.0998217468805704,0.27807486631016,0.184491978609626,0.0338680926916221,0.65071368597817,0.787878787878788,0.989304812834225,0.473262032085562,0.2825311942959,0.811051693404635
"15533","Boyacá","La libertad","Paya",0.846702317290553,0.0418894830659537,0.552053486150907,0.927807486631016,0.409090909090909,0,0,0,1,0,0,0,0,1,0,0.309608540925267,0.98932384341637,0.242208370436331,0.430988423864648,0.811387900355872,0.0614973262032086,0.0481283422459893,0.138146167557932,0.0142602495543672,0.0499108734402852,0.138146167557932,0.0276292335115865,0.717884130982368,0.308377896613191,0.989304812834225,0.645276292335116,0.809269162210339,0.811051693404635
"15537","Boyacá","Valderrama","Paz de Río",0.203208556149733,0.249554367201426,0.552053486150907,0.122103386809269,0.40017825311943,0,0,0,1,0,0,0,0,1,0,0.309608540925267,0.98932384341637,0.381121994657168,0.283170080142476,0.811387900355872,0.442067736185383,0.017825311942959,0.138146167557932,0.0802139037433155,0.149732620320856,0.138146167557932,0.0819964349376114,0.0940386230058774,0.308377896613191,0.989304812834225,0.653297682709447,0.2825311942959,0.811051693404635
"15542","Boyacá","Sugamuxi","Pesca",0.626559714795009,0.272727272727273,0.552053486150907,0.46524064171123,0.259358288770053,0,0,0,1,0,0,0,0,1,0,0.309608540925267,0.98932384341637,0.108637577916296,0.283170080142476,0.811387900355872,0.355614973262032,0.00802139037433155,0.138146167557932,0.126559714795009,0.29144385026738,0.138146167557932,0.0490196078431373,0.602854743912678,0.308377896613191,0.989304812834225,0.0748663101604278,0.2825311942959,0.811051693404635
"15550","Boyacá","La libertad","Pisba",0.670231729055259,0.0231729055258467,0.552053486150907,0.836898395721925,0.413547237076649,0,0,0,1,0,0,0,0,1,0,0.309608540925267,0.98932384341637,0.0400712377560107,0.595725734639359,0.811387900355872,0.0490196078431373,0.0347593582887701,0.138146167557932,0.0204991087344029,0.0258467023172906,0.138146167557932,0.103386809269162,0.629722921914358,0.308377896613191,0.989304812834225,0.0392156862745098,0.991087344028521,0.811051693404635
"15572","Boyacá","Occidente","Puerto Boyacá",0.160427807486631,0.951871657754011,0.552053486150907,0.346702317290553,0.240641711229947,0,0,0,1,0,0,0,0,1,0,0.816725978647687,0.98932384341637,0.910952804986643,0.880676758682101,0.936832740213523,0.399286987522282,0.0374331550802139,0.695187165775401,0.735294117647059,0.882352941176471,0.639928698752228,0.654188948306595,0.569269521410579,0.676470588235294,0.989304812834225,0.909982174688057,0.75668449197861,0.920677361853832
"15580","Boyacá","Occidente","Quípama",0.715686274509804,0.310160427807487,0.552053486150907,0.902852049910873,0.165775401069519,0,0,0,1,0,0,0,0,1,0,0.309608540925267,0.98932384341637,0.108637577916296,0.430988423864648,0.811387900355872,0.353832442067736,0.0311942959001783,0.210338680926916,0.0935828877005348,0.158645276292335,0.227272727272727,0.0909090909090909,0.866498740554156,0.308377896613191,0.989304812834225,0.114081996434938,0.59982174688057,0.811051693404635
"15599","Boyacá","Marquez","Ramiriquí",0.487522281639929,0.422459893048128,0.552053486150907,0.287878787878788,0.188057040998217,0,0,0,1,0,0,0,0,1,0,0.350533807829181,0.98932384341637,0.416740872662511,0.430988423864648,0.811387900355872,0.705882352941177,0.0053475935828877,0.138146167557932,0.201426024955437,0.403743315508021,0.138146167557932,0.100713012477718,0.429051217464316,0.359180035650624,0.989304812834225,0.416221033868093,0.406417112299465,0.811051693404635
"15600","Boyacá","Ricaurte","Ráquira",0.696078431372549,0.524955436720143,0.552053486150907,0.281639928698752,0.176470588235294,0,0,0,1,0,0,0,0,1,0,0.509786476868327,0.98932384341637,0.46393588601959,0.430988423864648,0.811387900355872,0.443850267379679,0.0071301247771836,0.455436720142603,0.197860962566845,0.329768270944742,0.560606060606061,0.144385026737968,0.502099076406381,0.628342245989305,0.989304812834225,0.550802139037433,0.441176470588235,0.811051693404635
"15621","Boyacá","Marquez","Rondón",0.754901960784314,0.0775401069518717,0.552053486150907,0.647058823529412,0.210338680926916,0,0,0,1,0,0,0,0,1,0,0.309608540925267,0.98932384341637,0.0400712377560107,0.283170080142476,0.811387900355872,0.13903743315508,0.00802139037433155,0.138146167557932,0.0802139037433155,0.0561497326203209,0.138146167557932,0.263814616755793,0.654911838790932,0.308377896613191,0.989304812834225,0.0392156862745098,0.2825311942959,0.811051693404635
"15632","Boyacá","Occidente","Saboyá",0.96524064171123,0.640819964349376,0.552053486150907,0.529411764705882,0.207664884135472,0,0,0,1,0,0,0,0,1,0,0.309608540925267,0.98932384341637,0.437221727515583,0.529830810329475,0.811387900355872,0.553475935828877,0.00267379679144385,0.210338680926916,0.394830659536542,0.501782531194296,0.146167557932264,0.405525846702317,0.456759026028547,0.308377896613191,0.989304812834225,0.351158645276292,0.529411764705882,0.811051693404635
"15638","Boyacá","Ricaurte","Sáchica",0.401069518716578,0.436720142602496,0.552053486150907,0.157754010695187,0.196969696969697,0,0,0,1,0,0,0,0,1,0,0.309608540925267,0.98932384341637,0.381121994657168,0.430988423864648,0.811387900355872,0.732620320855615,0.0053475935828877,0.210338680926916,0.112299465240642,0.196078431372549,0.207664884135472,0.0882352941176471,0.310663308144416,0.308377896613191,0.989304812834225,0.581996434937611,0.570409982174688,0.811051693404635
"15646","Boyacá","Centro","Samacá",0.524955436720143,0.7825311942959,0.552053486150907,0.119429590017825,0.180035650623886,0,0,0,1,0,0,0,0,1,0,0.529359430604982,0.98932384341637,0.556544968833482,0.595725734639359,0.811387900355872,0.803921568627451,0.0053475935828877,0.517825311942959,0.345811051693405,0.651515151515151,0.522281639928699,0.136363636363636,0.340050377833753,0.462566844919786,0.989304812834225,0.364527629233512,0.513368983957219,0.811051693404635
"15660","Boyacá","Lengupa","San Eduardo",0.457219251336898,0.0454545454545455,0.552053486150907,0.382352941176471,0.218360071301248,0,0,0,1,0,0,0,0,1,0,0.309608540925267,0.98932384341637,0.0400712377560107,0.430988423864648,0.811387900355872,0.190730837789661,0.0329768270944742,0.138146167557932,0.00980392156862745,0.0231729055258467,0.138146167557932,0.0374331550802139,0.406381192275399,0.308377896613191,0.989304812834225,0.0392156862745098,0.873440285204991,0.811051693404635
"15664","Boyacá","Ricaurte","San José de Pare",0.836007130124777,0.200534759358289,0.552053486150907,0.721033868092692,0.288770053475936,0,0,0,1,0,0,0,0,1,0,0.329181494661922,0.98932384341637,0.242208370436331,0.283170080142476,0.811387900355872,0.67379679144385,0.0374331550802139,0.138146167557932,0.0935828877005348,0.18716577540107,0.138146167557932,0.071301247771836,0.772460117548279,0.357397504456328,0.989304812834225,0.335115864527629,0.2825311942959,0.811051693404635
"15667","Boyacá","Neira","San Luis de Gaceno",0.432263814616756,0.277183600713012,0.552053486150907,0.287878787878788,0.155080213903743,0,0,0,1,0,0,0,0,1,0,0.379003558718861,0.98932384341637,0.145146927871772,0.430988423864648,0.811387900355872,0.123885918003565,0.0793226381461676,0.313725490196078,0.161319073083779,0.180926916221034,0.419786096256685,0.211229946524064,0.890008396305626,0.487522281639929,0.989304812834225,0.169340463458111,0.582887700534759,0.811051693404635
"15673","Boyacá","Norte","San Mateo",0.583778966131907,0.133689839572193,0.552053486150907,0.628342245989305,0.519607843137255,0,0,0,1,0,0,0,0,1,0,0.309608540925267,0.98932384341637,0.145146927871772,0.283170080142476,0.811387900355872,0.377005347593583,0.054367201426025,0.138146167557932,0.0704099821746881,0.105169340463458,0.138146167557932,0.0962566844919786,0.979848866498741,0.308377896613191,0.989304812834225,0.223707664884135,0.2825311942959,0.811051693404635
"15676","Boyacá","Occidente","San Miguel de Sema",0.913547237076649,0.11319073083779,0.552053486150907,0.376114081996435,0.172014260249554,0,0,0,1,0,0,0,0,1,0,0.309608540925267,0.98932384341637,0.216384683882458,0.283170080142476,0.811387900355872,0.422459893048128,0.00089126559714795,0.138146167557932,0.035650623885918,0.0864527629233512,0.138146167557932,0.0614973262032086,0.648194794290512,0.308377896613191,0.989304812834225,0.439393939393939,0.2825311942959,0.811051693404635
"15681","Boyacá","Occidente","San Pablo de Borbur",0.939393939393939,0.281639928698752,0.552053486150907,0.771836007130125,0.190730837789661,0,0,0,1,0,0,0,0,1,0,0.435943060498221,0.98932384341637,0.403383793410508,0.283170080142476,0.811387900355872,0.407308377896613,0.0142602495543672,0.210338680926916,0.114973262032086,0.250445632798574,0.190730837789661,0.0606060606060606,0.89840470193115,0.54367201426025,0.989304812834225,0.532976827094474,0.2825311942959,0.811051693404635
"15686","Boyacá","Ricaurte","Santana",0.614081996434938,0.343137254901961,0.552053486150907,0.491087344028521,0.309269162210339,0,0,0,1,0,0,0,0,1,0,0.476868327402135,0.98932384341637,0.327693677649154,0.283170080142476,0.811387900355872,0.797682709447415,0.0338680926916221,0.210338680926916,0.179144385026738,0.300356506238859,0.175579322638146,0.122103386809269,0.47103274559194,0.579322638146168,0.989304812834225,0.344919786096257,0.2825311942959,0.811051693404635
"15690","Boyacá","Neira","Santa María",0.261140819964349,0.85650623885918,0.552053486150907,0.230837789661319,0.129233511586453,0,0,0,1,0,0,0,0,1,0,0.412811387900356,0.98932384341637,0.216384683882458,0.430988423864648,0.811387900355872,0.128342245989305,0.0766488413547237,0.138146167557932,0.24777183600713,0.0998217468805704,0.138146167557932,0.516042780748663,0.430730478589421,0.635472370766488,0.989304812834225,0.418003565062389,0.712121212121212,0.811051693404635
"15693","Boyacá","Tundama","Santa Rosa de Viterbo",0.241532976827094,0.437611408199644,0.552053486150907,0.0926916221033868,0.343137254901961,0,0,0,1,0,0,0,0,1,0,0.476868327402135,0.98932384341637,0.46393588601959,0.283170080142476,0.811387900355872,0.780748663101604,0.00089126559714795,0.370766488413547,0.459001782531194,0.485739750445633,0.357397504456328,0.527629233511586,0.408900083963056,0.484848484848485,0.989304812834225,0.403743315508021,0.2825311942959,0.811051693404635
"15696","Boyacá","Ricaurte","Santa Sofía",0.63458110516934,0.311051693404635,0.552053486150907,0.287878787878788,0.227272727272727,0,0,0,1,0,0,0,0,1,0,0.309608540925267,0.98932384341637,0.216384683882458,0.283170080142476,0.811387900355872,0.494652406417112,0.0106951871657754,0.370766488413547,0.14349376114082,0.0882352941176471,0.567736185383244,0.332442067736185,0.762384550797649,0.308377896613191,0.989304812834225,0.436720142602496,0.2825311942959,0.811051693404635
"15720","Boyacá","Norte","Sativanorte",0.659536541889483,0.0499108734402852,0.552053486150907,0.738859180035651,0.437611408199644,0,0,0,1,0,0,0,0,1,0,0.455516014234875,0.98932384341637,0.0765805877114871,0.283170080142476,0.811387900355872,0.159536541889483,0.0329768270944742,0.210338680926916,0.0169340463458111,0.0436720142602496,0.322638146167558,0.0445632798573975,0.910999160369437,0.812834224598931,0.989304812834225,0.122103386809269,0.2825311942959,0.811051693404635
"15723","Boyacá","Norte","Sativasur",0.70855614973262,0.0757575757575758,0.552053486150907,0.245989304812834,0.42602495543672,0,0,0,1,0,0,0,0,1,0,0.309608540925267,0.98932384341637,0.0765805877114871,0.283170080142476,0.811387900355872,0.261140819964349,0.0303030303030303,0.138146167557932,0.00980392156862745,0.0124777183600713,0.138146167557932,0.105169340463458,0.465994962216625,0.308377896613191,0.989304812834225,0.236185383244207,0.2825311942959,0.811051693404635
"15740","Boyacá","Centro","Siachoque",0.880570409982175,0.540106951871658,0.552053486150907,0.610516934046346,0.230837789661319,0,0,0,1,0,0,0,0,1,0,0.309608540925267,0.98932384341637,0.327693677649154,0.283170080142476,0.811387900355872,0.632798573975045,0.0053475935828877,0.138146167557932,0.0704099821746881,0.293226381461676,0.138146167557932,0.0169340463458111,0.4575986565911,0.308377896613191,0.989304812834225,0.35204991087344,0.2825311942959,0.811051693404635
"15753","Boyacá","Norte","Soatá",0.157754010695187,0.377005347593583,0.552053486150907,0.0757575757575758,0.479500891265597,0,0,0,1,0,0,0,0,1,0,0.309608540925267,0.98932384341637,0.494211932324132,0.283170080142476,0.811387900355872,0.704099821746881,0.0436720142602496,0.292335115864528,0.35650623885918,0.393048128342246,0.270944741532977,0.442067736185383,0.613769941225861,0.308377896613191,0.989304812834225,0.535650623885918,0.2825311942959,0.811051693404635
"15755","Boyacá","Valderrama","Socotá",0.837789661319073,0.546345811051693,0.552053486150907,0.754010695187166,0.429590017825312,0,0,0,1,0,0,0,0,1,0,0.309608540925267,0.98932384341637,0.145146927871772,0.430988423864648,0.811387900355872,0.155971479500891,0.0329768270944742,0.138146167557932,0.172014260249554,0.319073083778966,0.138146167557932,0.0935828877005348,0.683459277917716,0.308377896613191,0.989304812834225,0.0980392156862745,0.450089126559715,0.811051693404635
"15757","Boyacá","Valderrama","Socha",0.314616755793226,0.557040998217469,0.552053486150907,0.114081996434938,0.408199643493761,0,0,0,1,0,0,0,0,1,0,0.309608540925267,0.98932384341637,0.298308103294746,0.283170080142476,0.811387900355872,0.596256684491979,0.0249554367201426,0.387700534759358,0.296791443850267,0.345811051693405,0.451871657754011,0.343137254901961,0.37615449202351,0.308377896613191,0.989304812834225,0.270944741532977,0.2825311942959,0.811051693404635
"15759","Boyacá","Sugamuxi","Sogamoso",0.0481283422459893,0.96078431372549,0.552053486150907,0.0160427807486631,0.311942959001783,0,0,0,1,0,0,0,0,1,0,0.826512455516014,0.98932384341637,0.956366874443455,0.726625111308994,0.811387900355872,0.963458110516934,0.00089126559714795,0.561497326203209,0.725490196078431,0.958110516934046,0.281639928698752,0.472370766488414,0.219983207388749,0.483957219251337,0.989304812834225,0.923351158645276,0.300356506238859,0.811051693404635
"15761","Boyacá","Oriente","Somondoco",0.800356506238859,0.114973262032086,0.552053486150907,0.506238859180036,0.120320855614973,0,0,0,1,0,0,0,0,1,0,0.309608540925267,0.98932384341637,0.145146927871772,0.283170080142476,0.811387900355872,0.511586452762923,0.0463458110516934,0.138146167557932,0.372549019607843,0.0623885918003565,0.138146167557932,0.670231729055259,0.565071368597817,0.308377896613191,0.989304812834225,0.33065953654189,0.2825311942959,0.811051693404635
"15762","Boyacá","Centro","Sora",0.888591800356506,0.0802139037433155,0.552053486150907,0.795900178253119,0.21301247771836,0,0,0,1,0,0,0,0,1,0,0.309608540925267,0.98932384341637,0.175422974176313,0.283170080142476,0.811387900355872,0.616755793226381,0.00089126559714795,0.138146167557932,0.0418894830659537,0.0695187165775401,0.138146167557932,0.0944741532976827,0.240973971452561,0.308377896613191,0.989304812834225,0.396613190730838,0.2825311942959,0.811051693404635
