"MPIO_CDPMP","depto","provincia","municipio","IndRur_0t1","VAM18_2t3","PBID18_2t3","IPM18_2t3","DisBog_4t5","North_6","South_7","West_8","East_9","EjeCafe_6t9","Caribe_6t9","CSur_6t9","Pacif_6t9","COrient_6t9","Llano_6t9","Desp_10","Conf_10","Hurto_11","Homic_11","Errad_11","PobTot_12","PobInd_14","PobEtn_14","PobInd_14p","PobEtn_14p","AREA","AREAkm","DenPob_12","DisMer_13","RulPar_15t16","Desp_10pc","Conf_10pc","Hurto_11pc","Homic_11pc","Errad_11pkm"
"41807","Huila","Sur","Timaná",0.638377904891968,211.785872744508,15989.2633132357,40.8,331.735443115234,0,1,0,0,0,0,1,0,0,0,42,0,63,4,0,41788,486,752,0.011630133052551,0.0179955968220542,185727085.382,185727.085382,0.224996800623082,96.2677688598633,0.811852890422778,0.00100507322676366,0,0.0015076098401455,9.57212596917775e-05,0
"41872","Huila","Norte","Villavieja",0.662596046924591,100.014396342318,15989.2633132357,37.9,157.477020263672,0,1,0,0,0,0,1,0,0,0,0,0,18,1,0,13886,358,412,0.0257813625234049,0.0296701713956503,543926921.489,543926.921489,0.0255291647671843,38.2317276000977,0.549297793063915,0,0,0.00129626962408181,7.20149791156561e-05,0
"41885","Huila","Norte","Yaguará",0.169340237975121,418.40347415528,15989.2633132357,23.8,241.585815429688,0,1,0,0,0,0,1,0,0,0,0,0,29,1,0,14722,2,150,0.000135851107186524,0.0101888330389893,332915376.491,332915.376491,0.0442214479702712,47.0568809509277,0.644561667922632,0,0,0.00196984105420459,6.79255535932618e-05,0
"44001","La Guajira","Norte","Riohacha",0.329289317131042,2132.72328898333,11881.8778167867,45.1,773.794128417969,1,0,0,0,0,1,0,0,0,0,439,0,1414,64,0,353660,105908,155548,0.299462760843748,0.439823559350789,3088710922.38,3088710.92238,0.114500841576812,101.361335754395,0.465702828197552,0.00124130520839224,0,0.00399819035231578,0.000180964768421648,0
"44035","La Guajira","Norte","Albania",0.458522021770477,2185.59348691144,11881.8778167867,49.8,777.200805664062,1,0,0,0,0,1,0,0,0,0,0,0,82,4,0,52076,18894,21638,0.362815884476534,0.415508103540979,546026552.49,546026.55249,0.0953726513161715,146.817443847656,0.353382084095064,0,0,0.00157462170673631,7.68108149627468e-05,0
"44078","La Guajira","Sur","Barrancas",0.557451784610748,2976.74593646986,11881.8778167867,46.7,751.212280273438,1,0,0,0,0,1,0,0,0,0,14,0,92,10,0,57094,18860,31630,0.330332434231268,0.553998668861877,800941764.842,800941.764842,0.071283584532844,117.920143127441,0.346106362773029,0.000245209654254388,0,0.0016113777279574,0.000175149753038848,0
"44090","La Guajira","Norte","Dibulla",0.87058824300766,282.796405587534,11881.8778167867,65.5,748.329895019531,1,0,0,0,0,1,0,0,0,0,31,0,49,6,11.2799,71198,21996,32180,0.308941262395011,0.451978988173825,1749978068.51,1749978.06851,0.0406850813054022,50.5071296691895,0.480910876503806,0.000435405488918228,0,0.000688221579257844,8.42720301132054e-05,0.00064457379226496
"44098","La Guajira","Sur","Distracción",0.548939764499664,61.6909682920611,11881.8778167867,40.2,736.348510742188,1,0,0,0,0,1,0,0,0,0,1,0,34,0,0,23270,4780,6594,0.205414697034809,0.283369144821659,231872841.26,231872.84126,0.100356729462366,92.435920715332,0.560622914349277,4.29737859905458e-05,0,0.00146110872367856,0,0
"44110","La Guajira","Sur","El Molino",0.111621432006359,41.7856775103295,11881.8778167867,37,703.00732421875,1,0,0,0,0,1,0,0,0,0,0,0,11,0,0,13926,336,1710,0.024127531236536,0.122791900043085,242184814.581,242184.814581,0.0575015408133377,73.736083984375,0.53305351521511,0,0,0.000789889415481833,0,0
"44279","La Guajira","Sur","Fonseca",0.164079308509827,194.251834026432,11881.8778167867,36,729.592407226562,1,0,0,0,0,1,0,0,0,0,5,0,272,11,0,81674,2524,8892,0.0309033474545143,0.108871856404731,473522416.236,473522.416236,0.172481802760726,94.7346801757812,0.366293314665733,6.12189925802581e-05,0,0.00333031319636604,0.000134681783676568,0
"44378","La Guajira","Sur","Hatonuevo",0.406056672334671,673.314865322875,11881.8778167867,43.3,759.523681640625,1,0,0,0,0,1,0,0,0,0,14,0,36,1,0,35344,12588,16886,0.356156631960163,0.477761430511544,214639917.206,214639.917206,0.164666481706097,127.140274047852,0.339321357285429,0.00039610683567225,0,0.00101856043458579,2.82933454051607e-05,0
"44420","La Guajira","Sur","La Jagua del Pilar",0.381932526826859,22.4705928119206,11881.8778167867,43,680.29638671875,1,0,0,0,0,1,0,0,0,0,0,0,6,0,0,5904,134,862,0.0226964769647696,0.1460027100271,179590796.479,179590.796479,0.0328747358759577,48.983772277832,0.473620522749274,0,0,0.00101626016260163,0,0
"44430","La Guajira","Norte","Maicao",0.394109576940536,1407.35877590125,11881.8778167867,60,794.0595703125,1,0,0,0,0,1,0,0,0,0,62,0,1009,106,0,318162,134434,152066,0.422533174923467,0.477951483835279,1768719812.26,1768719.81226,0.17988264607805,163.949172973633,0.552696875526969,0.000194869280429467,0,0.00317134038634406,0.000333163608476185,0
"44560","La Guajira","Norte","Manaure",0.896174430847168,331.069100050698,11881.8778167867,86.7,816.471618652344,1,0,0,0,0,1,0,0,0,0,0,0,68,2,0,146304,136522,137988,0.933139216972878,0.943159448818898,1619655456.69,1619655.45669,0.090330322659483,147.596099853516,0.548281714043275,0,0,0.000464785651793526,1.36701662292213e-05,0
"44650","La Guajira","Sur","San Juan del Cesar",0.352863490581512,269.881304107638,11881.8778167867,36.6,719.492797851562,1,0,0,0,0,1,0,0,0,0,0,0,158,8,0,91510,16472,41228,0.180002185553491,0.45052999672167,1313688361.44,1313688.36144,0.0696588343826775,70.385009765625,0.656287221371448,0,0,0.00172658725822315,8.74221396568681e-05,0
"44847","La Guajira","Norte","Uribia",0.952906489372253,731.329272927468,11881.8778167867,92.2,902.349182128906,1,0,0,0,0,1,0,0,0,0,0,0,124,9,0,316332,305108,307752,0.964518290909551,0.972876598004628,7886058076.95,7886058.07695,0.0401128164303786,267.475708007812,0.669895971996253,0,0,0.000391993222310737,2.84511209741664e-05,0
"44855","La Guajira","Sur","Urumita",0.142193898558617,61.5141292763716,11881.8778167867,32,688.99951171875,1,0,0,0,0,1,0,0,0,0,7,0,18,3,0,20374,304,2010,0.0149209777166978,0.0986551487189555,246274609.498,246274.609498,0.082728788166713,58.4709320068359,0.399641577060932,0.000343575144792382,0,0.000883478943751841,0.000147246490625307,0
"44874","La Guajira","Sur","Villanueva",0.0655471682548523,119.950750613509,11881.8778167867,31,695.557739257812,1,0,0,0,0,1,0,0,0,0,2,0,90,4,0,49932,906,1902,0.0181446767603941,0.0380918048546023,260095936.626,260095.936626,0.191975317445265,63.375862121582,0.53989442696173,4.00544740847553e-05,0,0.00180245133381399,8.01089481695105e-05,0
"47001","Magdalena","Santa marta","Santa Marta",0.0879280939698219,5712.8976754041,13233.3034835677,24.4,751.176086425781,1,0,0,0,0,1,0,0,0,0,408,0,4352,107,3.6321,954514,14820,57274,0.0155262259118253,0.0600033105852821,2347139289.28,2347139.28928,0.406671220732197,0,0.472298625870907,0.00042744265668183,0,0.00455938833793952,0.00011209893202195,0.000154745822567444
"47030","Magdalena","Norte","Algarrobo",0.349107086658478,111.852751310337,13233.3034835677,57.3,640.253967285156,1,0,0,0,0,1,0,0,0,0,0,0,46,2,0,28588,48,598,0.0016790261648244,0.0209178676367707,406388377.505,406388.377505,0.0703465000045388,64.974235534668,0.335214231063504,0,0,0.00160906674129005,6.99594235343501e-05,0
"47053","Magdalena","Norte","Aracataca",0.407306104898453,293.759762899441,13233.3034835677,50,687.510192871094,1,0,0,0,0,1,0,0,0,0,17,0,103,13,3,74880,6396,12952,0.0854166666666667,0.172970085470085,1740838478.22,1740838.47822,0.0430137551167668,62.0633544921875,0.501076522831255,0.000227029914529915,0,0.00137553418803419,0.000173611111111111,0.000172330749666534
"47058","Magdalena","Centro","Ariguaní",0.368753731250763,249.53375439226,13233.3034835677,56.4,600.719299316406,1,0,0,0,0,1,0,0,0,0,0,0,40,5,0,56568,84,736,0.00148493848112007,0.0130108895488615,1131744237.54,1131744.23754,0.0499830245417978,84.897346496582,0.634837853214489,0,0,0.000707113562438128,8.83891953047659e-05,0
"47161","Magdalena","Rio","Cerro San Antonio",0.457532852888107,46.4618454195335,13233.3034835677,62.4,655.771484375,1,0,0,0,0,1,0,0,0,0,0,0,4,0,0,18450,16,118,0.000867208672086721,0.00639566395663957,177196131.577,177196.131577,0.104121911893898,75.1694717407227,0.713733650416171,0,0,0.00021680216802168,0,0
"47170","Magdalena","Centro","Chivolo",0.369591057300568,91.3691589400085,13233.3034835677,53.3,632.500793457031,1,0,0,0,0,1,0,0,0,0,0,0,11,0,0,36416,30,338,0.000823813708260105,0.00928163444639719,536543740.612,536543.740612,0.0678714468991152,107.078392028809,0.606600716356814,0,0,0.000302065026362039,0,0
"47189","Magdalena","Norte","Ciénaga",0.12552572786808,1230.67723196061,13233.3034835677,44.6,709.989135742188,1,0,0,0,0,1,0,0,0,0,10,0,731,20,0,236518,4680,16974,0.019787077516299,0.0717662080687305,1324777269.18,1324777.26918,0.178534162309713,43.2334365844727,0.499458874458874,4.2280080163032e-05,0,0.00309067385991764,8.4560160326064e-05,0
"47205","Magdalena","Rio","Concordia",0.60237979888916,62.6198578839119,13233.3034835677,67.9,648.473388671875,1,0,0,0,0,1,0,0,0,0,0,0,2,1,0,19362,26,214,0.00134283648383431,0.0110525772130978,109483706.019,109483.706019,0.17684823344069,81.4884338378906,0.625333629893238,0,0,0.000103295114141101,5.16475570705506e-05,0
"47245","Magdalena","Sur","El Banco",0.360175371170044,349.387664775387,13233.3034835677,54.7,525.473205566406,1,0,0,0,0,1,0,0,0,0,0,0,119,8,0,118720,204,43042,0.00171832884097035,0.362550539083558,814873330.868,814873.330868,0.14569135533438,140.658813476562,0.645959925676694,0,0,0.00100235849056604,6.73854447439353e-05,0
"47258","Magdalena","Rio","El Piñon",0.669551730155945,119.784257539913,13233.3034835677,50.4,659.493530273438,1,0,0,0,0,1,0,0,0,0,0,0,19,2,0,34616,30,12966,0.000866651259533164,0.374566674370233,557142377.059,557142.377059,0.0621313355891689,76.9217834472656,0.535998725708824,0,0,0.00054887913103767,5.77767506355443e-05,0
"47268","Magdalena","Norte","El Retén",0.210590451955795,251.639596503581,13233.3034835677,63.6,693.734985351562,1,0,0,0,0,1,0,0,0,0,4,0,33,2,0,38690,80,10452,0.00206771775652623,0.270147324890152,262182276.845,262182.276845,0.147569089968935,69.0910034179688,0.370557548092599,0.000103385887826312,0,0.000852933574567072,5.16929439131559e-05,0
"47288","Magdalena","Norte","Fundación",0.144792497158051,469.039755608169,13233.3034835677,43.9,672.045227050781,1,0,0,0,0,1,0,0,0,0,17,0,274,11,0,129636,11220,16894,0.0865500323984078,0.130318738621988,971901235.044,971901.235044,0.133383923515779,49.5552215576172,0.63060893928118,0.00013113641272486,0,0.00211361041685951,8.48529729396155e-05,0
"47318","Magdalena","Sur","Guamal",0.683057844638824,143.563439318803,13233.3034835677,60.3,536.998596191406,1,0,0,0,0,1,0,0,0,0,9,0,17,2,0,50616,12,360,0.000237079184447606,0.00711237553342817,564492417.09,564492.41709,0.0896663949197568,135.412002563477,0.691916885489211,0.000177809388335704,0,0.000335862177967441,3.95131974079343e-05,0
"47460","Magdalena","Centro","Nueva Granada",0.586431384086609,145.211350897249,13233.3034835677,66.4,591.591247558594,1,0,0,0,0,1,0,0,0,0,0,0,12,0,0,34882,12,260,0.000344016971503928,0.00745370104925176,842050956.366,842050.956366,0.0414250464728864,107.099815368652,0.733319716775599,0,0,0.000344016971503928,0,0
"47541","Magdalena","Rio","Pedraza",0.671922564506531,340.960924036667,13233.3034835677,56.2,637.53466796875,1,0,0,0,0,1,0,0,0,0,7,0,0,1,0,15138,6,6488,0.000396353547364249,0.428590302549875,325479944.725,325479.944725,0.0465097780841464,84.5896682739258,0.730016769144774,0.000462412471924957,0,0,6.60589245607082e-05,0
"47545","Magdalena","Sur","Pijiño del Carmen",0.527826011180878,91.0940586252173,13233.3034835677,60.8,564.562744140625,1,0,0,0,0,1,0,0,0,0,0,0,5,1,0,22142,56,426,0.00252913015987716,0.0192394544304941,661564154.022,661564.154022,0.0334691652584062,115.293678283691,0.689809630459127,0,0,0.000225815192846175,4.51630385692349e-05,0
"47551","Magdalena","Rio","Pivijay",0.416807264089584,267.198401641832,13233.3034835677,52.4,673.652770996094,1,0,0,0,0,1,0,0,0,0,0,0,58,2,0,68744,42,670,0.000610962411264983,0.00974630513208426,1640444453.7,1640444.4537,0.041905716371529,77.1520767211914,0.40925513106311,0,0,0.000843709996508786,2.90934481554754e-05,0
"47555","Magdalena","Centro","Plato",0.236780747771263,417.203496272708,13233.3034835677,52.7,599.025634765625,1,0,0,0,0,1,0,0,0,0,3,0,161,17,0,112306,176,14992,0.0015671469022136,0.133492422488558,1457338277.48,1457338.27748,0.0770624101043975,106.438987731934,0.533851400458433,2.67127312877317e-05,0,0.00143358324577494,0.000151372143963813,0
"47570","Magdalena","Norte","Puebloviejo",0.668153166770935,126.200753622476,13233.3034835677,58,705.653381347656,1,0,0,0,0,1,0,0,0,0,1,0,85,0,0,52838,2,3238,3.78515462356637e-05,0.0612816533555396,675468640.305,675468.640305,0.0782242088635553,62.3851318359375,0.609285891395983,1.89257731178319e-05,0,0.00160869071501571,0,0
"47605","Magdalena","Rio","Remolino",0.355613797903061,60.4020951542274,13233.3034835677,50.6,693.612854003906,1,0,0,0,0,1,0,0,0,0,0,0,8,0,0,19110,0,162,0,0.00847723704866562,594931200.477,594931.200477,0.0321213612341698,49.630256652832,0.512033323048442,0,0,0.000418628990057561,0,0
"47660","Magdalena","Centro","Sabanas de San Angel",0.70857834815979,106.924237329109,13233.3034835677,69.4,631.108581542969,1,0,0,0,0,1,0,0,0,0,3,0,8,0,0,28094,2350,3042,0.083647753968819,0.108279347903467,1238967173.89,1238967.17389,0.0226753384529091,85.4245452880859,0.771543649306856,0.000106784366768705,0,0.000284758311383214,0,0
"47675","Magdalena","Rio","Salamina",0.333737075328827,68.7815570191079,13233.3034835677,44.3,680.587829589844,1,0,0,0,0,1,0,0,0,0,8,0,5,0,0,18720,16,188,0.000854700854700855,0.010042735042735,170478641.24,170478.64124,0.10980847726048,55.6870727539062,0.608104609010875,0.000427350427350427,0,0.000267094017094017,0,0
"47692","Magdalena","Sur","San Sebastián de Buenavista",0.689033448696136,122.278668464327,13233.3034835677,63.8,550.460876464844,1,0,0,0,0,1,0,0,0,0,11,0,4,1,0,37730,30,274,0.000795123244102836,0.00726212562947257,437645568.348,437645.568348,0.0862113151114978,128.139099121094,0.568905036331746,0.000291545189504373,0,0.000106016432547045,2.65041081367612e-05,0
"47703","Magdalena","Sur","San Zenón",0.874154627323151,59.5423145396376,13233.3034835677,56.4,549.523010253906,1,0,0,0,0,1,0,0,0,0,0,0,8,1,0,22554,24,162,0.00106411279595637,0.00718276137270551,268883003.496,268883.003496,0.0838803483550626,120.469787597656,0.545238633793259,0,0,0.00035470426531879,4.43380331648488e-05,0
"47707","Magdalena","Sur","Santa Ana",0.455499649047852,156.920901842584,13233.3034835677,47.3,574.160034179688,1,0,0,0,0,1,0,0,0,0,0,0,30,1,0,45410,62,6000,0.00136533803127065,0.132129486897159,1120437342.4,1120437.3424,0.0405288169909893,109.121360778809,0.762779552715655,0,0,0.000660647434485796,2.20215811495265e-05,0
"47720","Magdalena","Sur","Santa Bárbara de Pinto",0.374373525381088,75.4445180065547,13233.3034835677,57.8,572.861083984375,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,18690,16,842,0.000856072766185126,0.0450508293204922,494704192.75,494704.19275,0.0377801528143608,93.1744766235352,0.482939969214982,0,0,5.35045478865704e-05,5.35045478865704e-05,0
"47745","Magdalena","Rio","Sitionuevo",0.475117951631546,169.91293809084,13233.3034835677,70.7,719.191833496094,1,0,0,0,0,1,0,0,0,0,0,0,40,3,0,51608,12,422,0.000232522089598512,0.00817702681754767,970904645.158,970904.645158,0.0531545505085122,27.3017387390137,0.526387992253067,0,0,0.00077507363199504,5.8130522399628e-05,0
"47798","Magdalena","Centro","Tenerife",0.508083999156952,71.1928275718679,13233.3034835677,56.3,612.736145019531,1,0,0,0,0,1,0,0,0,0,0,0,7,3,0,24728,18,1280,0.000727919767065675,0.0517631834357813,492199257.382,492199.257382,0.0502398157435829,104.384994506836,0.570455560518088,0,0,0.000283079909414429,0.000121319961177612,0
"47960","Magdalena","Rio","Zapayán",0.611318826675415,65.5892713962956,13233.3034835677,70.4,635.181884765625,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,17212,2,108,0.000116198001394376,0.0062746920752963,353276258.997,353276.258997,0.048721077518391,91.5333557128906,0.778004905968929,0,0,0.000116198001394376,0,0
"47980","Magdalena","Norte","Zona Bananera",0.935755670070648,1052.66647409364,13233.3034835677,48.6,708.559997558594,1,0,0,0,0,1,0,0,0,0,0,0,156,18,0,133604,602,60170,0.00450585311817011,0.450360767641687,446462117.948,446462.117948,0.299250473061549,50.4835586547852,0.371863895768278,0,0,0.00116762971168528,0.000134726505194455,0
"50001","Meta","Capital","Villavicencio",0.0738280564546585,7922.58106713203,35330.9263489603,15.9,83.6635894775391,0,0,0,1,0,0,0,0,0,1,1101,0,6719,120,0,893074,3124,34722,0.00349803039837684,0.0388791970206276,1285879353.59,1285879.35359,0.694523943872852,0,0.63725577119605,0.00123282057253934,0,0.0075234527038073,0.000134367364854424,0
"50006","Meta","Piedemonte","Acacías",0.228542536497116,5180.47498127144,35330.9263489603,19.2,67.2133865356445,0,0,0,1,0,0,0,0,0,1,155,0,653,12,0,147850,160,2886,0.00108217788298952,0.0195197835644234,1123737929.42,1123737.92942,0.131569822579817,25.1595401763916,0.686299723590915,0.00104835982414609,0,0.00441663848495096,8.11633412242137e-05,0
"50110","Meta","Piedemonte","Barranca de Upía",0.312888205051422,199.832857278768,35330.9263489603,36.5,134.766128540039,0,0,0,1,0,0,0,0,0,1,27,0,18,0,0,11670,6,84,0.00051413881748072,0.00719794344473008,403818863.114,403818.863114,0.0288990957728131,73.4895935058594,0.704329661982529,0.00231362467866324,0,0.00154241645244216,0,0
"50124","Meta","Rio meta","Cabuyaro",0.506268560886383,916.732528350736,35330.9263489603,32.2,137.593017578125,0,0,0,1,0,0,0,0,0,1,9,0,12,1,0,10152,142,500,0.0139873916469661,0.0492513790386131,913662509.326,913662.509326,0.0111113238163718,66.3005065917969,0.785907859078591,0.000886524822695035,0,0.00118203309692671,9.85027580772262e-05,0
"50150","Meta","Piedemonte","Castilla la Nueva",0.56965035200119,3256.8319850425,35330.9263489603,23.1,96.3122024536133,0,0,0,1,0,0,0,0,0,1,4,0,53,0,0,27032,38,346,0.00140574134359278,0.0127996448653448,514685966.597,514685.966597,0.0525213465187911,31.1868953704834,0.702504213821334,0.000147972773009766,0,0.0019606392423794,0,0
"50223","Meta","Piedemonte","Cubarral",0.34281200170517,64.9377184524206,35330.9263489603,21.8,66.9467391967773,0,0,0,1,0,0,0,0,0,1,8,0,7,0,0,12552,22,290,0.00175270873167623,0.0231038878266412,1157865246.2,1157865.2462,0.0108406397386867,66.9467391967773,0.800627684175752,0.000637348629700446,0,0.00055768005098789,0,0
"50226","Meta","Piedemonte","Cumaral",0.342735767364502,357.226108284226,35330.9263489603,22.7,104.563652038574,0,0,0,1,0,0,0,0,0,1,30,0,104,1,0,42312,34,904,0.000803554547173379,0.021365097371904,625092445.897,625092.445897,0.0676891878596978,33.434497833252,0.706803102513784,0.000709018718094158,0,0.00245793155605975,2.36339572698053e-05,0
"50245","Meta","Piedemonte","El Calvario",0.667792797088623,16.7355144680712,35330.9263489603,29.7,51.1594352722168,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2774,2,50,0.000720980533525595,0.0180245133381399,277851647.616,277851.647616,0.00998374500853692,41.841724395752,0.816591422121896,0,0,0,0,0
"50251","Meta","Ariari","El Castillo",0.621411561965942,117.158142875501,35330.9263489603,42.2,95.6377029418945,0,0,0,1,0,0,0,0,0,1,3,0,9,1,4.46,14506,4,102,0.000275747966358748,0.00703157314214808,568218055.64,568218.05564,0.0255289318176655,73.4971389770508,0.51510989010989,0.000206810974769061,0,0.000620432924307183,6.8936991589687e-05,0.000784909940071611
"50270","Meta","Ariari","El Dorado",0.636831283569336,45.5158651221683,35330.9263489603,28.9,85.2979965209961,0,0,0,1,0,0,0,0,0,1,0,0,7,0,0,7204,30,158,0.00416435313714603,0.0219322598556358,117341083.432,117341.083432,0.0613936720992931,57.3562278747559,0.785004965243297,0,0,0.000971682398667407,0,0
"50287","Meta","Ariari","Fuente de Oro",0.429219216108322,491.681904348092,35330.9263489603,32,132.079223632812,0,0,0,1,0,0,0,0,0,1,12,0,29,2,0,23072,16,366,0.000693481276005548,0.0158633841886269,570991217.672,570991.217672,0.0404069262116978,79.6804275512695,0.677009057621892,0.000520110957004161,0,0.00125693481276006,8.66851595006935e-05,0
"50313","Meta","Ariari","Granada",0.153652936220169,880.963125778178,35330.9263489603,29.6,111.942626953125,0,0,0,1,0,0,0,0,0,1,218,0,470,18,0,127918,274,2770,0.00214199721696712,0.0216544974124048,348311787.585,348311.787585,0.367251424038538,68.6543121337891,0.680094620641318,0.00170421676386435,0,0.00367422880282681,0.000140715145640176,0
"50318","Meta","Piedemonte","Guamal",0.319427728652954,1025.26417352273,35330.9263489603,22.6,56.8553695678711,0,0,0,1,0,0,0,0,0,1,17,0,80,1,0,27678,24,260,0.00086711467591589,0.00939374232242214,595703918.311,595703.918311,0.0464626791082313,50.0033264160156,0.773394259235423,0.000614206228773755,0,0.00289038225305297,3.61297781631621e-05,0
"50325","Meta","Ariari","Mapiripán",0.647352635860443,116.454094033399,35330.9263489603,64.2,266.032958984375,0,0,0,1,0,0,0,0,0,1,6,0,33,12,231.552,11532,3284,4936,0.284772806104752,0.428026361429067,11949028404.1,11949028.4041,0.000965099388000709,182.985397338867,0.727983777520278,0.000520291363163372,0,0.00286160249739854,0.00104058272632674,0.00193783119571922
"50330","Meta","Ariari","Mesetas",0.592615842819214,130.04762588598,35330.9263489603,45.1,151.669326782227,0,0,0,1,0,0,0,0,0,1,50,0,29,5,10.19,19258,1144,1450,0.0594038841001142,0.0752933845674525,2280629990.25,2280629.99025,0.00844415800999309,127.60977935791,0.5085,0.00259632360577422,0,0.00150586769134905,0.000259632360577422,0.000446806366818099
"50350","Meta","Ariari","La Macarena",0.824358522891998,231.071642452667,35330.9263489603,67.9,221.23828125,0,0,0,1,0,0,0,0,0,1,54,0,45,28,832.0678,46226,1838,4802,0.0397611733656384,0.103880932808376,10839333930.4,10839333.9304,0.00426465318780839,162.311187744141,0.510450397409479,0.00116817375502964,0,0.000973478129191364,0.000605719724830182,0.00767637389292328
"50370","Meta","Ariari","Uribe",0.770788431167603,78.4552083231983,35330.9263489603,60.4,161.853210449219,0,0,0,1,0,0,0,0,0,1,108,0,18,8,31.9302,15534,804,964,0.0517574353032059,0.062057422428222,6437208689.07,6437208.68907,0.0024131577443459,111.923988342285,0.123610578765811,0.00695249130938586,0,0.00115874855156431,0.000514999356250805,0.000496025553035364
"50400","Meta","Ariari","Lejanías",0.579254984855652,267.525447026989,35330.9263489603,39.9,96.8800888061523,0,0,0,1,0,0,0,0,0,1,18,0,30,5,2,20960,180,474,0.00858778625954199,0.0226145038167939,815426334.612,815426.334612,0.0257043452122175,81.0115432739258,0.711412535079514,0.000858778625954198,0,0.00143129770992366,0.000238549618320611,0.000245270469582228
"50450","Meta","Ariari","Puerto Concordia",0.592371881008148,157.745051233241,35330.9263489603,53,245.440170288086,0,0,0,1,0,0,0,0,0,1,23,0,14,13,91.182,15746,1158,1482,0.0735424869808205,0.0941191413692366,1242935516.83,1242935.51683,0.0126683965393143,170.929443359375,0.608144192256342,0.00146068842880732,0,0.000889114695795758,0.000825606503238918,0.00733602015272296
"50568","Meta","Rio meta","Puerto Gaitán",0.502348661422729,9563.02713415916,35330.9263489603,51.8,258.941955566406,0,0,0,1,0,0,0,0,0,1,51,0,189,4,0,78828,24680,26216,0.313086720454661,0.332572182473233,17250083166.3,17250083.1663,0.00456971709875576,176.539093017578,0.569191226867718,0.000646978231085401,0,0.00239762520931649,5.07433906733648e-05,0
"50573","Meta","Rio meta","Puerto López",0.388960152864456,1013.02836782206,35330.9263489603,32.7,177.088333129883,0,0,0,1,0,0,0,0,0,1,88,0,130,6,0,55938,2600,3328,0.0464800314634059,0.0594944402731596,6913346575.71,6913346.57571,0.00809130561984811,96.275634765625,0.755995073534739,0.00157317029568451,0,0.0023240015731703,0.000107261611069398,0
"50577","Meta","Ariari","Puerto Lleras",0.607886433601379,231.478524816002,35330.9263489603,43.5,170.668106079102,0,0,0,1,0,0,0,0,0,1,10,0,39,5,49.3011,17384,108,308,0.00621260929590428,0.0177174413253566,2535774209.98,2535774.20998,0.00685549996193751,101.673248291016,0.754553734061931,0.000575241601472618,0,0.00224344224574321,0.000287620800736309,0.00194422278631775
"50590","Meta","Ariari","Puerto Rico",0.507005572319031,283.296547325804,35330.9263489603,47.1,219.891830444336,0,0,0,1,0,0,0,0,0,1,40,0,25,18,1832.5742,22066,32,840,0.00145019486993565,0.0380676153358107,3428133569.97,3428133.56997,0.00643673869457575,158.130172729492,0.567434210526316,0.00181274358741956,0,0.00113296474213722,0.000815734614338802,0.0534569077486685
"50606","Meta","Piedemonte","Restrepo",0.332712948322296,227.091980525591,35330.9263489603,15.3,94.6223068237305,0,0,0,1,0,0,0,0,0,1,13,0,137,1,0,34572,46,372,0.00133055651972695,0.0107601527247484,365116610,365116.61,0.0946875574901947,20.4525699615479,0.716422947131609,0.000376026842531528,0,0.00396274441744765,2.89251417331945e-05,0
"50680","Meta","Piedemonte","San Carlos de Guaroa",0.487638264894485,415.155503492493,35330.9263489603,31.9,124.24836730957,0,0,0,1,0,0,0,0,0,1,43,0,14,4,0,22686,70,706,0.00308560345587587,0.0311205148549766,807794796.967,807794.796967,0.0280838649681557,41.3345069885254,0.789152024446142,0.00189544212289518,0,0.000617120691175174,0.000176320197478621,0
"50683","Meta","Ariari","San Juan de Arama",0.522153973579407,172.16497152711,35330.9263489603,37.9,138.849411010742,0,0,0,1,0,0,0,0,0,1,4,0,23,0,0,15768,12,186,0.00076103500761035,0.0117960426179604,1169104600.06,1169104.60006,0.01348724485319,94.250114440918,0.665637542451374,0.000253678335870117,0,0.00145865043125317,0,0
"50686","Meta","Piedemonte","San Juanito",0.485845446586609,14.1916835558104,35330.9263489603,43.2,57.9347381591797,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,2212,16,44,0.00723327305605787,0.0198915009041591,237350852.159,237350.852159,0.00931953679491403,47.2086029052734,0.8425,0,0,0.00135623869801085,0,0
"50689","Meta","Piedemonte","San Martín",0.271426975727081,477.32294131625,35330.9263489603,25.5,167.679916381836,0,0,0,1,0,0,0,0,0,1,25,0,83,4,0,43438,152,724,0.00349924029651457,0.0166674340439247,5933652354.67,5933652.35467,0.00732061762361469,86.9791259765625,0.78055250640322,0.000575532943505686,0,0.00191076937243888,9.20852709609098e-05,0
"50711","Meta","Ariari","Vistahermosa",0.591967582702637,180.817667645673,35330.9263489603,48.5,204.261932373047,0,0,0,1,0,0,0,0,0,1,42,0,51,7,603.0816,32498,48,578,0.00147701397009047,0.0177857098898394,4819210107.73,4819210.10773,0.00674342875150293,154.751159667969,0.597999701447977,0.00129238722382916,0,0.00156932734322112,0.000215397870638193,0.0125141171793415
