id_electoral,ano,tipo_eleccion,fecha_eleccion,coddpto,departamento,codmpio,municipio,circunscripcion,codigo_partido,codigo_lista,primer_apellido,segundo_apellido,nombres,votos,curules
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5040,ANORI,Departamental,19970002,2,BETANCUR,AGUILAR,JORGE HERNAN,6,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5040,ANORI,Departamental,19900003,3,GOMEZ,ZAPATA,DORALBA,8,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5040,ANORI,Departamental,20000012,4,CORTES,SANCHEZ,WILSON DE JESUS,7,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5040,ANORI,Departamental,18480001,5,GAVIRIA,CORREA,GUILLERMO,1006,1
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5040,ANORI,Departamental,,997,TARJETAS NO MARCADAS,,,122,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5040,ANORI,Departamental,,998,VOTOS NULOS,,,33,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5040,ANORI,Departamental,,999,VOTOS EN BLANCO,,,52,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5042,SANTA FE DE ANTIOQUIA,Departamental,18490002,1,VILLEGAS,MORENO,ALVARO,1023,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5042,SANTA FE DE ANTIOQUIA,Departamental,19970002,2,BETANCUR,AGUILAR,JORGE HERNAN,78,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5042,SANTA FE DE ANTIOQUIA,Departamental,19900003,3,GOMEZ,ZAPATA,DORALBA,72,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5042,SANTA FE DE ANTIOQUIA,Departamental,20000012,4,CORTES,SANCHEZ,WILSON DE JESUS,26,0
420000001,2000,Gobernación,Octubre 29,5,ANTIOQUIA,5042,SANTA FE DE ANTIOQUIA,Departamental,18480001,5,GAVIRIA,CORREA,GUILLERMO,4679,1
