id_electoral,ano,tipo_eleccion,fecha_eleccion,coddpto,departamento,codmpio,municipio,circunscripcion,codigo_partido,codigo_lista,primer_apellido,segundo_apellido,nombres,votos,curules
419970001,1997,Gobernación,Octubre 26,5,ANTIOQUIA,5093,BETULIA,Departamental,19780002,2,BETANCUR,AGUILAR,JORGE HERNAN,12,0
419970001,1997,Gobernación,Octubre 26,5,ANTIOQUIA,5093,BETULIA,Departamental,19920005,4,VILLEGAS,MORENO,ALVARO,136,0
419970001,1997,Gobernación,Octubre 26,5,ANTIOQUIA,5093,BETULIA,Departamental,,997,TARJETAS NO MARCADAS,,,188,0
419970001,1997,Gobernación,Octubre 26,5,ANTIOQUIA,5093,BETULIA,Departamental,,998,VOTOS NULOS,,,1,0
419970001,1997,Gobernación,Octubre 26,5,ANTIOQUIA,5093,BETULIA,Departamental,,999,VOTOS EN BLANCO,,,90,0
419970001,1997,Gobernación,Octubre 26,5,ANTIOQUIA,5101,CIUDAD BOLIVAR,Departamental,18480001,1,DELGADO,SANUDO,ROBERTO,1255,0
419970001,1997,Gobernación,Octubre 26,5,ANTIOQUIA,5101,CIUDAD BOLIVAR,Departamental,18480001,3,MEDINA,,BALTAZAR,227,0
419970001,1997,Gobernación,Octubre 26,5,ANTIOQUIA,5101,CIUDAD BOLIVAR,Departamental,18490002,5,BUILES,ORTEGA,JESUS ALBERTO,825,1
419970001,1997,Gobernación,Octubre 26,5,ANTIOQUIA,5101,CIUDAD BOLIVAR,Departamental,19780002,2,BETANCUR,AGUILAR,JORGE HERNAN,119,0
419970001,1997,Gobernación,Octubre 26,5,ANTIOQUIA,5101,CIUDAD BOLIVAR,Departamental,19920005,4,VILLEGAS,MORENO,ALVARO,2041,0
419970001,1997,Gobernación,Octubre 26,5,ANTIOQUIA,5101,CIUDAD BOLIVAR,Departamental,,997,TARJETAS NO MARCADAS,,,1398,0
419970001,1997,Gobernación,Octubre 26,5,ANTIOQUIA,5101,CIUDAD BOLIVAR,Departamental,,998,VOTOS NULOS,,,314,0
419970001,1997,Gobernación,Octubre 26,5,ANTIOQUIA,5101,CIUDAD BOLIVAR,Departamental,,999,VOTOS EN BLANCO,,,460,0
419970001,1997,Gobernación,Octubre 26,5,ANTIOQUIA,5107,BRICENO,Departamental,18480001,1,DELGADO,SANUDO,ROBERTO,56,0
419970001,1997,Gobernación,Octubre 26,5,ANTIOQUIA,5107,BRICENO,Departamental,18480001,3,MEDINA,,BALTAZAR,59,0
