id_electoral,ano,tipo_eleccion,fecha_eleccion,coddpto86,coddpto,departamento86,departamento,codmpio86,codmpio,municipio,circunscripcion,codigo_partido,codigo_lista,en_lista,primer_apellido,segundo_apellido,nombres,votos,curules
519860016,1986,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5059,5059,ARMENIA,Municipal,18480001,1,,,,PARTIDO LIBERAL COLOMBIANO,1396,1
519860016,1986,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5059,5059,ARMENIA,Municipal,18490002,1,,,,PARTIDO CONSERVADOR COLOMBIANO,816,1
519860016,1986,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5059,5059,ARMENIA,Municipal,19790001,1,,,,MOVIMIENTO NUEVO LIBERALISMO,0,1
519860016,1986,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5059,5059,ARMENIA,Municipal,19850001,1,,,,UNION PATRIOTICA UP,0,1
519860016,1986,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5059,5059,ARMENIA,Municipal,19869999,1,,,,OTROS PARTIDO O MOVIMIENTOS,0,1
519860016,1986,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5059,5059,ARMENIA,Municipal,,998,,VOTOS NULOS,,,3,0
519860016,1986,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5059,5059,ARMENIA,Municipal,,999,,VOTOS EN BLANCO,,,4,0
519860017,1986,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5079,5079,BARBOSA,Municipal,18480001,1,,,,PARTIDO LIBERAL COLOMBIANO,3592,1
519860017,1986,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5079,5079,BARBOSA,Municipal,18490002,1,,,,PARTIDO CONSERVADOR COLOMBIANO,3452,1
519860017,1986,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5079,5079,BARBOSA,Municipal,19790001,1,,,,MOVIMIENTO NUEVO LIBERALISMO,12,1
519860017,1986,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5079,5079,BARBOSA,Municipal,19850001,1,,,,UNION PATRIOTICA UP,0,1
519860017,1986,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5079,5079,BARBOSA,Municipal,19869999,1,,,,OTROS PARTIDO O MOVIMIENTOS,470,1
519860017,1986,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5079,5079,BARBOSA,Municipal,,998,,VOTOS NULOS,,,19,0
519860017,1986,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5079,5079,BARBOSA,Municipal,,999,,VOTOS EN BLANCO,,,0,0
519860018,1986,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5086,5086,BELMIRA,Municipal,18480001,1,,,,PARTIDO LIBERAL COLOMBIANO,222,1
519860018,1986,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5086,5086,BELMIRA,Municipal,18490002,1,,,,PARTIDO CONSERVADOR COLOMBIANO,900,1
519860018,1986,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5086,5086,BELMIRA,Municipal,19790001,1,,,,MOVIMIENTO NUEVO LIBERALISMO,0,1
519860018,1986,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5086,5086,BELMIRA,Municipal,19850001,1,,,,UNION PATRIOTICA UP,0,1
519860018,1986,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5086,5086,BELMIRA,Municipal,19869999,1,,,,OTROS PARTIDO O MOVIMIENTOS,90,1
519860018,1986,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5086,5086,BELMIRA,Municipal,,998,,VOTOS NULOS,,,3,0
519860018,1986,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5086,5086,BELMIRA,Municipal,,999,,VOTOS EN BLANCO,,,3,0
519860019,1986,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5088,5088,BELLO,Municipal,18480001,1,,,,PARTIDO LIBERAL COLOMBIANO,16598,1
519860019,1986,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5088,5088,BELLO,Municipal,18490002,1,,,,PARTIDO CONSERVADOR COLOMBIANO,14654,1
519860019,1986,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5088,5088,BELLO,Municipal,19790001,1,,,,MOVIMIENTO NUEVO LIBERALISMO,1336,1
519860019,1986,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5088,5088,BELLO,Municipal,19850001,1,,,,UNION PATRIOTICA UP,615,1
519860019,1986,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5088,5088,BELLO,Municipal,19869999,1,,,,OTROS PARTIDO O MOVIMIENTOS,924,1
519860019,1986,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5088,5088,BELLO,Municipal,,998,,VOTOS NULOS,,,990,0
519860019,1986,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5088,5088,BELLO,Municipal,,999,,VOTOS EN BLANCO,,,110,0
519860020,1986,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5091,5091,BETANIA,Municipal,18480001,1,,,,PARTIDO LIBERAL COLOMBIANO,1649,1
519860020,1986,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5091,5091,BETANIA,Municipal,18490002,1,,,,PARTIDO CONSERVADOR COLOMBIANO,761,1
519860020,1986,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5091,5091,BETANIA,Municipal,19790001,1,,,,MOVIMIENTO NUEVO LIBERALISMO,0,1
519860020,1986,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5091,5091,BETANIA,Municipal,19850001,1,,,,UNION PATRIOTICA UP,0,1
519860020,1986,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5091,5091,BETANIA,Municipal,19869999,1,,,,OTROS PARTIDO O MOVIMIENTOS,0,1
519860020,1986,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5091,5091,BETANIA,Municipal,,998,,VOTOS NULOS,,,12,0
519860020,1986,Concejo Municipal,Marzo 9,5,5,ANTIOQUIA,ANTIOQUIA,5091,5091,BETANIA,Municipal,,999,,VOTOS EN BLANCO,,,10,0
