FID,MPIO_CDPMP,DPTO_CCDGO,MPIO_CCDGO,MPIO_CNMBR,VERSION,AREA,LATITUD,LONGITUD,depto,provincia,indrural,CDF_0t1,el_c0,em_c0,cs_c0,cw_c0,el_c1,em_c1,cs_c1,cw_c1,el_d0,el_d1,em_d0,em_d1,cs_d0,cs_d1,cw_d0,cw_d1,VAM18_2t3,FID_2t3,PBID18_2t3,eCDF_2t3d,eCDF_2t3m,el_c2d,em_c2d,cs_c2d,cw_c2d,el_c3d,em_c3d,cs_c3d,cw_c3d,el_c2m,em_c2m,cs_c2m,cw_c2m,el_c3m,em_c3m,cs_c3m,cw_c3m,discapital,disbogota,eCDF_4t5,el_c4t5,em_c4t5,cs_c4t5,cw_c4t5,REGION,CÓDIGO DANE DEL DEPARTAMENTO,DEPARTAMENTO,mpio,MUNICIPIO,cdir6t9,el_t6t9,em_t6t9,cs_t6t9,cw_t6t9,m1_t6t9,m2_t6t9,Petro,Duque,nomark,null,blank,vtotal,MOV_top2,Duque_pct,Petro_pct,MOV_pct,eCDF_15t6,el_c15,em_c15,cs_c15,cw_c15,el_c16,em_c16,cs_c16,cw_c16,el_i,em_i,cs_i,cw_i
70,76248,76,248,EL CERRITO,2018,441888582.9,3.675988831,-76.20915809,Valle del Cauca,Centro,0.362900645,0.641660447,0.561452891,0,0,0.641660447,0.080207556,0.641660447,0.570436138,0,NA,0.125,NA,1,NA,0.889,NA,0,1041.396753,70,95893.69297,0.87965616,0.909090909,0.76969914,0.097641834,0,0.87965616,0.10995702,0.586730659,0.87965616,0,0.795454545,0.100909091,0,0.909090909,0.113636364,0.606363636,0.909090909,0,52.56706619,236.5254517,0.396613191,0.148729947,0,0,0.237967914,Región Pacífico,76,Valle del Cauca,76.248,El Cerrito,West,0.125,0,0.111,0.3,0.2125,0.0555,17011,8418,37,564,1027,27057,-8593,0.311120967,0.628709761,-0.317588794,0.097061443,0,0.02154764,0.03232146,0,0,0,0,0.009706144,0.228060163,0.171310102,0.202856063,0.262303177
65,76126,76,126,CALIMA,2018,793497981.8,3.94438662,-76.62778295,Valle del Cauca,Centro,0.36473912,0.642346923,0.562053558,0,0,0.642346923,0.080293365,0.642346923,0.571046415,0,NA,0.125,NA,1,NA,0.889,NA,0,255.7834281,65,95893.69297,0.87965616,0.705882353,0.76969914,0.097641834,0,0.87965616,0.10995702,0.586730659,0.87965616,0,0.617647059,0.078352941,0,0.705882353,0.088235294,0.470823529,0.705882353,0,68.1272583,273.5574341,0.489304813,0.183489305,0,0,0.293582888,Región Pacífico,76,Valle del Cauca,76.126,Calima,West,0.125,0,0.111,0.3,0.2125,0.0555,2639,3610,11,154,266,6680,971,0.540419162,0.39505988,0.145359281,0.355298308,0,0.078876224,0.118314337,0,0,0,0,0.035529831,0.207089823,0.158799952,0.188280388,0.247167749
333,05250,05,250,EL BAGRE,2018,1560248872,7.704633351,-74.66427726,Antioquia,Bajo cauca,0.367108852,0.643231088,0.562827202,0,0,0.643231088,0.080403886,0.643231088,0.571832437,0,NA,0.125,NA,1,NA,0.889,NA,0,848.9115983,333,141680.0803,0.99904489,0.8885918,0.874164279,0.110893983,0,0.99904489,0.124880611,0.666362942,0.99904489,0,0.777517825,0.09863369,0,0.8885918,0.111073975,0.592690731,0.8885918,0,179.3821716,360.1697693,0.635472371,0.238302139,0,0,0.381283422,Región Eje Cafetero - Antioquia,5,Antioquia,5.25,El Bagre,North,0.25,0.222,0.333,0.1,0.175,0.2775,3811,7823,31,199,448,12312,4012,0.635396361,0.309535413,0.325860949,0.486197685,0,0.107935886,0.161903829,0,0,0,0,0.048619768,0.252515628,0.208061424,0.244416008,0.25771576
101,86219,86,219,COLÓN,2018,64274618.37,1.223217818,-76.96672962,Putumayo,Putumayo,0.367671549,0.643440921,0.563010806,0,0,0.643440921,0.080430115,0.643440921,0.572018979,0,NA,0.125,NA,1,NA,0.889,NA,0,29.64877701,101,NA,NA,0.067736185,NA,NA,NA,NA,NA,NA,NA,NA,0.059269162,0.007518717,0,0.067736185,0.008467023,0.045180036,0.067736185,0,42.57645035,470.3270569,0.758467023,0.284425134,0,0,0.455080214,Región Centro Sur,86,Putumayo,86.219,Colón,South,0.25,0,0,0.5,0.375,0,1430,1026,7,14,70,2547,-404,0.402826855,0.561444837,-0.158617982,0.167408727,0,0.037164737,0.055747106,0,0,0,0,0.016740873,0.15570028,0.091663051,0.086937784,0.210374774
574,47058,47,058,ARIGUANÍ,2018,1131744238,9.834264955,-74.08460085,Magdalena,Centro,0.368753731,0.643844353,0.563363808,0,0,0.643844353,0.080480544,0.643844353,0.572377629,0,NA,0.125,NA,1,NA,0.889,NA,0,249.5337544,574,13233.30348,0.123209169,0.697860963,0.107808023,0.013676218,0,0.123209169,0.015401146,0.082180516,0.123209169,0,0.610628342,0.077462567,0,0.697860963,0.08723262,0.465473262,0.697860963,0,151.2493286,600.7192993,0.904634581,0.339237968,0,0,0.542780749,Región Caribe,47,Magdalena,47.058,Ariguaní,North,0.25,0.222,0.333,0.1,0.175,0.2775,3717,6561,19,85,164,10546,2844,0.622131614,0.352455907,0.269675706,0.439002671,0,0.097458593,0.14618789,0,0,0,0,0.043900267,0.24136791,0.188279847,0.21867831,0.253548291
576,47170,47,170,CHIVOLO,2018,536543740.6,10.09951961,-74.52606667,Magdalena,Centro,0.369591057,0.644156392,0.563636843,0,0,0.644156392,0.080519549,0.644156392,0.572655033,0,NA,0.125,NA,1,NA,0.889,NA,0,91.36915894,576,13233.30348,0.123209169,0.359180036,0.107808023,0.013676218,0,0.123209169,0.015401146,0.082180516,0.123209169,0,0.314282531,0.039868984,0,0.359180036,0.044897504,0.239573084,0.359180036,0,135.3467102,632.5007935,0.916221034,0.343582888,0,0,0.54973262,Región Caribe,47,Magdalena,47.17,Chivolo,North,0.25,0.222,0.333,0.1,0.175,0.2775,2263,3513,2,30,55,5863,1250,0.599181306,0.385979874,0.213201433,0.391807658,0,0.0869813,0.13047195,0,0,0,0,0.039180766,0.199614914,0.15407247,0.174413377,0.211531227
512,13580,13,580,REGIDOR,2018,183452689.2,8.722018148,-73.85117881,Bolívar,Loba,0.371857792,0.645000634,0.564375555,0,0,0.645000634,0.080625079,0.645000634,0.573405564,0,NA,0.125,NA,1,NA,0.889,NA,0,59.64329782,512,35410.28621,0.623686724,0.207664884,0.545725883,0.069229226,0,0.623686724,0.07796084,0.415999045,0.623686724,0,0.181706774,0.023050802,0,0.207664884,0.025958111,0.138512478,0.207664884,0,257.1329956,483.4042969,0.772727273,0.289772727,0,0,0.463636364,Región Caribe,13,Bolívar,13.58,Regidor,North,0.25,0.222,0.333,0.1,0.175,0.2775,981,1215,4,15,11,2226,234,0.545822102,0.440700809,0.105121294,0.320569902,0,0.071166518,0.106749777,0,0,0,0,0.03205699,0.174054781,0.137466304,0.152602528,0.181044859
704,15480,15,480,MUZO,2018,137874127.3,5.525346222,-74.11657679,Boyacá,Occidente,0.372804463,0.645353009,0.564683883,0,0,0.645353009,0.080669126,0.645353009,0.573718825,0,NA,0.125,NA,1,NA,0.889,NA,0,97.19171352,704,26884.20724,0.552053486,0.385026738,0.4830468,0.061277937,0,0.552053486,0.069006686,0.368219675,0.552053486,0,0.336898396,0.042737968,0,0.385026738,0.048128342,0.256812834,0.385026738,0,81.05055237,125.7675476,0.160427807,0.060160428,0,0,0.096256684,Región Centro Oriente,15,Boyacá,15.48,Muzo,East,0.125,0,0.111,0.3,0.2125,0.0555,762,3315,6,61,121,4265,2553,0.777256741,0.17866354,0.5985932,0.767586821,0,0.170404274,0.255606411,0,0,0,0,0.076758682,0.151942522,0.139413511,0.165668997,0.187924389
984,68147,68,147,CAPITANEJO,2018,85284063.97,6.520200095,-72.67435203,Santander,Garcia rovira,0.372933686,0.6454011,0.564725962,0,0,0.6454011,0.080675137,0.6454011,0.573761578,0,NA,0.125,NA,1,NA,0.889,NA,0,71.94373936,984,63776.07829,0.839541547,0.285204991,0.734598854,0.093189112,0,0.839541547,0.104942693,0.559974212,0.839541547,0,0.249554367,0.031657754,0,0.285204991,0.035650624,0.190231729,0.285204991,0,84.6472702,287.4285278,0.516934046,0.193850267,0,0,0.310160428,Región Centro Oriente,68,Santander,68.147,Capitanejo,East,0.125,0,0.111,0.3,0.2125,0.0555,321,2288,4,33,64,2710,1967,0.844280443,0.118450185,0.725830258,0.910062333,0,0.202033838,0.303050757,0,0,0,0,0.091006233,0.156182045,0.133665553,0.159127166,0.203971594
778,25214,25,214,COTA,2018,53677392.72,4.788271997,-74.12339507,Cundinamarca,Sabana occidente,0.374078482,0.645827036,0.565098657,0,0,0.645827036,0.08072838,0.645827036,0.574140235,0,NA,0.125,NA,1,NA,0.889,NA,0,2778.255828,778,59084.77742,0.756446991,0.959001783,0.661891117,0.083965616,0,0.756446991,0.094555874,0.504550143,0.756446991,0,0.83912656,0.106449198,0,0.959001783,0.119875223,0.639654189,0.959001783,0,75.6039505,43.13656998,0.027629234,0.010360963,0,0,0.01657754,Región Centro Oriente,25,Cundinamarca,25.214,Cota,East,0.125,0,0.111,0.3,0.2125,0.0555,5801,9081,9,196,932,16019,3280,0.566889319,0.362132468,0.204756851,0.386464826,0,0.085795191,0.128692787,0,0,0,0,0.038646483,0.217523723,0.184715702,0.221604351,0.245006605
592,47720,47,720,SANTA BÁRBARA DE PINTO,2018,494704192.8,9.522114634,-74.64789999,Magdalena,Sur,0.374373525,0.645936782,0.565194684,0,0,0.645936782,0.080742098,0.645936782,0.574237799,0,NA,0.125,NA,1,NA,0.889,NA,0,75.44451801,592,13233.30348,0.123209169,0.300356506,0.107808023,0.013676218,0,0.123209169,0.015401146,0.082180516,0.123209169,0,0.262811943,0.033339572,0,0.300356506,0.037544563,0.20033779,0.300356506,0,195.0782013,572.861084,0.886809269,0.332553476,0,0,0.532085561,Región Caribe,47,Magdalena,47.72,Santa Bárbara de Pinto,North,0.25,0.222,0.333,0.1,0.175,0.2775,1987,1854,3,19,35,3898,-133,0.475628527,0.509748589,-0.034120062,0.227960819,0,0.050607302,0.075910953,0,0,0,0,0.022796082,0.191105845,0.144027681,0.160438157,0.200146866
296,05042,05,042,SANTA FÉ DE ANTIOQUIA,2018,525601374.5,6.535711576,-75.90426658,Antioquia,Occidente,0.37505734,0.646191088,0.565417202,0,0,0.646191088,0.080773886,0.646191088,0.574463878,0,NA,0.125,NA,1,NA,0.889,NA,0,318.9318519,296,141680.0803,0.99904489,0.754901961,0.874164279,0.110893983,0,0.99904489,0.124880611,0.666362942,0.99904489,0,0.660539216,0.083794118,0,0.754901961,0.094362745,0.503519608,0.754901961,0,42.07378006,306.2447205,0.560606061,0.210227273,0,0,0.336363636,Región Eje Cafetero - Antioquia,5,Antioquia,5.042,Santafé de Antioquia,North,0.25,0.222,0.333,0.1,0.175,0.2775,1770,7737,56,203,511,10277,5967,0.752846161,0.17222925,0.580616912,0.746215494,0,0.16565984,0.24848976,0,0,0,0,0.074621549,0.23266504,0.202645582,0.23885695,0.239009779
660,15215,15,215,CORRALES,2018,60851431.91,5.82454582,-72.84544845,Boyacá,Tundama,0.375100076,0.64620698,0.565431107,0,0,0.64620698,0.080775872,0.64620698,0.574478005,0,NA,0.125,NA,1,NA,0.889,NA,0,61.66741924,660,26884.20724,0.552053486,0.21657754,0.4830468,0.061277937,0,0.552053486,0.069006686,0.368219675,0.552053486,0,0.189505348,0.024040107,0,0.21657754,0.027072193,0.144457219,0.21657754,0,65.90667725,215.2589111,0.344919786,0.12934492,0,0,0.206951872,Región Centro Oriente,15,Boyacá,15.215,Corrales,East,0.125,0,0.111,0.3,0.2125,0.0555,674,618,4,23,55,1374,-56,0.449781659,0.490538574,-0.040756914,0.226179875,0,0.050211932,0.075317898,0,0,0,0,0.022617988,0.13964118,0.10811453,0.12217168,0.174044297
390,05353,05,353,HISPANIA,2018,57521601.28,5.797039002,-75.90669203,Antioquia,Suroeste,0.375388563,0.646314245,0.565524965,0,0,0.646314245,0.080789281,0.646314245,0.574573364,0,NA,0.125,NA,1,NA,0.889,NA,0,65.19842962,390,141680.0803,0.99904489,0.23885918,0.874164279,0.110893983,0,0.99904489,0.124880611,0.666362942,0.99904489,0,0.209001783,0.026513369,0,0.23885918,0.029857398,0.159319073,0.23885918,0,60.23926926,246.891571,0.423351159,0.158756684,0,0,0.254010695,Región Eje Cafetero - Antioquia,5,Antioquia,5.353,Hispania,North,0.25,0.222,0.333,0.1,0.175,0.2775,360,1976,6,17,90,2449,1616,0.806859943,0.146998775,0.659861168,0.828138914,0,0.183846839,0.275770258,0,0,0,0,0.082813891,0.161741264,0.154749191,0.17777535,0.165249751
471,08372,08,372,JUAN DE ACOSTA,2018,167930482.3,10.82306503,-75.07841904,Atlántico,Occidental,0.376398861,0.646689804,0.565853578,0,0,0.646689804,0.080836225,0.646689804,0.574907236,0,NA,0.125,NA,1,NA,0.889,NA,0,162.9549245,471,43368.86617,0.64565425,0.560606061,0.564947469,0.071667622,0,0.64565425,0.080706781,0.430651385,0.64565425,0,0.490530303,0.062227273,0,0.560606061,0.070075758,0.373924242,0.560606061,0,32.70351791,718.225647,0.973262032,0.364973262,0,0,0.583957219,Región Caribe,8,Atlántico,8.372,Juan de Acosta,North,0.25,0.222,0.333,0.1,0.175,0.2775,3018,5074,9,46,106,8253,2056,0.614806737,0.365685205,0.249121532,0.42030276,0,0.093307213,0.139960819,0,0,0,0,0.042030276,0.227783641,0.174768566,0.201059264,0.24166042
89,76869,76,869,VIJES,2018,113773944.8,3.74365889,-76.47064718,Valle del Cauca,Sur,0.379692167,0.647913032,0.566923903,0,0,0.647913032,0.080989129,0.647913032,0.575994686,0,NA,0.125,NA,1,NA,0.889,NA,0,234.9554072,89,95893.69297,0.87965616,0.680035651,0.76969914,0.097641834,0,0.87965616,0.10995702,0.586730659,0.87965616,0,0.595031194,0.075483957,0,0.680035651,0.085004456,0.453583779,0.680035651,0,41.37760925,262.7857056,0.459001783,0.172125668,0,0,0.27540107,Región Pacífico,76,Valle del Cauca,76.869,Vijes,West,0.125,0,0.111,0.3,0.2125,0.0555,2213,2907,9,91,128,5348,694,0.543567689,0.413799551,0.129768138,0.342831701,0,0.076108638,0.114162956,0,0,0,0,0.03428317,0.203134294,0.156636176,0.185149162,0.242204115
203,85410,85,410,TAURAMENA,2018,2381673392,4.697463691,-72.62922436,Casanare,Casanare,0.381604105,0.648622481,0.567544671,0,0,0.648622481,0.08107781,0.648622481,0.576625385,0,NA,0.125,NA,1,NA,0.889,NA,0,2022.789176,203,NA,NA,0.943850267,NA,NA,NA,NA,NA,NA,NA,NA,0.825868984,0.10476738,0,0.943850267,0.117981283,0.629548128,0.943850267,0,74.64509583,177.5207825,0.264705882,0.099264706,0,0,0.158823529,Región Llano,85,Casanare,85.41,Tauramena,East,0.125,0,0.111,0.3,0.2125,0.0555,2447,7957,14,192,445,11055,5510,0.719764812,0.221347806,0.498417006,0.660730187,0,0.146682102,0.220023152,0,0,0,0,0.066073019,0.227092182,0.191202511,0.231437351,0.264671162
562,44420,44,420,LA JAGUA DEL PILAR,2018,179590796.5,10.4580941,-73.07209193,La Guajira,Sur,0.381932527,0.648744294,0.567651257,0,0,0.648744294,0.081093037,0.648744294,0.576733677,0,NA,0.125,NA,1,NA,0.889,NA,0,22.47059281,562,11881.87782,0.094555874,0.04456328,0.08273639,0.010495702,0,0.094555874,0.011819484,0.063068768,0.094555874,0,0.03899287,0.004946524,0,0.04456328,0.00557041,0.029723708,0.04456328,0,93.90000153,680.2963867,0.94741533,0.355280749,0,0,0.568449198,Región Caribe,44,La Guajira,44.42,La Jagua del Pilar,North,0.25,0.222,0.333,0.1,0.175,0.2775,1068,959,2,6,31,2066,-109,0.464181994,0.516940949,-0.052758955,0.220837044,0,0.049025824,0.073538736,0,0,0,0,0.022083704,0.16232354,0.119305044,0.128479462,0.172980059
74,76318,76,318,GUACARÍ,2018,162499075.3,3.783779923,-76.2944883,Valle del Cauca,Centro,0.384742856,0.64978603,0.568562776,0,0,0.64978603,0.081223254,0.64978603,0.577659781,0,NA,0.125,NA,1,NA,0.889,NA,0,597.4327263,74,95893.69297,0.87965616,0.851158645,0.76969914,0.097641834,0,0.87965616,0.10995702,0.586730659,0.87965616,0,0.744763815,0.09447861,0,0.851158645,0.106394831,0.567722816,0.851158645,0,52.72280502,244.2162628,0.415329768,0.155748663,0,0,0.249197861,Región Pacífico,76,Valle del Cauca,76.318,Guacarí,West,0.125,0,0.111,0.3,0.2125,0.0555,9273,4871,27,336,451,14958,-4402,0.32564514,0.61993582,-0.294290681,0.104185218,0,0.023129118,0.034693678,0,0,0,0,0.010418522,0.222711667,0.166889572,0.196814013,0.257570132
366,05615,05,615,RIONEGRO,2018,195940148.9,6.150785807,-75.41076052,Antioquia,Oriente,0.387243927,0.650712183,0.56937316,0,0,0.650712183,0.081339023,0.650712183,0.578483131,0,NA,0.125,NA,1,NA,0.889,NA,0,3530.085767,366,141680.0803,0.99904489,0.96969697,0.874164279,0.110893983,0,0.99904489,0.124880611,0.666362942,0.99904489,0,0.848484848,0.107636364,0,0.96969697,0.121212121,0.646787879,0.96969697,0,30.1181736,237.7892609,0.398395722,0.149398396,0,0,0.239037433,Región Eje Cafetero - Antioquia,5,Antioquia,5.615,Rionegro,North,0.25,0.222,0.333,0.1,0.175,0.2775,13161,51654,88,1216,3927,70046,38493,0.737429689,0.187890815,0.549538874,0.708815672,0,0.157357079,0.236035619,0,0,0,0,0.070881567,0.252475944,0.223061688,0.264651965,0.253791019
2,18094,18,094,BELÉN DE LOS ANDAQUÍES,2018,1191618572,1.500923003,-75.87564542,Caquetá,Caquetá,0.387260675,0.650718382,0.569378585,0,0,0.650718382,0.081339798,0.650718382,0.578488642,0,NA,0.125,NA,1,NA,0.889,NA,0,70.15432909,2,4071.614961,0.043935053,0.270053476,0.038443171,0.004876791,0,0.043935053,0.005491882,0.02930468,0.043935053,0,0.236296791,0.029975936,0,0.270053476,0.033756684,0.180125668,0.270053476,0,35.65323257,375.0403748,0.651515152,0.244318182,0,0,0.390909091,Región Centro Sur,18,Caquetá,18.094,Belén de Los Andaquies,South,0.25,0,0,0.5,0.375,0,968,2689,9,61,106,3833,1721,0.701539264,0.252543699,0.448995565,0.60284951,0,0.133832591,0.200748887,0,0,0,0,0.060284951,0.176886255,0.124331572,0.131161376,0.233995738
926,50573,50,573,PUERTO LÓPEZ,2018,6913346576,4.014298921,-72.64570499,Meta,Rio meta,0.388960153,0.651347188,0.56992879,0,0,0.651347188,0.081418399,0.651347188,0.57904765,0,NA,0.125,NA,1,NA,0.889,NA,0,1013.028368,926,35330.92635,0.579751671,0.905525847,0.507282713,0.064352436,0,0.579751671,0.072468959,0.386694365,0.579751671,0,0.792335116,0.100513369,0,0.905525847,0.113190731,0.60398574,0.905525847,0,96.27563477,177.0883331,0.263814617,0.098930481,0,0,0.15828877,Región Llano,50,Meta,50.573,Puerto López,East,0.125,0,0.111,0.3,0.2125,0.0555,3021,10088,12,209,473,13803,7067,0.730855611,0.218865464,0.511990147,0.67586821,0,0.150042743,0.225064114,0,0,0,0,0.067586821,0.22260044,0.18823613,0.227579701,0.260343578
878,54261,54,261,EL ZULIA,2018,505304097.3,8.081200092,-72.63152118,Norte de Santander,Oriental,0.389250934,0.651454736,0.570022894,0,0,0.651454736,0.081431842,0.651454736,0.57914326,0,NA,0.125,NA,1,NA,0.889,NA,0,300.2640451,878,15442.66754,0.222540592,0.745098039,0.194723018,0.024702006,0,0.222540592,0.027817574,0.148434575,0.222540592,0,0.651960784,0.082705882,0,0.745098039,0.093137255,0.496980392,0.745098039,0,13.56797695,446.0183411,0.729946524,0.273729947,0,0,0.437967914,Región Centro Oriente,54,Norte de Santander,54.261,El Zulia,East,0.125,0,0.111,0.3,0.2125,0.0555,1459,9527,21,127,336,11470,8068,0.830601569,0.127201395,0.703400174,0.884238646,0,0.19630098,0.294451469,0,0,0,0,0.088423865,0.22441034,0.178430249,0.216211596,0.277868069
492,13042,13,042,ARENAL,2018,461932283.4,8.341017995,-74.10695944,Bolívar,Magdalena medio bolivarense,0.389545143,0.651563538,0.570118096,0,0,0.651563538,0.081445442,0.651563538,0.579239986,0,NA,0.125,NA,1,NA,0.889,NA,0,95.44292128,492,35410.28621,0.623686724,0.375222816,0.545725883,0.069229226,0,0.623686724,0.07796084,0.415999045,0.623686724,0,0.328319964,0.041649733,0,0.375222816,0.046902852,0.250273619,0.375222816,0,273.7410278,441.3095703,0.723707665,0.271390374,0,0,0.434224599,Región Caribe,13,Bolívar,13.042,Arenal,North,0.25,0.222,0.333,0.1,0.175,0.2775,1014,1469,NA,18,28,2529,455,0.580862001,0.400948992,0.179913009,0.375779163,0,0.083422974,0.125134461,0,0,0,0,0.037577916,0.193522091,0.156113733,0.176574658,0.199823609
411,27075,27,075,BAHÍA SOLANO,2018,895298470.9,6.290151047,-77.3538278,Chocó,Pacifico norte,0.39029932,0.651842387,0.570362089,0,0,0.651842387,0.081480298,0.651842387,0.579487882,0,NA,0.125,NA,1,NA,0.889,NA,0,32.29512851,411,3777.127752,0.028653295,0.076648841,0.025071633,0.003180516,0,0.028653295,0.003581662,0.019111748,0.028653295,0,0.067067736,0.008508021,0,0.076648841,0.009581105,0.051124777,0.076648841,0,87.95332336,420.0790405,0.700534759,0.262700535,0,0,0.420320856,Región Pacífico,27,Chocó,27.075,Bahía Solano,West,0.125,0,0.111,0.3,0.2125,0.0555,1178,1484,11,46,71,2790,306,0.531899642,0.422222222,0.109677419,0.32413179,0,0.071957257,0.107935886,0,0,0,0,0.032413179,0.13952397,0.097929055,0.109384076,0.185153158
636,81794,81,794,TAME,2018,5418708890,6.390650479,-71.79178647,Arauca,Arauca,0.390330523,0.651853922,0.570372182,0,0,0.651853922,0.08148174,0.651853922,0.579498137,0,NA,0.125,NA,1,NA,0.889,NA,0,957.0419874,636,NA,NA,0.899286988,NA,NA,NA,NA,NA,NA,NA,NA,0.786876114,0.099820856,0,0.899286988,0.112410873,0.599824421,0.899286988,0,142.8577271,346.3528137,0.622103387,0.23328877,0,0,0.373262032,Región Llano,81,Arauca,81.794,Tame,East,0.125,0,0.111,0.3,0.2125,0.0555,5957,11508,65,274,623,18427,5551,0.62451837,0.323275628,0.301242742,0.463935886,0,0.102993767,0.15449065,0,0,0,0,0.046393589,0.23867871,0.181811621,0.218034472,0.283849566
850,25815,25,815,TOCAIMA,2018,245834521.5,4.452072974,-74.64864406,Cundinamarca,Alto magdalena,0.390594214,0.651951399,0.570457474,0,0,0.651951399,0.081493925,0.651951399,0.579584793,0,NA,0.125,NA,1,NA,0.889,NA,0,202.3859057,850,59084.77742,0.756446991,0.630124777,0.661891117,0.083965616,0,0.756446991,0.094555874,0.504550143,0.756446991,0,0.55135918,0.06994385,0,0.630124777,0.078765597,0.420293226,0.630124777,0,9.219419479,50.39668655,0.035650624,0.013368984,0,0,0.021390374,Región Centro Oriente,25,Cundinamarca,25.815,Tocaima,East,0.125,0,0.111,0.3,0.2125,0.0555,1545,5051,7,91,187,6881,3506,0.734050283,0.224531318,0.509518965,0.67141585,0,0.149054319,0.223581478,0,0,0,0,0.067141585,0.177555645,0.161405349,0.193036381,0.208826017
136,52480,52,480,NARIÑO,2018,25312814.7,1.280859608,-77.35388835,Nariño,Centro,0.392071486,0.652497302,0.570935139,0,0,0.652497302,0.081562163,0.652497302,0.580070102,0,NA,0.125,NA,1,NA,0.889,NA,0,35.23468245,136,14834.91334,0.184336199,0.088235294,0.161294174,0.020461318,0,0.184336199,0.023042025,0.122952245,0.184336199,0,0.077205882,0.009794118,0,0.088235294,0.011029412,0.058852941,0.088235294,0,32.23324966,489.0652466,0.778966132,0.292112299,0,0,0.467379679,Región Pacífico,52,Nariño,52.48,Nariño,West,0.125,0,0.111,0.3,0.2125,0.0555,1795,1089,10,47,97,3038,-706,0.358459513,0.590849243,-0.23238973,0.133570793,0,0.029652716,0.044479074,0,0,0,0,0.013357079,0.144730612,0.093849635,0.102973059,0.190183669
731,15693,15,693,SANTA ROSA DE VITERBO,2018,116706092.4,5.892950301,-72.9917278,Boyacá,Tundama,0.392545551,0.652672419,0.571088367,0,0,0.652672419,0.081584052,0.652672419,0.580225781,0,NA,0.125,NA,1,NA,0.889,NA,0,116.0573145,731,26884.20724,0.552053486,0.437611408,0.4830468,0.061277937,0,0.552053486,0.069006686,0.368219675,0.552053486,0,0.382909982,0.048574866,0,0.437611408,0.054701426,0.291886809,0.437611408,0,61.10449982,214.4516296,0.343137255,0.128676471,0,0,0.205882353,Región Centro Oriente,15,Boyacá,15.693,Santa Rosa de Viterbo,East,0.125,0,0.111,0.3,0.2125,0.0555,1936,3101,7,82,208,5334,1165,0.581364829,0.362954631,0.218410199,0.396260018,0,0.087969724,0.131954586,0,0,0,0,0.039626002,0.167995037,0.135137977,0.157598972,0.204474023
71,76250,76,250,EL DOVIO,2018,235410117.3,4.539979729,-76.28762701,Valle del Cauca,Norte,0.392640114,0.652707346,0.571118928,0,0,0.652707346,0.081588418,0.652707346,0.580256831,0,NA,0.125,NA,1,NA,0.889,NA,0,156.2809204,71,95893.69297,0.87965616,0.545454545,0.76969914,0.097641834,0,0.87965616,0.10995702,0.586730659,0.87965616,0,0.477272727,0.060545455,0,0.545454545,0.068181818,0.363818182,0.545454545,0,129.1991425,234.15802,0.393048128,0.147393048,0,0,0.235828877,Región Pacífico,76,Valle del Cauca,76.25,El Dovio,West,0.125,0,0.111,0.3,0.2125,0.0555,1098,3310,13,75,145,4641,2212,0.71320836,0.236586942,0.476621418,0.633125557,0,0.140553874,0.21083081,0,0,0,0,0.063312556,0.183819367,0.152203107,0.180942773,0.224662916
570,44430,44,430,MAICAO,2018,1768719812,11.38157764,-72.29500818,La Guajira,Norte,0.394109577,0.65324993,0.571593688,0,0,0.65324993,0.081656241,0.65324993,0.580739187,0,NA,0.125,NA,1,NA,0.889,NA,0,1407.358776,570,11881.87782,0.094555874,0.926916221,0.08273639,0.010495702,0,0.094555874,0.011819484,0.063068768,0.094555874,0,0.811051693,0.102887701,0,0.926916221,0.115864528,0.618253119,0.926916221,0,62.5879364,794.0595703,0.99197861,0.371991979,0,0,0.595187166,Región Caribe,44,La Guajira,44.43,Maicao,North,0.25,0.222,0.333,0.1,0.175,0.2775,17985,22360,42,410,714,41511,4375,0.538652405,0.433258654,0.105393751,0.321460374,0,0.071364203,0.107046305,0,0,0,0,0.032146037,0.275269766,0.208469369,0.243462714,0.288437419
448,23464,23,464,MOMIL,2018,158762773.4,9.265461621,-75.65090876,Córdoba,Bajo sinú,0.396375716,0.654086061,0.572325303,0,0,0.654086061,0.081760758,0.654086061,0.581482508,0,NA,0.125,NA,1,NA,0.889,NA,0,84.0653564,448,16800.14009,0.325692455,0.335115865,0.284980898,0.036151862,0,0.325692455,0.040711557,0.217236867,0.325692455,0,0.293226381,0.037197861,0,0.335115865,0.041889483,0.223522282,0.335115865,0,74.93754578,561.1923218,0.876114082,0.328542781,0,0,0.525668449,Región Caribe,23,Córdoba,23.464,Momil,North,0.25,0.222,0.333,0.1,0.175,0.2775,3355,4254,10,25,82,7726,899,0.550608335,0.434247994,0.116360342,0.329474622,0,0.073143366,0.109715049,0,0,0,0,0.032947462,0.195968088,0.151243696,0.169914178,0.20597723
