MPIO_CDPMP,municipio,depto,pct_elec_dom,pct_civlib_dom,pct_convergent,n_years,stability_type
05001,Medellín,Antioquia,0,0,1,21,Structurally convergent
05002,Abejorral,Antioquia,0.14285714285714285,0,0.8571428571428571,21,Structurally convergent
05004,Abriaquí,Antioquia,0.5714285714285714,0,0.42857142857142855,21,Episodic / mixed
05021,Alejandría,Antioquia,0.42857142857142855,0,0.5714285714285714,21,Episodic / mixed
05030,Amagá,Antioquia,0.047619047619047616,0,0.9523809523809523,21,Structurally convergent
05031,Amalfi,Antioquia,0.6190476190476191,0,0.38095238095238093,21,Episodic / mixed
05034,Andes,Antioquia,0,0,1,21,Structurally convergent
05036,Angelópolis,Antioquia,0.09523809523809523,0,0.9047619047619048,21,Structurally convergent
05038,Angostura,Antioquia,0.6666666666666666,0,0.3333333333333333,21,Episodic / mixed
05040,Anorí,Antioquia,0,0,1,21,Structurally convergent
05042,Santa Fé De Antioquia,Antioquia,0,0,1,4,Structurally convergent
05042,Santafé de Antioquia,Antioquia,0.35294117647058826,0,0.6470588235294118,17,Episodic / mixed
05044,Anza,Antioquia,0.35294117647058826,0,0.6470588235294118,17,Episodic / mixed
05044,Anzá,Antioquia,0,0,1,4,Structurally convergent
05045,Apartadó,Antioquia,0,0,1,21,Structurally convergent
05051,Arboletes,Antioquia,0,0,1,21,Structurally convergent
05055,Argelia,Antioquia,0,0.047619047619047616,0.9523809523809523,21,Structurally convergent
05059,Armenia,Antioquia,0,0,1,21,Structurally convergent
05079,Barbosa,Antioquia,0.047619047619047616,0,0.9523809523809523,21,Structurally convergent
05086,Belmira,Antioquia,0.42857142857142855,0,0.5714285714285714,21,Episodic / mixed
05088,Bello,Antioquia,0,0,1,21,Structurally convergent
05091,Betania,Antioquia,0,0,1,21,Structurally convergent
05093,Betulia,Antioquia,0,0,1,21,Structurally convergent
05101,Ciudad Bolívar,Antioquia,0,0,1,21,Structurally convergent
05107,Briceño,Antioquia,0.42857142857142855,0,0.5714285714285714,21,Episodic / mixed
05113,Buriticá,Antioquia,0.5714285714285714,0,0.42857142857142855,21,Episodic / mixed
05120,Cáceres,Antioquia,0,0,1,21,Structurally convergent
05125,Caicedo,Antioquia,0.19047619047619047,0,0.8095238095238095,21,Structurally convergent
05129,Caldas,Antioquia,0,0,1,21,Structurally convergent
05134,Campamento,Antioquia,0.047619047619047616,0,0.9523809523809523,21,Structurally convergent
05138,Cañasgordas,Antioquia,0.19047619047619047,0,0.8095238095238095,21,Structurally convergent
05142,Caracolí,Antioquia,0.38095238095238093,0,0.6190476190476191,21,Episodic / mixed
05145,Caramanta,Antioquia,0.09523809523809523,0,0.9047619047619048,21,Structurally convergent
05147,Carepa,Antioquia,0.047619047619047616,0,0.9523809523809523,21,Structurally convergent
05148,El Carmen De Viboral,Antioquia,0,0,1,4,Structurally convergent
05148,El Carmen de Viboral,Antioquia,0.058823529411764705,0,0.9411764705882353,17,Structurally convergent
05150,Carolina,Antioquia,0.3333333333333333,0,0.6666666666666666,21,Episodic / mixed
05154,Caucasia,Antioquia,0,0,1,21,Structurally convergent
05172,Chigorodó,Antioquia,0,0,1,21,Structurally convergent
05190,Cisneros,Antioquia,0.14285714285714285,0,0.8571428571428571,21,Structurally convergent
05197,Cocorná,Antioquia,0.047619047619047616,0.047619047619047616,0.9047619047619048,21,Structurally convergent
05206,Concepción,Antioquia,0.3333333333333333,0,0.6666666666666666,21,Episodic / mixed
05209,Concordia,Antioquia,0.19047619047619047,0,0.8095238095238095,21,Structurally convergent
05212,Copacabana,Antioquia,0.047619047619047616,0,0.9523809523809523,21,Structurally convergent
05234,Dabeiba,Antioquia,0,0,1,21,Structurally convergent
05237,Don Matías,Antioquia,0.23529411764705882,0,0.7647058823529411,17,Episodic / mixed
05237,Donmatías,Antioquia,0,0,1,4,Structurally convergent
05240,Ebéjico,Antioquia,0.14285714285714285,0,0.8571428571428571,21,Structurally convergent
05250,El Bagre,Antioquia,0.047619047619047616,0,0.9523809523809523,21,Structurally convergent
05264,Entrerrios,Antioquia,0.17647058823529413,0,0.8235294117647058,17,Structurally convergent
05264,Entrerríos,Antioquia,0,0,1,4,Structurally convergent
05266,Envigado,Antioquia,0,0,1,21,Structurally convergent
05282,Fredonia,Antioquia,0,0,1,21,Structurally convergent
05284,Frontino,Antioquia,0,0,1,21,Structurally convergent
05306,Giraldo,Antioquia,0.23809523809523808,0,0.7619047619047619,21,Episodic / mixed
05308,Girardota,Antioquia,0,0,1,21,Structurally convergent
05310,Gómez Plata,Antioquia,0.38095238095238093,0,0.6190476190476191,21,Episodic / mixed
05313,Granada,Antioquia,0,0,1,21,Structurally convergent
05315,Guadalupe,Antioquia,0,0,1,21,Structurally convergent
05318,Guarne,Antioquia,0,0.047619047619047616,0.9523809523809523,21,Structurally convergent
05321,Guatapé,Antioquia,0.047619047619047616,0,0.9523809523809523,21,Structurally convergent
05347,Heliconia,Antioquia,0,0,1,21,Structurally convergent
05353,Hispania,Antioquia,0,0,1,21,Structurally convergent
05360,Itagui,Antioquia,0,0,1,17,Structurally convergent
05360,Itagüí,Antioquia,0,0,1,4,Structurally convergent
05361,Ituango,Antioquia,0.047619047619047616,0,0.9523809523809523,21,Structurally convergent
05364,Jardín,Antioquia,0,0.047619047619047616,0.9523809523809523,21,Structurally convergent
05368,Jericó,Antioquia,0.19047619047619047,0,0.8095238095238095,21,Structurally convergent
05376,La Ceja,Antioquia,0,0,1,21,Structurally convergent
05380,La Estrella,Antioquia,0,0,1,21,Structurally convergent
05390,La Pintada,Antioquia,0.047619047619047616,0,0.9523809523809523,21,Structurally convergent
05400,La Unión,Antioquia,0.14285714285714285,0,0.8571428571428571,21,Structurally convergent
05411,Liborina,Antioquia,0.19047619047619047,0,0.8095238095238095,21,Structurally convergent
05425,Maceo,Antioquia,0.047619047619047616,0,0.9523809523809523,21,Structurally convergent
05440,Marinilla,Antioquia,0,0,1,21,Structurally convergent
05467,Montebello,Antioquia,0,0,1,21,Structurally convergent
05475,Murindó,Antioquia,0,0,1,21,Structurally convergent
05480,Mutatá,Antioquia,0,0,1,21,Structurally convergent
05483,Nariño,Antioquia,0.14285714285714285,0,0.8571428571428571,21,Structurally convergent
05490,Necoclí,Antioquia,0,0,1,21,Structurally convergent
05495,Nechí,Antioquia,0.09523809523809523,0,0.9047619047619048,21,Structurally convergent
05501,Olaya,Antioquia,0.2857142857142857,0,0.7142857142857143,21,Episodic / mixed
05541,Peñol,Antioquia,0,0,1,21,Structurally convergent
05543,Peque,Antioquia,0.6666666666666666,0,0.3333333333333333,21,Episodic / mixed
05576,Pueblorrico,Antioquia,0,0,1,21,Structurally convergent
05579,Puerto Berrío,Antioquia,0,0,1,21,Structurally convergent
05585,Puerto Nare,Antioquia,0,0,1,21,Structurally convergent
05591,Puerto Triunfo,Antioquia,0,0,1,21,Structurally convergent
05604,Remedios,Antioquia,0.047619047619047616,0,0.9523809523809523,21,Structurally convergent
05607,Retiro,Antioquia,0.42857142857142855,0,0.5714285714285714,21,Episodic / mixed
05615,Rionegro,Antioquia,0,0,1,21,Structurally convergent
05628,Sabanalarga,Antioquia,0.047619047619047616,0,0.9523809523809523,21,Structurally convergent
05631,Sabaneta,Antioquia,0,0,1,21,Structurally convergent
05642,Salgar,Antioquia,0.19047619047619047,0,0.8095238095238095,21,Structurally convergent
05647,San Andrés De Cuerquía,Antioquia,0,0,1,4,Structurally convergent
05647,San Andrés de Cuerquía,Antioquia,0.23529411764705882,0,0.7647058823529411,17,Episodic / mixed
05649,San Carlos,Antioquia,0,0,1,21,Structurally convergent
05652,San Francisco,Antioquia,0.2857142857142857,0,0.7142857142857143,21,Episodic / mixed
05656,San Jerónimo,Antioquia,0,0,1,21,Structurally convergent
05658,San José De La Montaña,Antioquia,0.25,0,0.75,4,Episodic / mixed
05658,San José de La Montaña,Antioquia,0.29411764705882354,0,0.7058823529411765,17,Episodic / mixed
05659,San Juan De Urabá,Antioquia,0,0,1,4,Structurally convergent
05659,San Juan de Urabá,Antioquia,0,0,1,17,Structurally convergent
05660,San Luis,Antioquia,0.19047619047619047,0,0.8095238095238095,21,Structurally convergent
05664,San Pedro,Antioquia,0.17647058823529413,0,0.8235294117647058,17,Structurally convergent
05664,San Pedro De Los Milagros,Antioquia,0,0,1,4,Structurally convergent
05665,San Pedro De Urabá,Antioquia,0,0,1,4,Structurally convergent
05665,San Pedro de Uraba,Antioquia,0,0,1,17,Structurally convergent
05667,San Rafael,Antioquia,0.5238095238095238,0,0.47619047619047616,21,Episodic / mixed
05670,San Roque,Antioquia,0.14285714285714285,0,0.8571428571428571,21,Structurally convergent
05674,San Vicente,Antioquia,0.3125,0.125,0.5625,16,Episodic / mixed
05674,San Vicente Ferrer,Antioquia,0,0,1,5,Structurally convergent
05679,Santa Bárbara,Antioquia,0,0,1,21,Structurally convergent
05686,Santa Rosa De Osos,Antioquia,0,0,1,4,Structurally convergent
05686,Santa Rosa de Osos,Antioquia,0.35294117647058826,0,0.6470588235294118,17,Episodic / mixed
05690,Santo Domingo,Antioquia,0.047619047619047616,0,0.9523809523809523,21,Structurally convergent
05697,El Santuario,Antioquia,0.14285714285714285,0,0.8571428571428571,21,Structurally convergent
05736,Segovia,Antioquia,0,0,1,21,Structurally convergent
05756,Sonson,Antioquia,0.23529411764705882,0,0.7647058823529411,17,Episodic / mixed
05756,Sonsón,Antioquia,0,0,1,4,Structurally convergent
05761,Sopetrán,Antioquia,0.38095238095238093,0,0.6190476190476191,21,Episodic / mixed
05789,Támesis,Antioquia,0,0.047619047619047616,0.9523809523809523,21,Structurally convergent
05790,Tarazá,Antioquia,0.047619047619047616,0,0.9523809523809523,21,Structurally convergent
05792,Tarso,Antioquia,0.09523809523809523,0,0.9047619047619048,21,Structurally convergent
05809,Titiribí,Antioquia,0.047619047619047616,0,0.9523809523809523,21,Structurally convergent
05819,Toledo,Antioquia,0,0,1,21,Structurally convergent
05837,Turbo,Antioquia,0,0,1,21,Structurally convergent
05842,Uramita,Antioquia,0,0,1,21,Structurally convergent
05847,Urrao,Antioquia,0,0,1,21,Structurally convergent
05854,Valdivia,Antioquia,0.38095238095238093,0,0.6190476190476191,21,Episodic / mixed
05856,Valparaíso,Antioquia,0,0,1,21,Structurally convergent
05858,Vegachí,Antioquia,0,0,1,21,Structurally convergent
05861,Venecia,Antioquia,0,0,1,21,Structurally convergent
05873,Vigía Del Fuerte,Antioquia,0,0,1,4,Structurally convergent
05873,Vigía del Fuerte,Antioquia,0.058823529411764705,0,0.9411764705882353,17,Structurally convergent
05885,Yalí,Antioquia,0.047619047619047616,0,0.9523809523809523,21,Structurally convergent
05887,Yarumal,Antioquia,0.42857142857142855,0,0.5714285714285714,21,Episodic / mixed
05890,Yolombó,Antioquia,0.14285714285714285,0,0.8571428571428571,21,Structurally convergent
05893,Yondó,Antioquia,0.6666666666666666,0,0.3333333333333333,21,Episodic / mixed
05895,Zaragoza,Antioquia,0,0,1,21,Structurally convergent
08001,Barranquilla,Atlantico,0,0,1,4,Structurally convergent
08001,Barranquilla,Atlántico,0,0,1,17,Structurally convergent
08078,Baranoa,Atlantico,0,0,1,4,Structurally convergent
08078,Baranoa,Atlántico,0,0,1,17,Structurally convergent
08137,Campo De La Cruz,Atlantico,0,0,1,4,Structurally convergent
08137,Campo de La Cruz,Atlántico,0.17647058823529413,0,0.8235294117647058,17,Structurally convergent
08141,Candelaria,Atlantico,0,0,1,4,Structurally convergent
08141,Candelaria,Atlántico,0.23529411764705882,0,0.7647058823529411,17,Episodic / mixed
08296,Galapa,Atlantico,0,0,1,4,Structurally convergent
08296,Galapa,Atlántico,0,0,1,17,Structurally convergent
08372,Juan De Acosta,Atlantico,0,0,1,4,Structurally convergent
08372,Juan de Acosta,Atlántico,0,0,1,17,Structurally convergent
08421,Luruaco,Atlantico,0,0,1,4,Structurally convergent
08421,Luruaco,Atlántico,0.11764705882352941,0,0.8823529411764706,17,Structurally convergent
08433,Malambo,Atlantico,0,0,1,4,Structurally convergent
08433,Malambo,Atlántico,0,0,1,17,Structurally convergent
08436,Manatí,Atlantico,0,0,1,4,Structurally convergent
08436,Manatí,Atlántico,0.11764705882352941,0,0.8823529411764706,17,Structurally convergent
08520,Palmar De Varela,Atlantico,0,0,1,4,Structurally convergent
08520,Palmar de Varela,Atlántico,0.17647058823529413,0,0.8235294117647058,17,Structurally convergent
08549,Piojó,Atlantico,0,0,1,4,Structurally convergent
08549,Piojó,Atlántico,0,0,1,17,Structurally convergent
08558,Polonuevo,Atlantico,0,0,1,4,Structurally convergent
08558,Polonuevo,Atlántico,0.11764705882352941,0,0.8823529411764706,17,Structurally convergent
08560,Ponedera,Atlantico,0,0,1,4,Structurally convergent
08560,Ponedera,Atlántico,0.4117647058823529,0,0.5882352941176471,17,Episodic / mixed
08573,Puerto Colombia,Atlantico,0,0,1,4,Structurally convergent
08573,Puerto Colombia,Atlántico,0,0,1,17,Structurally convergent
08606,Repelón,Atlantico,0,0,1,4,Structurally convergent
08606,Repelón,Atlántico,0.11764705882352941,0,0.8823529411764706,17,Structurally convergent
08634,Sabanagrande,Atlantico,0,0,1,4,Structurally convergent
08634,Sabanagrande,Atlántico,0.058823529411764705,0,0.9411764705882353,17,Structurally convergent
08638,Sabanalarga,Atlantico,0,0,1,4,Structurally convergent
08638,Sabanalarga,Atlántico,0.17647058823529413,0,0.8235294117647058,17,Structurally convergent
08675,Santa Lucía,Atlantico,0,0,1,4,Structurally convergent
08675,Santa Lucía,Atlántico,0.29411764705882354,0,0.7058823529411765,17,Episodic / mixed
08685,Santo Tomás,Atlantico,0,0,1,4,Structurally convergent
08685,Santo Tomás,Atlántico,0.11764705882352941,0,0.8823529411764706,17,Structurally convergent
08758,Soledad,Atlantico,0,0,1,4,Structurally convergent
08758,Soledad,Atlántico,0,0,1,17,Structurally convergent
08770,Suan,Atlantico,0,0,1,4,Structurally convergent
08770,Suan,Atlántico,0.17647058823529413,0,0.8235294117647058,17,Structurally convergent
08832,Tubará,Atlantico,0,0,1,4,Structurally convergent
08832,Tubará,Atlántico,0,0,1,17,Structurally convergent
08849,Usiacurí,Atlantico,0,0,1,4,Structurally convergent
08849,Usiacurí,Atlántico,0,0,1,17,Structurally convergent
11001,"Bogotá, D.C.",Bogota Dc,0,0,1,4,Structurally convergent
11001,"Bogotá, D.C.","Bogotá, D.C.",0,0,1,17,Structurally convergent
13001,Cartagena,Bolívar,0,0,1,16,Structurally convergent
13001,Cartagena De Indias,Bolivar,0,0,1,4,Structurally convergent
13001,Cartagena de Indias,Bolívar,0,0,1,1,Structurally convergent
13006,Achí,Bolivar,0,0,1,4,Structurally convergent
13006,Achí,Bolívar,0.11764705882352941,0,0.8823529411764706,17,Structurally convergent
13030,Altos Del Rosario,Bolivar,0,0,1,4,Structurally convergent
13030,Altos del Rosario,Bolívar,0.35294117647058826,0,0.6470588235294118,17,Episodic / mixed
13042,Arenal,Bolivar,0,0,1,4,Structurally convergent
13042,Arenal,Bolívar,0.23529411764705882,0,0.7647058823529411,17,Episodic / mixed
13052,Arjona,Bolivar,0,0,1,4,Structurally convergent
13052,Arjona,Bolívar,0.058823529411764705,0,0.9411764705882353,17,Structurally convergent
13062,Arroyohondo,Bolivar,0,0,1,4,Structurally convergent
13062,Arroyohondo,Bolívar,0.23529411764705882,0,0.7647058823529411,17,Episodic / mixed
13074,Barranco De Loba,Bolivar,0,0,1,4,Structurally convergent
13074,Barranco de Loba,Bolívar,0.11764705882352941,0,0.8823529411764706,17,Structurally convergent
13140,Calamar,Bolivar,0,0,1,4,Structurally convergent
13140,Calamar,Bolívar,0.11764705882352941,0,0.8823529411764706,17,Structurally convergent
13160,Cantagallo,Bolivar,0.25,0,0.75,4,Episodic / mixed
13160,Cantagallo,Bolívar,0.8823529411764706,0,0.11764705882352941,17,Structurally elections-dominant
13188,Cicuco,Bolivar,0,0,1,4,Structurally convergent
13188,Cicuco,Bolívar,0,0,1,17,Structurally convergent
13212,Córdoba,Bolivar,0,0,1,4,Structurally convergent
13212,Córdoba,Bolívar,0.17647058823529413,0,0.8235294117647058,17,Structurally convergent
13222,Clemencia,Bolivar,0,0,1,4,Structurally convergent
13222,Clemencia,Bolívar,0.11764705882352941,0,0.8823529411764706,17,Structurally convergent
13244,El Carmen De Bolívar,Bolivar,0,0,1,4,Structurally convergent
13244,El Carmen de Bolívar,Bolívar,0.11764705882352941,0,0.8823529411764706,17,Structurally convergent
13248,El Guamo,Bolivar,0.25,0,0.75,4,Episodic / mixed
13248,El Guamo,Bolívar,0.8235294117647058,0,0.17647058823529413,17,Structurally elections-dominant
13268,El Peñón,Bolivar,0,0,1,4,Structurally convergent
13268,El Peñón,Bolívar,0,0,1,17,Structurally convergent
13300,Hatillo De Loba,Bolivar,0,0,1,4,Structurally convergent
13300,Hatillo de Loba,Bolívar,0,0,1,17,Structurally convergent
13430,Magangué,Bolivar,0,0,1,4,Structurally convergent
13430,Magangué,Bolívar,0.11764705882352941,0,0.8823529411764706,17,Structurally convergent
13433,Mahates,Bolivar,0,0,1,4,Structurally convergent
13433,Mahates,Bolívar,0,0,1,17,Structurally convergent
13440,Margarita,Bolivar,0,0,1,4,Structurally convergent
13440,Margarita,Bolívar,0.11764705882352941,0,0.8823529411764706,17,Structurally convergent
13442,María La Baja,Bolivar,0,0,1,4,Structurally convergent
13442,María La Baja,Bolívar,0,0,1,17,Structurally convergent
13458,Montecristo,Bolivar,0,0,1,4,Structurally convergent
13458,Montecristo,Bolívar,0.11764705882352941,0,0.8823529411764706,17,Structurally convergent
13468,Mompós,Bolívar,0.3125,0,0.6875,16,Episodic / mixed
13468,Santa Cruz De Mompox,Bolivar,0,0,1,4,Structurally convergent
13468,Santa Cruz de Mompox,Bolívar,0,0,1,1,Structurally convergent
13473,Morales,Bolivar,0.5,0,0.5,4,Episodic / mixed
13473,Morales,Bolívar,0.47058823529411764,0,0.5294117647058824,17,Episodic / mixed
13490,Norosí,Bolivar,0,0,1,4,Structurally convergent
13490,Norosí,Bolívar,0,0,1,1,Structurally convergent
13490,Norosí (1),Bolívar,0.1875,0.125,0.6875,16,Episodic / mixed
13549,Pinillos,Bolivar,0,0,1,4,Structurally convergent
13549,Pinillos,Bolívar,0.17647058823529413,0,0.8235294117647058,17,Structurally convergent
13580,Regidor,Bolivar,0,0,1,4,Structurally convergent
13580,Regidor,Bolívar,0.11764705882352941,0,0.8823529411764706,17,Structurally convergent
13600,Río Viejo,Bolivar,0,0,1,4,Structurally convergent
13600,Río Viejo,Bolívar,0,0,1,1,Structurally convergent
13600,Río Viejo (1)(3),Bolívar,0.6875,0,0.3125,16,Episodic / mixed
13620,San Cristóbal,Bolivar,0,0,1,4,Structurally convergent
13620,San Cristóbal,Bolívar,0.17647058823529413,0,0.8235294117647058,17,Structurally convergent
13647,San Estanislao,Bolivar,0,0,1,4,Structurally convergent
13647,San Estanislao,Bolívar,0.058823529411764705,0,0.9411764705882353,17,Structurally convergent
13650,San Fernando,Bolivar,0,0,1,4,Structurally convergent
13650,San Fernando,Bolívar,0.47058823529411764,0,0.5294117647058824,17,Episodic / mixed
13654,San Jacinto,Bolivar,0,0,1,4,Structurally convergent
13654,San Jacinto,Bolívar,0.17647058823529413,0,0.8235294117647058,17,Structurally convergent
13655,San Jacinto Del Cauca,Bolivar,0,0,1,4,Structurally convergent
13655,San Jacinto del Cauca,Bolívar,0.17647058823529413,0,0.8235294117647058,17,Structurally convergent
13657,San Juan Nepomuceno,Bolivar,0,0,1,4,Structurally convergent
13657,San Juan Nepomuceno,Bolívar,0.11764705882352941,0,0.8823529411764706,17,Structurally convergent
13667,San Martín De Loba,Bolivar,0,0,1,4,Structurally convergent
13667,San Martín de Loba,Bolívar,0.29411764705882354,0,0.7058823529411765,17,Episodic / mixed
13670,San Pablo,Bolivar,0.25,0,0.75,4,Episodic / mixed
13670,San Pablo,Bolívar,0.6470588235294118,0,0.35294117647058826,17,Episodic / mixed
13673,Santa Catalina,Bolivar,0,0,1,4,Structurally convergent
13673,Santa Catalina,Bolívar,0.058823529411764705,0,0.9411764705882353,17,Structurally convergent
13683,Santa Rosa,Bolivar,0,0,1,4,Structurally convergent
13683,Santa Rosa,Bolívar,0.058823529411764705,0,0.9411764705882353,17,Structurally convergent
13688,Santa Rosa Del Sur,Bolivar,0,0,1,4,Structurally convergent
13688,Santa Rosa del Sur,Bolívar,0.29411764705882354,0,0.7058823529411765,17,Episodic / mixed
13744,Simití,Bolivar,0,0,1,4,Structurally convergent
13744,Simití,Bolívar,0.4117647058823529,0,0.5882352941176471,17,Episodic / mixed
13760,Soplaviento,Bolivar,0,0,1,4,Structurally convergent
13760,Soplaviento,Bolívar,0.17647058823529413,0,0.8235294117647058,17,Structurally convergent
13780,Talaigua Nuevo,Bolivar,0,0,1,4,Structurally convergent
13780,Talaigua Nuevo,Bolívar,0.35294117647058826,0,0.6470588235294118,17,Episodic / mixed
13810,Tiquisio,Bolivar,0,0,1,4,Structurally convergent
13810,Tiquisio,Bolívar,0.11764705882352941,0,0.8823529411764706,17,Structurally convergent
13836,Turbaco,Bolivar,0,0,1,4,Structurally convergent
13836,Turbaco,Bolívar,0,0,1,17,Structurally convergent
13838,Turbaná,Bolivar,0,0,1,4,Structurally convergent
13838,Turbaná,Bolívar,0.11764705882352941,0,0.8823529411764706,17,Structurally convergent
13873,Villanueva,Bolivar,0,0,1,4,Structurally convergent
13873,Villanueva,Bolívar,0.47058823529411764,0,0.5294117647058824,17,Episodic / mixed
13894,Zambrano,Bolivar,0,0,1,4,Structurally convergent
13894,Zambrano,Bolívar,0.23529411764705882,0,0.7647058823529411,17,Episodic / mixed
15001,Tunja,Boyaca,0,0,1,4,Structurally convergent
15001,Tunja,Boyacá,0,0,1,17,Structurally convergent
15022,Almeida,Boyaca,0,0,1,4,Structurally convergent
15022,Almeida,Boyacá,0.11764705882352941,0,0.8823529411764706,17,Structurally convergent
15047,Aquitania,Boyaca,0,0,1,4,Structurally convergent
15047,Aquitania,Boyacá,0.35294117647058826,0.058823529411764705,0.5882352941176471,17,Episodic / mixed
15051,Arcabuco,Boyaca,0,0,1,4,Structurally convergent
15051,Arcabuco,Boyacá,0.058823529411764705,0,0.9411764705882353,17,Structurally convergent
15087,Belén,Boyaca,0.25,0,0.75,4,Episodic / mixed
15087,Belén,Boyacá,0.7058823529411765,0,0.29411764705882354,17,Episodic / mixed
15090,Berbeo,Boyaca,0,0,1,4,Structurally convergent
15090,Berbeo,Boyacá,0,0,1,17,Structurally convergent
15092,Betéitiva,Boyaca,0,0,1,4,Structurally convergent
15092,Betéitiva,Boyacá,0.35294117647058826,0,0.6470588235294118,17,Episodic / mixed
15097,Boavita,Boyaca,0,0,1,4,Structurally convergent
15097,Boavita,Boyacá,0.4117647058823529,0,0.5882352941176471,17,Episodic / mixed
15104,Boyacá,Boyaca,0,0,1,4,Structurally convergent
15104,Boyacá,Boyacá,0.11764705882352941,0,0.8823529411764706,17,Structurally convergent
15106,Briceño,Boyaca,0,0,1,4,Structurally convergent
15106,Briceño,Boyacá,0.29411764705882354,0.058823529411764705,0.6470588235294118,17,Episodic / mixed
15109,Buenavista,Boyaca,0,0,1,4,Structurally convergent
15109,Buenavista,Boyacá,0.23529411764705882,0,0.7647058823529411,17,Episodic / mixed
15114,Busbanzá,Boyaca,0,0,1,4,Structurally convergent
15114,Busbanzá,Boyacá,0.058823529411764705,0,0.9411764705882353,17,Structurally convergent
15131,Caldas,Boyaca,0,0,1,4,Structurally convergent
15131,Caldas,Boyacá,0.47058823529411764,0,0.5294117647058824,17,Episodic / mixed
15135,Campohermoso,Boyaca,0,0,1,4,Structurally convergent
15135,Campohermoso,Boyacá,0.23529411764705882,0,0.7647058823529411,17,Episodic / mixed
15162,Cerinza,Boyaca,0,0,1,4,Structurally convergent
15162,Cerinza,Boyacá,0.058823529411764705,0.058823529411764705,0.8823529411764706,17,Structurally convergent
15172,Chinavita,Boyaca,0,0,1,4,Structurally convergent
15172,Chinavita,Boyacá,0.23529411764705882,0.058823529411764705,0.7058823529411765,17,Episodic / mixed
15176,Chiquinquirá,Boyaca,0,0,1,4,Structurally convergent
15176,Chiquinquirá,Boyacá,0,0,1,17,Structurally convergent
15180,Chiscas,Boyaca,0.25,0,0.75,4,Episodic / mixed
15180,Chiscas,Boyacá,0.17647058823529413,0,0.8235294117647058,17,Structurally convergent
15183,Chita,Boyaca,0,0,1,4,Structurally convergent
15183,Chita,Boyacá,0.058823529411764705,0,0.9411764705882353,17,Structurally convergent
15185,Chitaraque,Boyaca,0,0,1,4,Structurally convergent
15185,Chitaraque,Boyacá,0.23529411764705882,0,0.7647058823529411,17,Episodic / mixed
15187,Chivatá,Boyaca,0,0,1,4,Structurally convergent
15187,Chivatá,Boyacá,0.058823529411764705,0,0.9411764705882353,17,Structurally convergent
15189,Ciénega,Boyaca,0,0,1,4,Structurally convergent
15189,Ciénega,Boyacá,0,0.058823529411764705,0.9411764705882353,17,Structurally convergent
15204,Cómbita,Boyaca,0,0,1,4,Structurally convergent
15204,Cómbita,Boyacá,0,0,1,17,Structurally convergent
15212,Coper,Boyaca,0,0,1,4,Structurally convergent
15212,Coper,Boyacá,0,0,1,17,Structurally convergent
15215,Corrales,Boyaca,0.25,0,0.75,4,Episodic / mixed
15215,Corrales,Boyacá,0.7647058823529411,0,0.23529411764705882,17,Episodic / mixed
15218,Covarachía,Boyaca,0.5,0,0.5,4,Episodic / mixed
15218,Covarachía,Boyacá,0.4117647058823529,0,0.5882352941176471,17,Episodic / mixed
15223,Cubará,Boyaca,0,0,1,4,Structurally convergent
15223,Cubará,Boyacá,0.058823529411764705,0,0.9411764705882353,17,Structurally convergent
15224,Cucaita,Boyaca,0,0,1,4,Structurally convergent
15224,Cucaita,Boyacá,0.35294117647058826,0.11764705882352941,0.5294117647058824,17,Episodic / mixed
15226,Cuítiva,Boyaca,0,0,1,4,Structurally convergent
15226,Cuítiva,Boyacá,0,0,1,17,Structurally convergent
15232,Chíquiza,Boyaca,0,0,1,4,Structurally convergent
15232,Chíquiza,Boyacá,0.35294117647058826,0,0.6470588235294118,17,Episodic / mixed
15236,Chivor,Boyaca,0,0,1,4,Structurally convergent
15236,Chivor,Boyacá,0.29411764705882354,0,0.7058823529411765,17,Episodic / mixed
15238,Duitama,Boyaca,0,0,1,4,Structurally convergent
15238,Duitama,Boyacá,0.11764705882352941,0,0.8823529411764706,17,Structurally convergent
15244,El Cocuy,Boyaca,0.25,0,0.75,4,Episodic / mixed
15244,El Cocuy,Boyacá,0.4117647058823529,0,0.5882352941176471,17,Episodic / mixed
15248,El Espino,Boyaca,0,0,1,4,Structurally convergent
15248,El Espino,Boyacá,0.058823529411764705,0.058823529411764705,0.8823529411764706,17,Structurally convergent
15272,Firavitoba,Boyaca,0,0,1,4,Structurally convergent
15272,Firavitoba,Boyacá,0.11764705882352941,0,0.8823529411764706,17,Structurally convergent
15276,Floresta,Boyaca,0,0,1,4,Structurally convergent
15276,Floresta,Boyacá,0.058823529411764705,0.058823529411764705,0.8823529411764706,17,Structurally convergent
15293,Gachantivá,Boyaca,0,0,1,4,Structurally convergent
15293,Gachantivá,Boyacá,0.23529411764705882,0,0.7647058823529411,17,Episodic / mixed
15296,Gameza,Boyacá,0.35294117647058826,0,0.6470588235294118,17,Episodic / mixed
15296,Gámeza,Boyaca,0,0,1,4,Structurally convergent
15299,Garagoa,Boyaca,0,0,1,4,Structurally convergent
15299,Garagoa,Boyacá,0,0,1,17,Structurally convergent
15317,Guacamayas,Boyaca,0.5,0,0.5,4,Episodic / mixed
15317,Guacamayas,Boyacá,0.47058823529411764,0,0.5294117647058824,17,Episodic / mixed
15322,Guateque,Boyaca,0,0,1,4,Structurally convergent
15322,Guateque,Boyacá,0,0,1,17,Structurally convergent
