event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,admin1c,admin2c,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
COL2473,20-Jun-20,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Chile),,6,,,0,60,,170,South America,Colombia,"Bogota, D.C.","Bogota, D.C.",,"BOGOTA, D.C.","BOGOTA, D.C.",Bogota,4.6502,-74.1074,1,Blu Radio,National,"On 20 June 2020, in Bogota-Fontibon, a group of 38 Chileans protested at the El Dorado airport to demand humanitarian flights to Chile. Protesters had their tickets but authorities within the airport are not allowing passengers due to the coronavirus pandemic.",0,crowd size=38,1681251225
COL2422,9-Jun-20,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),Labor Group (Colombia),6,,,0,60,,170,South America,Colombia,"Bogota, D.C.","Bogota, D.C.",,"BOGOTA, D.C.","BOGOTA, D.C.",Bogota,4.6502,-74.1074,1,El Espectador,National,"On 9 June 2020, in San Cristobal-Bogota, Bogota D.C, a group of elderly individuals protested in the Eduardo Umana Mendoza plaza against the prohibition to circulate on the streets. This measure was taken by local authorities due to the coronavirus outbreak.",0,crowd size=no report,1681251226
COL2395,4-Jun-20,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),Farmers (Colombia); Labor Group (Colombia),6,,,0,60,,170,South America,Colombia,"Bogota, D.C.","Bogota, D.C.",,"BOGOTA, D.C.","BOGOTA, D.C.",Bogota,4.6502,-74.1074,1,El Tiempo (Colombia),National,"On 4 June 2020, in Bogota-Kennedy, informal merchants and farmers protested in front of the Supply Corporation (Corabastos) since the coronavirus outbreak has diminished the production of the corporation in 35%. Since the Supply Corporation has not been able to sell products, the management is not receiving more products from farmers.",0,crowd size=no report,1681251225
COL2396,4-Jun-20,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),Teachers (Colombia),6,,,0,60,,170,South America,Colombia,"Bogota, D.C.","Bogota, D.C.",,"BOGOTA, D.C.","BOGOTA, D.C.",Bogota,4.6502,-74.1074,1,El Espectador,National,"On 4 June 2020, in Bogota-Teusaquillo, a group of no more than 50 teachers protested in front of the headquarters of the Ministry of Education to reject the return to face-to-face classes. The protest was part of a national protest. Protesters demanded a gradual return to the classrooms.",0,crowd size=no more than 50,1681251227
COL2392,3-Jun-20,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),Farmers (Colombia); Labor Group (Colombia),6,,,0,60,,170,South America,Colombia,"Bogota, D.C.","Bogota, D.C.",,"BOGOTA, D.C.","BOGOTA, D.C.",Bogota,4.6502,-74.1074,1,El Tiempo (Colombia),National,"On 3 June 2020, in Bogota-Kennedy, farmers and merchants protested in front of the Supply Corporation (Corabastos) offices since the coronavirus outbreak has diminished the production of the corporation in 35%. Since the Supply Corporation has not been able to sell products, the management is not receiving more products from farmers.",0,crowd size=no report,1681251225
COL2351,28-May-20,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),Farmers (Colombia); Labor Group (Colombia),6,,,0,60,,170,South America,Colombia,"Bogota, D.C.","Bogota, D.C.",,"BOGOTA, D.C.","BOGOTA, D.C.",Bogota,4.6502,-74.1074,1,El Espectador,National,"On 28 May 2020, in Bogota-Kennedy, around 300 people, among them informal merchants, farmers, and truck drivers protested in front of the Supply Corporation (Corabastos) since the coronavirus outbreak has diminished the production of the corporation in 35%.",0,crowd size=around 300,1681251225
COL2342,27-May-20,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),Labor Group (Colombia),6,,,0,60,,170,South America,Colombia,"Bogota, D.C.","Bogota, D.C.",,"BOGOTA, D.C.","BOGOTA, D.C.",Bogota,4.6502,-74.1074,1,El Tiempo (Colombia),National,"On 27 May 2020, in Bogota, nearly 80 public transportation drivers protested with their buses to demand from the national government solutions to the economic crisis that the country is facing in the midst of the coronavirus outbreak.",0,crowd size=nearly 80,1591056017
COL2283,13-May-20,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),Labor Group (Colombia),6,,,0,60,,170,South America,Colombia,"Bogota, D.C.","Bogota, D.C.",,"BOGOTA, D.C.","BOGOTA, D.C.",Bogota,4.6502,-74.1074,1,El Espectador,National,"On 13 May 2020, in Bogota-Kennedy, around 200 workers of leather companies protested because their companies have not made labor payments and would be making a cut of personnel in in the midst of the quarantine implemented due to the coronavirus outbreak.",0,crowd size=around 200,1681251225
COL2254,29-Apr-20,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Venezuela),Refugees/IDPs (Venezuela),6,,,0,60,,170,South America,Colombia,"Bogota, D.C.","Bogota, D.C.",,"BOGOTA, D.C.","BOGOTA, D.C.",Bogota,4.6502,-74.1074,2,Reuters,International,"On 29 April 2020, on a highway in the north part of Bogota, around 500 Venezuelan migrants protested to demand that local authorities let them leave the area to be able to return to Venezuela. Protesters reported that they have been unable to work in Colombia due to the coronavirus pandemic.",0,crowd size=around 500,1588632261
COL2246,28-Apr-20,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),Labor Group (Colombia); Women (Colombia),6,,,0,60,,170,South America,Colombia,"Bogota, D.C.","Bogota, D.C.",,"BOGOTA, D.C.","BOGOTA, D.C.",Bogota,4.6502,-74.1074,1,El Espectador,National,"On 28 April 2020, in Chapinero, Bogota, a group of female sex workers protested demanding aid from the national government and the Mayor's office. Protesters informed that they do not have money to sustain themselves due to the quarantine implemented to stop the spread of the coronavirus.",0,crowd size=no report,1681251224
COL2247,28-Apr-20,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),Labor Group (Colombia),6,,,0,60,,170,South America,Colombia,"Bogota, D.C.","Bogota, D.C.",,"BOGOTA, D.C.","BOGOTA, D.C.",Bogota,4.6502,-74.1074,1,El Espectador,National,"On 28 April 2020, in front of the Constitutional Court in La Candelaria, Bogota, around 30 workers protested to demand aid from the national government. Protesters informed that they do not have money to sustain themselves due to the quarantine implemented to stop the spread of the coronavirus.",0,crowd size=around 100,1681251225
COL2249,28-Apr-20,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),,6,,,0,60,,170,South America,Colombia,"Bogota, D.C.","Bogota, D.C.",,"BOGOTA, D.C.","BOGOTA, D.C.",Bogota,4.6502,-74.1074,1,El Espectador,National,"On 28 April 2020, in Usaquen, Bogota, around 100 people protested to demand aidfrom the national government. Protesters informed that they do not have money to sustain themselves due to the quarantine implemented to stop the spread of the coronavirus.",0,crowd size=around 100,1681251228
COL2216,22-Apr-20,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),,6,,,0,60,,170,South America,Colombia,"Bogota, D.C.","Bogota, D.C.",,"BOGOTA, D.C.","BOGOTA, D.C.",Bogota,4.6502,-74.1074,1,El Espectador,National,"On 22 April 2020, in the Americas Avenue with street 23 in Barrios Unidos, Bogota, residents blocked roads to demand aid from the local authorities. In the midst of the quarantine implemented by the government to stop the spread of the coronavirus, residents have not been able to work and buy food.",0,crowd size=no report,1681251223
COL2217,22-Apr-20,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),,6,,,0,60,,170,South America,Colombia,"Bogota, D.C.","Bogota, D.C.",,"BOGOTA, D.C.","BOGOTA, D.C.",Bogota,4.6502,-74.1074,1,El Espectador,National,"On 22 April 2020, in the Boyaca Avenue with street 64 in Engativa, Bogota, residents blocked roads to demand aid from the local authorities. In the midst of the quarantine implemented by the government to stop the spread of the coronavirus, residents have not been able to work and buy food.",0,crowd size=no report,1681251224
COL2218,22-Apr-20,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),,6,,,0,60,,170,South America,Colombia,"Bogota, D.C.","Bogota, D.C.",,"BOGOTA, D.C.","BOGOTA, D.C.",Bogota,4.6502,-74.1074,1,El Espectador,National,"On 22 April 2020, in the Arborizadora Alta LL in Tunjuelito, Bogota, residents went to the streets to demand aid from the local authorities. In the midst of the quarantine implemented by the government to stop the spread of the coronavirus, residents have not been able to work and buy food.",0,crowd size=no report,1681251228
COL2210,21-Apr-20,2020,2,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),,6,,,0,60,,170,South America,Colombia,"Bogota, D.C.","Bogota, D.C.",,"BOGOTA, D.C.","BOGOTA, D.C.",Bogota,4.6502,-74.1074,1,La Patria,National,"Between April 21 and 22, 2020, in Ciudad Bolivar, Bogota, despite the quarantine implemented by the national government to stop the spread of the coronavirus, residents protested to demand aid since many protesters have lost their jobs. Protesters informed that they do not have enough food and do not have money to pay for utilities and rent.",0,crowd size=no report,1681251224
COL2211,21-Apr-20,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),,6,,,0,60,,170,South America,Colombia,"Bogota, D.C.","Bogota, D.C.",,"BOGOTA, D.C.","BOGOTA, D.C.",Bogota,4.6502,-74.1074,1,El Espectador,National,"On 21 April 2020, in the Diana Turbay neighborhood, Bogota-Rafael Uribe Uribe, residents went to the streets to demand aid from the local authorities. In the midst of the quarantine implemented by the government to stop the spread of the coronavirus, residents have not been able to work and buy food.",0,crowd size=no report,1681251226
COL2212,21-Apr-20,2020,2,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),,6,,,0,60,,170,South America,Colombia,"Bogota, D.C.","Bogota, D.C.",,"BOGOTA, D.C.","BOGOTA, D.C.",Bogota,4.6502,-74.1074,1,El Espectador,National,"Between April 21 and 22, 2020, in Altamira, Bogota-San Cristobal, residents went to the streets to demand aid from the local authorities. In the midst of the quarantine implemented by the government to stop the spread of the coronavirus, residents have not been able to work and buy food.",0,crowd size=no report,1681251226
COL2164,14-Apr-20,2020,2,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),Labor Group (Colombia),6,,,0,60,,170,South America,Colombia,"Bogota, D.C.","Bogota, D.C.",,"BOGOTA, D.C.","BOGOTA, D.C.",Bogota,4.6502,-74.1074,1,El Tiempo (Colombia),National,"Between April 14 and 15, 2020, in Bosa, Bogota, hundreds of people protested to demand resources from the national government after a mandatory quarantine was implemented due to the spread of the coronavirus. Protesters demanded food since most of them lost their jobs due to the quarantine.",0,crowd size=hundreds,1681251223
COL2165,14-Apr-20,2020,2,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),Labor Group (Colombia),6,,,0,60,,170,South America,Colombia,"Bogota, D.C.","Bogota, D.C.",,"BOGOTA, D.C.","BOGOTA, D.C.",Bogota,4.6502,-74.1074,1,El Tiempo (Colombia),National,"Between April 14 and 15, 2020, in Rafael Uribe, Bogota, hundreds of people protested to demand resources from the national government after a mandatory quarantine was implemented due to the spread of the coronavirus. Protesters demanded food since most of them lost their jobs due to the quarantine.",0,crowd size=hundreds,1681251226
COL2166,14-Apr-20,2020,2,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),Labor Group (Colombia),6,,,0,60,,170,South America,Colombia,"Bogota, D.C.","Bogota, D.C.",,"BOGOTA, D.C.","BOGOTA, D.C.",Bogota,4.6502,-74.1074,1,El Tiempo (Colombia),National,"Between April 14 and 15, 2020, in Bogota-Suba, hundreds of people protested to demand resources from the national government after a mandatory quarantine was implemented due to the spread of the coronavirus. Protesters demanded food since most of them lost their jobs due to the quarantine.",0,crowd size=hundreds,1681251227
COL2167,14-Apr-20,2020,2,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),Labor Group (Colombia),6,,,0,60,,170,South America,Colombia,"Bogota, D.C.","Bogota, D.C.",,"BOGOTA, D.C.","BOGOTA, D.C.",Bogota,4.6502,-74.1074,1,El Tiempo (Colombia),National,"Between April 14 and 15, 2020, in Usme, Bogota, hundreds of people protested to demand resources from the national government after a mandatory quarantine was implemented due to the spread of the coronavirus. Protesters demanded food since most of them lost their jobs due to the quarantine.",0,crowd size=hundreds,1681251228
COL2147,3-Apr-20,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),Labor Group (Colombia),6,,,0,60,,170,South America,Colombia,"Bogota, D.C.","Bogota, D.C.",,"BOGOTA, D.C.","BOGOTA, D.C.",Bogota,4.6502,-74.1074,1,El Espectador,National,"On 3 April 2020, at the Bolivar Plaza, Bogota-La Candelaria, a group of sexual workers protested to demand resources from the government. Protesters have been impacted by the preventive quarantine measure implemented to stop the coronavirus in Colombia.",0,crowd size=no report,1681251226
COL2131,25-Mar-20,2020,2,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),,6,,,0,60,,170,South America,Colombia,"Bogota, D.C.","Bogota, D.C.",,"BOGOTA, D.C.","BOGOTA, D.C.",Bogota,4.6502,-74.1074,1,El Tiempo (Colombia),National,"As reported on March 25, 2020, in front of the Mayor's office in La Candelaria, Bogota, a group of people gathered to demand food after the national government implemented a quarantine due to the spread of the coronavirus. People gathered after receiving a false message that the Mayor's office was giving food.",0,crowd size=no report,1681251225
COL2115,22-Mar-20,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),,6,,,0,60,,170,South America,Colombia,"Bogota, D.C.","Bogota, D.C.",,"BOGOTA, D.C.","BOGOTA, D.C.",Bogota,4.6502,-74.1074,1,PARES: Peace and Reconciliation Foundation,Other,"On 22 March 2020, in front of the prison Modelo in Bogota, a group of prisoners' relatives protested to demand justice and information for the killing of 23 prisoners on March 21, who died during a riot.",0,crowd size=no report,1649356000
COL2105,21-Mar-20,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),Prisoners (Colombia),6,,,0,60,,170,South America,Colombia,"Bogota, D.C.","Bogota, D.C.",,"BOGOTA, D.C.","BOGOTA, D.C.",Bogota,4.6502,-74.1074,1,PARES: Peace and Reconciliation Foundation,Other,"On 21 March 2020, in the La Picota prison in Bogota, a group of prisoners protested due to the lack of health conditions inside the prison. Prisoners demanded the authorities the necessary measures to prevent coronavirus infections inside the prison.",0,crowd size=no report,1649356000
COL2101,19-Mar-20,2020,2,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),Labor Group (Colombia),6,,,0,60,,170,South America,Colombia,"Bogota, D.C.","Bogota, D.C.",,"BOGOTA, D.C.","BOGOTA, D.C.",Bogota,4.6502,-74.1074,1,El Tiempo (Colombia),National,"As reported on March 19, 2020, at the El Dorado airport in Bogota, travellers and workers of the airport protested to demand better health measures at the airport. Protesters informed that there are not enough policies in place to prevent the spread of the coronavirus at the airport. The general manager of the airport resigned amid the coronavirus concerns.",0,crowd size=no report,1585002578
COL2102,19-Mar-20,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),Labor Group (Colombia),6,,,0,60,,170,South America,Colombia,"Bogota, D.C.","Bogota, D.C.",,"BOGOTA, D.C.","BOGOTA, D.C.",Bogota,4.6502,-74.1074,1,El Tiempo (Colombia),National,"On 19 March 2020, in Bogota-Engativa, dozens of workers blocked street 13th to reject the massive dismissal of workers from several companies. One of the workers informed that 500 people were dismissed from the company she is working in.",0,crowd size=dozens,1681251225
COL2068,9-Mar-20,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),Labor Group (Colombia),6,,,0,60,,170,South America,Colombia,"Bogota, D.C.","Bogota, D.C.",,"BOGOTA, D.C.","BOGOTA, D.C.",Bogota,4.6502,-74.1074,1,El Tiempo (Colombia),National,"On 9 March 2020, in Bogota-Kennedy, truck drivers protested to demand labor guarantees. No further information.",0,crowd size=no report,1681251225
COL2064,8-Mar-20,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),Women (Colombia),6,,,0,60,,170,South America,Colombia,"Bogota, D.C.","Bogota, D.C.",,"BOGOTA, D.C.","BOGOTA, D.C.",Bogota,4.6502,-74.1074,1,El Carabobeno; EFE,International,"On 8 March 2020, in Bogota, thousands of women marched to commemorate International Women's Day and reject domestic and sexual violence. The march took place the same day of the burial of a former FARC that was murdered in previous days in Bogota.",0,crowd size=thousands,1649356001
COL2060,6-Mar-20,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),,6,,,0,60,,170,South America,Colombia,"Bogota, D.C.","Bogota, D.C.",,"BOGOTA, D.C.","BOGOTA, D.C.",Bogota,4.6502,-74.1074,1,EFE; Cronica del Quindio,National-International,"On 6 March 2020, in Bogota, hundreds of victims of social and political conflict marched to demand justice and reparations from the regime of President Ivan Duque. Protesters asked justice for the 80,000 people that have disappeared in Colombia.",0,crowd size=hundreds,1649356001
COL2041,2-Mar-20,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),Women (Colombia),6,Protesters (Colombia),Women (Colombia),6,66,,170,South America,Colombia,"Bogota, D.C.","Bogota, D.C.",,"BOGOTA, D.C.","BOGOTA, D.C.",Bogota,4.6502,-74.1074,1,El Tiempo (Colombia),National,"On 2 March 2020, in Bogota, a group of people protested against abortion while another group was protesting in favor of abortion in Colombia. The protest took place while the Constitutional Court was debating about legal abortion in the country.",0,crowd size=no report,1649356001
COL2042,2-Mar-20,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),Labor Group (Colombia),6,,,0,60,,170,South America,Colombia,"Bogota, D.C.","Bogota, D.C.",,"BOGOTA, D.C.","BOGOTA, D.C.",Bogota,4.6502,-74.1074,1,El Tiempo (Colombia),National,"On 2 March 2020, on the 92nd street, Bogota-Chapinero, a group of 50 home delivery workers protested against the company, Rappi. The reason for the protest was to reject the new point system that makes workers, who get more points in the system, to have the advantage to receive more home deliveries.",0,crowd size=50,1681251224
COL2019,25-Feb-20,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),,6,,,0,60,,170,South America,Colombia,"Bogota, D.C.","Bogota, D.C.",,"BOGOTA, D.C.","BOGOTA, D.C.",Bogota,4.6502,-74.1074,1,AFP; RT News,International,"On 25 February 2020, in Bogota, a group of people took up pots and pans to protest against the killings of former members of the Revolutionary Armed Forces of Colombia (FARC) in Colombia. After the peace agreement signed in 2016 between the government of Colombia and the FARC, 185 former members of FARC have been killed in Colombia.",0,crowd size=no report,1649356001
COL2011,21-Feb-20,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),Labor Group (Colombia); Students (Colombia); Teachers (Colombia),6,,,0,60,,170,South America,Colombia,"Bogota, D.C.","Bogota, D.C.",,"BOGOTA, D.C.","BOGOTA, D.C.",Bogota,4.6502,-74.1074,1,El Espectador,National,"On 21 February 2020, in Bogota-Teusaquillo, a group of students, teachers, truck drivers, and workers from the public transportation Transmilenio protested against the policies of the national government. Truck drivers protested after the restriction of driving trucks in the city that are more than 20 years old. Workers of the Transmilenio protested against the massive dismissal of several workers. The protest took place after three months of the first national strike against the regime of President Ivan Duque.",0,crowd size=no report,1681251227
COL1997,19-Feb-20,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),Labor Group (Colombia),6,,,0,60,,170,South America,Colombia,"Bogota, D.C.","Bogota, D.C.",,"BOGOTA, D.C.","BOGOTA, D.C.",Bogota,4.6502,-74.1074,1,El Tiempo (Colombia),National,"On 19 February 2020, in several points of Bogota, a group of truck drivers protested to reject the decree 840 that was imposed on them. The decree prohibits driving trucks at specific hours of the day in the city. This was the second day of protest in several points of the city.",0,crowd size=no report,1582839961
COL1993,19-Feb-20,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),Students (Colombia),6,,,0,60,,170,South America,Colombia,"Bogota, D.C.","Bogota, D.C.",,"BOGOTA, D.C.","BOGOTA, D.C.",Bogota,4.6502,-74.1074,1,El Tiempo (Colombia),National,"On 19 February 2020, in Bogota-Chapinero, around 300 students from the National Learning Service (SENA) protested due to the lack of supplies and spaces within the institution.",0,crowd size=around 300,1681251224
COL1992,18-Feb-20,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),Labor Group (Colombia),6,,,0,60,,170,South America,Colombia,"Bogota, D.C.","Bogota, D.C.",,"BOGOTA, D.C.","BOGOTA, D.C.",Bogota,4.6502,-74.1074,1,El Tiempo (Colombia),National,"On 18 February 2020, in several points of Bogota, a group of truck drivers protested to reject the decree 840 that was imposed on them. The decree prohibits driving trucks at specific hours of the day in the city. This was the first day of protest in several points of the city.",0,crowd size=no report,1582839961
COL1988,17-Feb-20,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),Labor Group (Colombia),6,,,0,60,,170,South America,Colombia,"Bogota, D.C.","Bogota, D.C.",,"BOGOTA, D.C.","BOGOTA, D.C.",Bogota,4.6502,-74.1074,1,El Tiempo (Colombia),National,"On 17 February 2020, on the way to La Calera in Bogota-Chapinero, a group of truck drivers protested to reject the decree 840 that was imposed on them. The decree prohibits driving trucks at specific hours of the day in the city.",0,crowd size=no report,1681251224
COL1973,14-Feb-20,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),Labor Group (Colombia),6,,,0,60,,170,South America,Colombia,"Bogota, D.C.","Bogota, D.C.",,"BOGOTA, D.C.","BOGOTA, D.C.",Bogota,4.6502,-74.1074,1,El Tiempo (Colombia),National,"On 14 February 2020, on the 13th street, Bogota-Los Martires, around 40 truck drivers protested to reject the prohibition of driving trucks in the city that are more than 20 years old. The prohibition of driving these trucks is for certain hours of the day.",0,crowd size=around 40,1681251226
COL1969,13-Feb-20,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),Students (Colombia),6,,,0,60,,170,South America,Colombia,"Bogota, D.C.","Bogota, D.C.",,"BOGOTA, D.C.","BOGOTA, D.C.",Bogota,4.6502,-74.1074,1,El Espectador,National,"On 13 February 2020, on the El Dorado avenue with Carrera 33, Teusaquillo, Bogota, 30 students protested after the announcement made by the Mayor of Medellin in which it is allowed that ESMAD officers enter universities when there are violent demonstrations.",0,crowd size=30,1681251227
COL1925,30-Jan-20,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),Students (Colombia),6,,,0,60,,170,South America,Colombia,"Bogota, D.C.","Bogota, D.C.",,"BOGOTA, D.C.","BOGOTA, D.C.",Bogota,4.6502,-74.1074,1,El Espectador,National,"On 30 January 2020, in Bogota, a group of at least 60 students protested for two hours to defend the project regarding the university assembly. The project relates to the structure of the university, the elaboration of policies, and the participation of the academic community in college internal processes.",0,crowd size=at least 60,1649281755
COL1912,27-Jan-20,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),Labor Group (Colombia),6,,,0,60,,170,South America,Colombia,"Bogota, D.C.","Bogota, D.C.",,"BOGOTA, D.C.","BOGOTA, D.C.",Bogota,4.6502,-74.1074,1,El Espectador,National,"On 27 January 2020, in Bogota, 30 workers from the Transmilenio (bus rapid transit system) protested to reject the arrival of more buses to the public transportation system.",0,crowd size=30,1649281756
COL1885,21-Jan-20,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),Indigenous Group (Colombia),6,,,0,60,,170,South America,Colombia,"Bogota, D.C.","Bogota, D.C.",,"BOGOTA, D.C.","BOGOTA, D.C.",Bogota,4.6502,-74.1074,1,El Universal (Colombia),National,"On 21 January 2020, in Bogota, a group of people clashed with ESMAD police officers while demonstrating against the policies of President Ivan Duque and demand justice for the killings of social leaders in the country. 8 people were injured and 86 people were arrested. The demonstration took place within the framework of a national demonstration against President Ivan Duque.",0,crowd size=at least 94,1649356002
COL1857,13-Jan-20,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),Students (Colombia),6,,,0,60,,170,South America,Colombia,"Bogota, D.C.","Bogota, D.C.",,"BOGOTA, D.C.","BOGOTA, D.C.",Bogota,4.6502,-74.1074,1,El Tiempo (Colombia),National,"On 13 January 2020, on the Caracas avenue in Bogota-Teusaquillo, around 40 students took to the streets to try to call the Bogota citizens to join the protests on January 21.",0,crowd size=around 40,1681251227
COL1853,11-Jan-20,2020,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),Labor Group (Colombia),6,,,0,60,,170,South America,Colombia,"Bogota, D.C.","Bogota, D.C.",,"BOGOTA, D.C.","BOGOTA, D.C.",Bogota,4.6502,-74.1074,1,El Espectador,National,"On 11 January 2020, close to the El Campin stadium in Bogota-Chapinero, Uber drivers protested after it was decided that they will not longer operate in Colombia after February 2020. 88,000 drivers have this platform and work for Uber.",0,crowd size=no report,1681251224
COL1784,17-Dec-19,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),Labor Group (Colombia),6,,,0,60,,170,South America,Colombia,"Bogota, D.C.","Bogota, D.C.",,"BOGOTA, D.C.","BOGOTA, D.C.",Bogota,4.6502,-74.1074,1,El Tiempo (Colombia),National,"On 17 December 2019, at the Bolivar plaza in La Candelaria, Bogota, members of the Strike National Committee, labor groups, and members of the civil society protested to reject the tax reform implemented by President Ivan Duque. Protesters reject the imposition of new taxes to the middle class but not to big companies.",0,crowd size=no report,1681251226
COL1779,16-Dec-19,2019,1,Demonstrations,Protests,Protest with intervention,Protesters (Colombia),Students (Colombia),6,Police Forces of Colombia (2018-2022) ESMAD: Mobile Anti-Disturbance Squadron,,1,16,,170,South America,Colombia,"Bogota, D.C.","Bogota, D.C.",,"BOGOTA, D.C.","BOGOTA, D.C.",Bogota,4.6502,-74.1074,1,El Espectador,National,"On 16 December 2019, at Universidad Nacional in Bogota, ESMAD police officers attacked a group of students who were protesting against the tax reform. One student was injured in his eyes by ESMAD police officers.",0,crowd size=no report,1660599326
COL1755,8-Dec-19,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),,6,,,0,60,,170,South America,Colombia,"Bogota, D.C.","Bogota, D.C.",,"BOGOTA, D.C.","BOGOTA, D.C.",Bogota,4.6502,-74.1074,1,La Opinion (Colombia),National,"On 8 December 2019, in Bogota, people protested against the initiatives that affect the population, such as the pension and labor reforms, the lack of opportunities in education, and the arbitrariness of the Public Force in the mobilizations carried out during the national strikes. A concert with more than 300 artists and 40 music groups took place during the protest.",0,crowd size=no report,1652899424
COL1734,4-Dec-19,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),CUT: Central Union of Workers; Indigenous Group (Colombia); LGBTQ+ (Colombia); Students (Colombia); Labor Group (Colombia),6,,,0,60,,170,South America,Colombia,"Bogota, D.C.","Bogota, D.C.",,"BOGOTA, D.C.","BOGOTA, D.C.",Bogota,4.6502,-74.1074,1,El Espectador,National,"On 4 December 2019, at the Bolivar plaza in Bogota, 3,000 people including central union workers, indigenous groups, LGBT members, students, and other members of the civil society peacefully marched against the government of President Ivan Duque during the third national strike in less than a month. The strike was decreed after a short dialogue that took place between the National Unemployment Committee and the Government, which culminated without progress.",0,"crowd size=3,000",1610410178
COL1726,3-Dec-19,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),Labor Group (Colombia),6,,,0,60,,170,South America,Colombia,"Bogota, D.C.","Bogota, D.C.",,"BOGOTA, D.C.","BOGOTA, D.C.",Bogota,4.6502,-74.1074,1,El Espectador,National,"On 3 December 2019, at the Carrera decima in Bogota, a group of merchants protested asking people, who are protesting against the government of Ivan Duque, that they let them work. According to protesters, they have suffered millions of losses by the national strike.",0,crowd size=no report,1652899424
COL1685,27-Nov-19,2019,1,Demonstrations,Protests,Peaceful protest,Protesters (Colombia),,6,,,0,60,,170,South America,Colombia,"Bogota, D.C.","Bogota, D.C.",,"BOGOTA, D.C.","BOGOTA, D.C.",Bogota,4.6502,-74.1074,1,El Espectador,National,"On 27 November 2019, in Bogota, 10,000 people peacefully protested against the policies of President Ivan Duque. The protest took place during a national strike. During the protest, protesters also remembered the student that died in Bogota after he was attacked by an Esmad officer on November 23. Later that day, the peaceful protest became violent with some acts of vandalism and violence near the North highway, 170 street.",0,"crowd size=10,000",1649356179
